time	1-SP	1-T	2-T	2-SP
2022-01-28T07:54:30.464Z	38	39	776	777
2022-01-28T07:54:50.479Z	63	62	754	753
2022-01-28T07:55:10.480Z	94	92	729	728
2022-01-28T07:55:30.495Z	126	128	704	705
2022-01-28T07:55:50.508Z	166	168	680	678
2022-01-28T07:56:10.521Z	211	209	653	651
2022-01-28T07:56:30.526Z	259	257	625	626
2022-01-28T07:56:50.540Z	306	308	597	599
2022-01-28T07:57:10.551Z	360	357	572	570
2022-01-28T07:57:30.562Z	416	413	543	545
2022-01-28T07:57:50.562Z	467	470	515	516
2022-01-28T07:58:10.573Z	524	522	489	487
2022-01-28T07:58:30.582Z	581	578	460	459
2022-01-28T07:58:50.588Z	632	634	432	433
2022-01-28T07:59:10.590Z	686	688	406	405
2022-01-28T07:59:30.604Z	737	735	378	377
2022-01-28T07:59:50.606Z	786	784	351	352
2022-01-28T08:00:10.610Z	827	829	324	325
2022-01-28T08:00:30.624Z	868	866	300	299
2022-01-28T08:00:50.639Z	904	903	274	275
2022-01-28T08:01:10.653Z	933	934	249	250
2022-01-28T08:01:30.666Z	958	959	227	226
2022-01-28T08:01:50.670Z	978	977	203	202
2022-01-28T08:02:10.671Z	991	991	181	182
2022-01-28T08:02:30.677Z	998	999	161	160
2022-01-28T08:02:50.688Z	1000	1000	141	140
2022-01-28T08:03:10.696Z	994	995	122	123
2022-01-28T08:03:30.700Z	984	984	104	105
2022-01-28T08:03:50.710Z	967	966	88	88
2022-01-28T08:04:10.711Z	943	945	73	72
2022-01-28T08:04:30.724Z	914	916	59	59
2022-01-28T08:04:50.731Z	883	881	46	47
2022-01-28T08:05:10.732Z	844	846	36	35
2022-01-28T08:05:30.733Z	800	802	26	26
2022-01-28T08:05:50.747Z	757	755	18	18
2022-01-28T08:06:10.756Z	707	704	11	11
2022-01-28T08:06:30.761Z	653	656	6	6
2022-01-28T08:06:50.764Z	603	601	3	3
2022-01-28T08:07:10.777Z	546	544	1	1
2022-01-28T08:07:30.789Z	489	492	0	0
2022-01-28T08:07:50.795Z	433	435	1	1
2022-01-28T08:08:10.804Z	382	379	4	4
2022-01-28T08:08:30.809Z	327	329	8	8
2022-01-28T08:08:50.820Z	274	277	13	13
2022-01-28T08:09:10.824Z	229	227	21	20
2022-01-28T08:09:30.827Z	183	185	29	29
2022-01-28T08:09:50.842Z	141	143	39	39
2022-01-28T08:10:10.852Z	107	105	51	50
2022-01-28T08:10:30.855Z	74	73	63	64
2022-01-28T08:10:50.869Z	47	48	78	78
2022-01-28T08:11:10.869Z	28	27	94	93
2022-01-28T08:11:30.871Z	12	11	109	110
2022-01-28T08:11:50.874Z	3	3	128	129
2022-01-28T08:12:10.888Z	0	0	148	147
2022-01-28T08:12:30.903Z	3	4	166	167
2022-01-28T08:12:50.909Z	13	12	188	189
2022-01-28T08:13:10.917Z	29	28	211	210
2022-01-28T08:13:30.918Z	49	50	235	234
2022-01-28T08:13:50.918Z	77	75	257	259
2022-01-28T08:14:10.929Z	110	108	283	282
2022-01-28T08:14:30.934Z	144	146	309	308
2022-01-28T08:14:50.945Z	187	185	333	334
2022-01-28T08:15:10.948Z	233	231	360	362
2022-01-28T08:15:30.950Z	278	281	388	387
2022-01-28T08:15:50.963Z	331	333	413	415
2022-01-28T08:16:10.966Z	386	383	442	443
2022-01-28T08:16:30.980Z	437	440	470	469
2022-01-28T08:16:50.983Z	494	496	499	497
2022-01-28T08:17:10.994Z	551	548	525	526
2022-01-28T08:17:31.000Z	607	605	553	552
2022-01-28T08:17:51.010Z	657	660	581	580
2022-01-28T08:18:11.012Z	710	713	607	608
2022-01-28T08:18:31.025Z	760	758	634	636
2022-01-28T08:18:51.028Z	807	805	662	660
2022-01-28T08:19:11.043Z	846	848	688	687
2022-01-28T08:19:31.045Z	885	884	712	713
2022-01-28T08:20:11.643Z	607	609	555	554
2022-01-28T08:20:31.647Z	662	664	581	582
2022-01-28T08:21:49.404Z	607	609	556	554
2022-01-28T08:22:09.411Z	662	659	581	583
2022-01-28T08:22:29.420Z	715	712	609	608
2022-01-28T08:22:49.430Z	761	763	637	636
2022-01-28T08:23:09.434Z	808	810	662	663
2022-01-28T08:23:57.359Z	607	609	555	554
2022-01-28T08:24:17.373Z	661	664	581	582
2022-01-28T08:25:46.183Z	607	609	555	554
2022-01-28T08:26:06.186Z	662	659	581	582
2022-01-28T08:26:26.196Z	714	712	609	610
2022-01-28T08:26:46.204Z	760	762	637	636
2022-01-28T08:27:28.089Z	607	609	555	554
2022-01-28T08:27:48.089Z	662	664	581	582
2022-01-28T08:28:30.541Z	606	609	555	554
2022-01-28T08:28:50.555Z	661	664	581	582
2022-01-28T08:29:31.999Z	607	609	556	554
2022-01-28T08:30:18.402Z	607	609	555	554
2022-01-28T08:30:38.404Z	662	659	581	582
2022-01-28T08:30:58.419Z	715	712	609	610
2022-01-28T08:31:18.420Z	760	762	637	636
2022-01-28T08:31:38.433Z	807	809	662	663
2022-01-28T08:31:58.436Z	850	848	688	690
2022-01-28T08:32:18.441Z	885	887	715	713
2022-01-28T08:32:38.447Z	919	921	740	739
2022-01-28T08:32:58.452Z	947	946	762	764
2022-01-28T08:33:18.456Z	970	969	786	785
2022-01-28T08:33:38.466Z	985	986	809	808
2022-01-28T08:33:58.477Z	996	995	829	830
2022-01-28T08:34:18.480Z	1000	1000	850	851
2022-01-28T08:34:38.485Z	998	998	870	869
2022-01-28T08:34:58.492Z	990	989	887	888
2022-01-28T08:35:18.494Z	975	976	904	905
2022-01-28T08:35:38.508Z	954	955	920	920
2022-01-28T08:35:58.508Z	930	929	935	935
2022-01-28T08:36:18.519Z	899	900	947	948
2022-01-28T08:36:38.533Z	862	863	959	959
2022-01-28T08:36:58.542Z	824	822	970	969
2022-01-28T08:37:18.556Z	778	776	978	979
2022-01-28T08:37:38.557Z	729	731	986	986
2022-01-28T08:37:58.559Z	682	679	992	991
2022-01-28T08:38:18.561Z	627	625	996	996
2022-01-28T08:38:38.577Z	572	574	999	999
2022-01-28T08:38:58.579Z	515	517	1000	1000
2022-01-28T08:39:18.585Z	463	460	1000	1000
2022-01-28T08:39:38.585Z	406	409	998	998
2022-01-28T08:39:58.591Z	351	353	994	995
2022-01-28T08:40:18.602Z	302	300	989	990
2022-01-28T08:40:38.607Z	251	249	983	983
2022-01-28T08:40:58.610Z	203	205	975	975
2022-01-28T08:41:18.623Z	163	161	966	966
2022-01-28T08:41:38.635Z	123	121	955	955
2022-01-28T08:41:58.649Z	88	90	943	942
2022-01-28T08:42:18.649Z	59	60	929	930
2022-01-28T08:42:38.655Z	37	36	914	914
2022-01-28T08:42:58.667Z	18	19	899	898
2022-01-28T08:43:18.680Z	6	7	881	880
2022-01-28T08:43:38.682Z	1	1	862	862
2022-01-28T08:43:58.694Z	1	1	843	842
2022-01-28T08:44:18.697Z	8	7	822	821
2022-01-28T08:44:38.700Z	21	20	799	800
2022-01-28T08:44:58.700Z	38	39	776	777
2022-01-28T08:45:18.702Z	63	62	754	753
2022-01-28T08:45:38.714Z	94	92	729	730
2022-01-28T08:45:58.728Z	126	128	703	705
2022-01-28T08:46:18.732Z	166	168	679	678
2022-01-28T08:46:38.733Z	211	209	652	651
2022-01-28T08:46:58.734Z	255	257	625	626
2022-01-28T08:47:18.748Z	306	309	600	598
2022-01-28T08:47:38.760Z	360	358	571	570
2022-01-28T08:47:58.760Z	411	413	543	544
2022-01-28T08:48:18.762Z	468	470	517	516
2022-01-28T08:48:38.772Z	525	522	488	487
2022-01-28T08:48:58.786Z	582	579	460	461
2022-01-28T08:49:18.790Z	632	635	432	433
2022-01-28T08:49:38.796Z	686	684	406	405
2022-01-28T08:49:58.805Z	738	736	378	379
2022-01-28T08:50:18.817Z	782	785	350	352
2022-01-28T08:50:38.822Z	828	826	326	325
2022-01-28T08:50:58.824Z	869	867	299	298
2022-01-28T08:51:18.840Z	902	903	273	275
2022-01-28T08:51:38.848Z	933	934	251	249
2022-01-28T08:51:58.855Z	959	958	226	225
2022-01-28T08:52:18.857Z	977	978	203	204
2022-01-28T08:52:38.860Z	991	991	182	181
2022-01-28T08:52:58.873Z	999	998	161	160
2022-01-28T08:53:18.885Z	1000	1000	140	141
2022-01-28T08:53:38.900Z	995	995	121	122
2022-01-28T08:53:58.910Z	984	984	105	104
2022-01-28T08:54:18.917Z	966	967	88	87
2022-01-28T08:54:38.920Z	945	944	72	73
2022-01-28T08:54:58.934Z	916	914	60	59
2022-01-28T08:56:24.732Z	607	610	556	554
2022-01-28T08:56:44.741Z	662	659	581	583
2022-01-28T08:57:04.745Z	715	713	609	608
2022-01-28T09:03:11.890Z	607	609	555	554
2022-01-28T09:03:31.901Z	662	659	581	582
2022-01-28T09:03:51.915Z	715	712	609	608
2022-01-28T09:04:11.917Z	760	763	637	636
2022-01-28T09:04:31.918Z	807	809	662	663
2022-01-28T09:04:51.921Z	850	848	688	690
2022-01-28T09:05:11.926Z	885	887	715	713
2022-01-28T09:05:31.930Z	919	921	738	739
2022-01-28T09:05:51.933Z	948	946	763	764
2022-01-28T09:06:46.553Z	607	610	553	554
2022-01-28T09:07:06.568Z	662	660	581	583
2022-01-28T09:07:26.573Z	715	713	609	608
2022-01-28T09:07:46.574Z	761	763	637	636
2022-01-28T09:08:06.575Z	808	806	662	663
2022-01-28T09:08:26.588Z	851	849	689	690
2022-01-28T09:08:46.590Z	886	887	715	714
2022-01-28T09:09:06.596Z	919	921	738	739
2022-01-28T09:09:26.607Z	948	946	762	764
2022-01-28T09:09:46.607Z	970	969	786	785
2022-01-28T09:10:06.615Z	985	986	809	808
2022-01-28T09:10:26.624Z	996	995	829	830
2022-01-28T09:11:23.884Z	607	610	556	554
2022-01-28T09:11:43.887Z	662	660	581	583
2022-01-28T09:12:41.497Z	607	609	555	554
2022-01-28T09:13:01.499Z	662	659	581	582
2022-01-28T09:13:21.513Z	715	712	609	608
2022-01-28T09:13:41.514Z	760	763	637	636
2022-01-28T09:14:01.516Z	807	809	662	663
2022-01-28T09:14:21.522Z	850	849	689	690
2022-01-28T09:14:41.523Z	886	887	715	714
2022-01-28T09:15:01.527Z	919	921	738	739
2022-01-28T09:15:21.541Z	948	946	763	764
2022-01-28T09:17:20.926Z	607	609	555	554
2022-01-28T09:17:40.932Z	662	659	581	582
2022-01-28T09:18:00.938Z	714	712	609	610
2022-01-28T09:18:20.951Z	760	762	637	636
2022-01-28T09:18:40.965Z	807	809	662	663
2022-01-28T09:19:00.968Z	850	848	688	690
2022-01-28T09:19:20.971Z	885	887	715	713
2022-01-28T09:19:40.981Z	919	921	738	739
2022-01-28T09:20:00.990Z	947	946	762	763
2022-01-28T09:20:20.991Z	970	969	786	785
2022-01-28T09:20:40.994Z	985	986	809	808
2022-01-28T09:21:00.995Z	996	995	829	830
2022-01-28T09:21:20.999Z	1000	1000	850	849
2022-01-28T09:21:41.000Z	998	998	870	869
2022-01-28T09:22:01.008Z	990	989	887	888
2022-01-28T09:22:21.008Z	975	976	904	905
2022-01-28T09:22:41.015Z	956	955	921	920
2022-01-28T09:23:01.016Z	930	929	934	935
2022-01-28T09:23:21.025Z	898	900	947	948
2022-01-28T09:23:41.027Z	861	863	960	959
2022-01-28T09:24:01.029Z	823	821	970	970
2022-01-28T09:24:21.033Z	778	780	978	979
2022-01-28T09:24:41.043Z	728	731	986	985
2022-01-28T09:25:01.053Z	681	679	992	992
2022-01-28T09:25:21.059Z	627	629	996	996
2022-01-28T09:25:41.073Z	571	573	999	999
2022-01-28T09:26:01.075Z	519	516	1000	1000
2022-01-28T09:26:21.076Z	462	459	1000	1000
2022-01-28T09:26:41.085Z	405	408	998	998
2022-01-28T09:27:01.091Z	355	352	994	995
2022-01-28T09:27:21.107Z	301	299	990	989
2022-01-28T09:27:41.107Z	250	252	983	983
2022-01-28T09:28:01.115Z	202	204	975	975
2022-01-28T09:28:21.119Z	162	160	965	966
2022-01-28T09:29:05.478Z	607	609	555	554
2022-01-28T09:29:25.488Z	662	659	581	582
2022-01-28T09:29:45.488Z	715	712	609	610
2022-01-28T09:30:05.498Z	760	762	637	636
2022-01-28T09:30:25.510Z	807	809	662	663
2022-01-28T09:30:45.512Z	850	848	688	690
2022-01-28T09:31:05.513Z	885	887	714	713
2022-01-28T09:31:25.524Z	919	920	740	739
2022-01-28T09:31:45.528Z	947	946	762	763
2022-01-28T09:32:05.532Z	970	969	786	785
2022-01-28T09:32:25.548Z	985	986	809	808
2022-01-28T09:32:45.551Z	996	996	829	830
2022-01-28T09:33:05.559Z	1000	1000	850	851
2022-01-28T09:33:25.566Z	998	998	870	869
2022-01-28T09:33:45.574Z	990	989	888	888
2022-01-28T09:34:05.589Z	975	976	904	905
2022-01-28T09:34:25.589Z	955	956	920	920
2022-01-28T09:34:45.594Z	930	929	935	934
2022-01-28T09:35:05.595Z	899	897	947	948
2022-01-28T09:35:25.600Z	862	864	959	960
2022-01-28T09:35:45.612Z	824	822	970	969
2022-01-28T09:36:05.613Z	779	777	979	978
2022-01-28T09:36:25.623Z	730	728	986	986
2022-01-28T09:36:45.636Z	679	682	991	992
2022-01-28T09:37:05.638Z	625	628	996	996
2022-01-28T09:37:25.653Z	575	572	999	999
2022-01-28T09:37:45.665Z	518	515	1000	1000
2022-01-28T09:38:05.675Z	461	463	1000	1000
2022-01-28T09:38:25.686Z	404	407	998	998
2022-01-28T09:38:45.693Z	354	351	994	994
2022-01-28T09:39:05.705Z	300	303	990	989
2022-01-28T09:39:25.716Z	249	252	983	983
2022-01-28T09:39:45.731Z	206	204	975	975
2022-01-28T09:40:05.733Z	162	160	966	966
2022-01-28T09:40:25.745Z	122	124	955	955
2022-01-28T09:40:45.758Z	90	88	943	943
2022-01-28T09:41:05.771Z	60	59	929	929
2022-01-28T09:41:25.772Z	36	37	915	914
2022-01-28T09:41:45.782Z	18	18	898	899
2022-01-28T09:42:05.790Z	7	6	880	881
2022-01-28T09:42:25.803Z	1	0	863	862
2022-01-28T09:42:45.812Z	1	1	842	841
2022-01-28T09:43:05.823Z	7	8	821	822
2022-01-28T09:43:25.826Z	20	21	801	800
2022-01-28T09:43:45.835Z	39	38	777	776
2022-01-28T09:44:05.840Z	64	63	753	754
2022-01-28T09:44:25.849Z	92	94	728	729
2022-01-28T09:44:45.857Z	128	126	705	703
2022-01-28T09:45:05.871Z	168	166	678	679
2022-01-28T09:45:25.885Z	209	211	651	652
2022-01-28T09:45:45.886Z	257	255	626	625
2022-01-28T09:46:05.896Z	309	306	598	600
2022-01-28T09:46:25.903Z	358	360	570	572
2022-01-28T09:46:45.912Z	413	416	544	543
2022-01-28T09:47:05.922Z	470	467	516	515
2022-01-28T09:47:25.929Z	522	524	487	489
2022-01-28T09:47:45.934Z	578	581	459	460
2022-01-28T09:48:43.310Z	607	609	555	554
2022-01-28T09:49:03.321Z	662	659	581	582
2022-01-28T09:49:23.323Z	715	712	609	610
2022-01-28T09:50:21.050Z	607	609	555	554
2022-01-28T09:50:41.050Z	662	659	581	582
2022-01-28T09:51:01.060Z	714	712	609	610
2022-01-28T09:52:24.053Z	607	610	556	554
2022-01-28T09:52:44.061Z	662	660	581	583
2022-01-28T09:53:32.663Z	607	610	556	554
2022-01-28T09:53:52.669Z	662	660	581	583
2022-01-28T09:54:12.678Z	715	712	609	608
2022-01-28T09:54:32.678Z	760	763	637	636
2022-01-28T09:54:52.684Z	807	809	662	663
2022-01-28T09:55:12.693Z	850	848	688	690
2022-01-28T09:55:32.703Z	885	887	714	713
2022-01-28T09:56:23.230Z	607	609	555	554
2022-01-28T09:56:43.235Z	662	659	581	582
2022-01-28T09:57:03.248Z	714	712	609	610
2022-01-28T09:58:01.057Z	607	609	555	554
2022-01-28T09:58:21.057Z	662	659	581	582
2022-01-28T09:58:41.059Z	715	712	609	610
2022-01-28T09:59:01.072Z	760	762	637	636
2022-01-28T09:59:21.072Z	807	809	662	663
2022-01-28T09:59:41.071Z	850	848	688	689
2022-01-28T10:00:01.081Z	888	887	714	713
2022-01-28T10:00:53.448Z	607	610	556	554
2022-01-28T10:01:13.460Z	662	659	581	582
2022-01-28T10:01:33.470Z	715	712	609	608
2022-01-28T10:01:53.475Z	760	763	637	636
2022-01-28T10:02:13.476Z	807	809	662	663
2022-01-28T10:02:33.483Z	850	848	688	690
2022-01-28T10:02:53.495Z	885	887	714	713
2022-01-28T10:03:13.498Z	919	920	740	739
2022-01-28T10:03:33.511Z	947	946	762	763
2022-01-28T10:03:53.525Z	970	969	786	785
2022-01-28T10:04:13.537Z	985	986	809	808
2022-01-28T10:04:33.551Z	996	996	829	830
2022-01-28T10:04:53.553Z	1000	1000	850	851
2022-01-28T10:05:13.554Z	998	998	870	869
2022-01-28T10:06:03.185Z	606	609	555	554
2022-01-28T10:06:23.199Z	661	664	581	582
2022-01-28T10:06:43.208Z	714	712	609	610
2022-01-28T10:07:03.217Z	760	762	637	635
2022-01-28T10:07:23.228Z	807	809	661	663
2022-01-28T10:08:05.243Z	607	609	555	554
2022-01-28T10:08:53.667Z	607	610	553	554
2022-01-28T10:09:13.680Z	662	660	581	583
2022-01-28T10:09:33.688Z	715	713	609	608
2022-01-28T10:09:53.700Z	761	763	637	636
2022-01-28T10:10:13.714Z	808	806	662	663
2022-01-28T10:10:33.720Z	851	849	689	690
2022-01-28T10:10:53.730Z	886	887	715	713
2022-01-28T10:11:35.870Z	607	610	553	554
2022-01-28T10:11:55.872Z	662	660	581	583
2022-01-28T10:12:15.885Z	715	713	609	608
2022-01-28T10:12:35.899Z	761	763	637	636
2022-01-28T10:12:55.901Z	808	806	662	663
2022-01-28T10:13:15.905Z	851	849	689	690
2022-01-28T10:13:35.909Z	886	887	715	714
2022-01-28T10:13:55.913Z	919	921	738	739
2022-01-28T10:14:15.914Z	948	946	763	764
2022-01-28T10:14:35.923Z	968	969	786	785
2022-01-28T10:15:17.575Z	607	610	556	554
2022-01-28T10:15:37.586Z	662	659	581	582
2022-01-28T10:15:57.587Z	715	712	609	608
2022-01-28T10:16:17.587Z	760	762	637	636
2022-01-28T10:16:37.588Z	807	809	662	663
2022-01-28T10:16:57.589Z	850	848	688	690
2022-01-28T10:17:17.592Z	885	887	714	713
2022-01-28T10:17:37.605Z	919	921	740	739
2022-01-28T10:17:57.615Z	947	946	762	763
2022-01-28T10:18:17.626Z	970	969	786	785
2022-01-28T10:18:37.639Z	985	986	809	808
2022-01-28T10:18:57.646Z	996	995	829	830
2022-01-28T10:19:17.647Z	1000	1000	850	849
2022-01-28T10:19:37.655Z	998	998	870	869
2022-01-28T10:19:57.659Z	990	989	887	888
2022-01-28T10:20:17.663Z	975	976	904	905
2022-01-28T10:20:37.677Z	956	955	921	920
2022-01-28T10:20:57.678Z	930	929	934	935
2022-01-28T10:21:17.683Z	898	900	947	948
2022-01-28T10:21:37.686Z	861	863	959	959
2022-01-28T10:21:57.700Z	823	822	970	970
2022-01-28T10:22:17.713Z	778	780	978	979
2022-01-28T10:22:37.726Z	729	731	986	985
2022-01-28T10:22:57.735Z	681	679	992	992
2022-01-28T10:23:17.742Z	627	624	996	996
2022-01-28T10:23:37.748Z	571	573	999	999
2022-01-28T10:23:57.761Z	519	517	1000	1000
2022-01-28T10:24:17.773Z	462	460	1000	1000
2022-01-28T10:24:37.778Z	406	408	998	998
2022-01-28T10:24:57.791Z	350	353	994	995
2022-01-28T10:25:17.795Z	302	299	989	990
2022-01-28T10:25:37.805Z	251	253	983	983
2022-01-28T10:25:57.821Z	203	205	975	975
2022-01-28T10:26:17.827Z	163	161	966	966
2022-01-28T10:26:37.837Z	123	121	955	955
2022-01-28T10:26:57.842Z	88	89	943	942
2022-01-28T10:27:17.848Z	58	60	929	930
2022-01-28T10:27:37.863Z	36	35	914	914
2022-01-28T10:27:57.867Z	18	19	898	898
2022-01-28T10:28:17.872Z	6	6	880	881
2022-01-28T10:28:37.876Z	1	1	861	862
2022-01-28T10:28:57.881Z	1	1	843	842
2022-01-28T10:29:17.890Z	8	7	822	821
2022-01-28T10:29:37.898Z	20	20	799	800
2022-01-28T10:29:57.903Z	39	40	778	777
2022-01-28T10:30:17.918Z	63	62	754	753
2022-01-28T10:30:37.919Z	94	92	729	730
2022-01-28T10:30:57.925Z	126	128	703	704
2022-01-28T10:31:17.934Z	167	165	679	678
2022-01-28T10:31:37.946Z	211	209	652	651
2022-01-28T10:31:57.959Z	255	258	625	626
2022-01-28T10:32:17.959Z	307	309	600	598
2022-01-28T10:32:37.973Z	360	358	571	570
2022-01-28T10:32:57.978Z	411	413	543	544
2022-01-28T10:33:17.991Z	468	470	514	516
2022-01-28T10:33:38.000Z	524	522	489	487
2022-01-28T10:33:58.010Z	581	579	460	461
2022-01-28T10:34:18.023Z	632	634	432	433
2022-01-28T10:34:38.030Z	686	689	406	405
2022-01-28T10:34:58.031Z	738	735	378	377
2022-01-28T10:35:18.041Z	782	784	351	352
2022-01-28T10:35:38.049Z	827	829	326	325
2022-01-28T10:35:58.054Z	868	867	300	298
2022-01-28T10:36:18.069Z	904	903	274	275
2022-01-28T10:36:38.084Z	933	934	249	250
2022-01-28T10:36:58.086Z	958	957	227	226
2022-01-28T10:37:18.097Z	978	977	203	204
2022-01-28T10:37:38.105Z	991	991	181	182
2022-01-28T10:37:58.118Z	998	999	161	160
2022-01-28T10:38:18.119Z	1000	1000	141	140
2022-01-28T10:38:38.119Z	995	995	121	122
2022-01-28T10:38:58.121Z	984	983	105	104
2022-01-28T10:39:18.123Z	966	967	88	87
2022-01-28T10:39:38.127Z	943	944	73	73
2022-01-28T10:39:58.139Z	916	915	59	59
2022-01-28T10:40:18.142Z	882	884	47	46
2022-01-28T10:40:38.146Z	843	845	36	36
2022-01-28T10:40:58.150Z	803	801	26	26
2022-01-28T10:41:18.151Z	756	754	18	18
2022-01-28T10:41:38.154Z	705	708	11	11
2022-01-28T10:41:58.159Z	657	654	6	6
2022-01-28T10:42:18.166Z	602	599	3	3
2022-01-28T10:42:38.166Z	546	548	1	0
2022-01-28T10:42:58.176Z	488	491	0	0
2022-01-28T10:43:18.180Z	437	434	1	1
2022-01-28T10:43:38.195Z	380	383	4	4
2022-01-28T10:43:58.201Z	326	328	8	8
2022-01-28T10:44:18.211Z	278	276	14	13
2022-01-28T10:44:38.215Z	229	227	20	21
2022-01-28T10:44:58.229Z	183	185	29	29
2022-01-28T10:45:18.237Z	141	142	39	39
2022-01-28T10:45:38.244Z	107	105	51	51
2022-01-28T10:45:58.255Z	74	75	63	64
2022-01-28T10:46:18.258Z	47	48	78	77
2022-01-28T10:46:38.272Z	27	27	94	93
2022-01-28T10:46:58.274Z	12	11	109	110
2022-01-28T10:47:18.278Z	3	3	128	129
2022-01-28T10:47:38.293Z	0	0	148	147
2022-01-28T10:47:58.295Z	3	4	167	167
2022-01-28T10:48:18.296Z	13	12	188	189
2022-01-28T10:48:38.306Z	29	28	211	210
2022-01-28T10:48:58.309Z	49	50	235	234
2022-01-28T10:49:49.631Z	607	609	555	554
2022-01-28T10:50:35.951Z	606	609	555	554
