time	1-SP	1-T	2-T	2-SP
2021-04-28T06:49:19.271Z	899	897	947	948
2021-04-28T06:49:39.285Z	862	864	959	960
2021-04-28T06:49:59.292Z	824	822	970	969
2021-04-28T06:50:19.306Z	779	777	979	978
2021-04-28T06:50:39.309Z	730	732	986	986
2021-04-28T06:50:59.323Z	678	680	992	991
2021-04-28T06:51:19.329Z	628	626	996	996
2021-04-28T06:51:39.340Z	572	570	999	999
2021-04-28T06:51:59.343Z	515	518	1000	1000
2021-04-28T06:52:19.344Z	464	461	1000	1000
2021-04-28T06:52:39.359Z	407	404	998	998
2021-04-28T06:52:59.359Z	352	354	994	994
2021-04-28T06:53:19.370Z	298	301	989	990
2021-04-28T06:53:39.385Z	252	250	983	983
2021-04-28T06:53:59.387Z	205	203	976	975
2021-04-28T06:54:19.402Z	161	163	966	965
2021-04-28T06:54:39.416Z	121	123	955	955
2021-04-28T06:54:59.429Z	89	88	942	943
2021-04-28T06:55:19.435Z	60	58	930	929
2021-04-28T06:55:39.448Z	36	37	914	914
2021-04-28T06:55:59.463Z	18	18	898	899
2021-04-28T06:56:19.476Z	7	6	880	881
2021-04-28T06:56:39.477Z	1	1	863	862
2021-04-28T06:56:59.484Z	1	1	842	841
2021-04-28T06:57:19.494Z	7	8	821	822
2021-04-28T06:57:39.508Z	20	21	801	800
2021-04-28T06:57:59.514Z	39	38	777	776
2021-04-28T06:58:19.519Z	64	63	753	754
2021-04-28T06:58:39.526Z	92	93	728	729
2021-04-28T06:58:59.528Z	128	126	705	704
2021-04-28T06:59:19.530Z	168	166	678	677
2021-04-28T06:59:39.533Z	208	210	652	653
2021-04-28T06:59:59.545Z	256	259	627	625
2021-04-28T07:00:19.559Z	308	305	599	598
2021-04-28T07:00:39.571Z	361	359	571	572
2021-04-28T07:00:59.584Z	412	414	543	544
2021-04-28T07:01:19.587Z	468	471	517	515
2021-04-28T07:01:39.590Z	525	523	488	487
2021-04-28T07:01:59.604Z	577	580	460	461
2021-04-28T07:02:19.617Z	633	635	431	433
2021-04-28T07:02:39.629Z	687	684	406	405
2021-04-28T07:02:59.638Z	738	736	378	379
2021-04-28T07:03:19.647Z	783	785	350	352
2021-04-28T07:03:39.650Z	828	830	326	325
2021-04-28T07:03:59.657Z	869	867	299	298
2021-04-28T07:04:19.669Z	904	903	274	275
2021-04-28T07:04:39.685Z	933	934	249	250
2021-04-28T07:04:59.697Z	958	959	227	226
2021-04-28T07:05:19.701Z	978	977	203	202
2021-04-28T07:05:39.714Z	991	991	181	182
2021-04-28T07:05:59.727Z	998	999	159	160
2021-04-28T07:06:19.739Z	1000	1000	141	140
2021-04-28T07:06:39.746Z	995	995	122	121
2021-04-28T07:06:59.753Z	983	984	104	105
2021-04-28T07:07:19.755Z	967	966	87	88
2021-04-28T07:07:39.757Z	944	943	73	73
2021-04-28T07:07:59.771Z	915	916	59	58
2021-04-28T07:08:19.779Z	884	882	46	47
2021-04-28T07:08:39.786Z	845	843	36	36
2021-04-28T07:08:59.786Z	801	803	26	26
2021-04-28T07:09:19.800Z	754	756	18	18
2021-04-28T07:09:39.801Z	708	705	11	11
2021-04-28T07:09:59.801Z	654	657	6	6
2021-04-28T07:10:19.806Z	599	602	3	3
2021-04-28T07:10:39.819Z	548	545	0	1
2021-04-28T07:10:59.823Z	491	488	0	0
2021-04-28T07:11:19.836Z	434	436	1	1
2021-04-28T07:11:39.836Z	383	380	4	4
2021-04-28T07:11:59.850Z	328	326	8	8
2021-04-28T07:12:19.860Z	276	278	13	14
2021-04-28T07:12:39.871Z	227	229	21	21
2021-04-28T07:12:59.878Z	185	183	29	29
2021-04-28T07:13:19.879Z	143	141	39	39
2021-04-28T07:13:39.894Z	105	107	51	51
2021-04-28T07:13:59.909Z	73	74	64	63
2021-04-28T07:14:19.919Z	48	47	78	78
2021-04-28T07:14:39.933Z	27	28	93	94
2021-04-28T07:14:59.941Z	12	12	110	111
2021-04-28T07:15:19.950Z	3	3	129	128
2021-04-28T07:15:39.964Z	0	0	146	147
2021-04-28T07:15:59.977Z	3	3	167	168
2021-04-28T07:16:19.977Z	13	13	189	188
2021-04-28T07:16:39.978Z	28	29	212	211
2021-04-28T07:16:59.991Z	50	49	233	234
2021-04-28T07:17:19.996Z	77	76	258	259
2021-04-28T07:17:40.010Z	107	109	283	282
2021-04-28T07:18:00.023Z	145	147	307	308
2021-04-28T07:18:20.036Z	187	185	334	335
2021-04-28T07:18:40.041Z	234	232	361	360
2021-04-28T07:19:00.053Z	279	282	388	387
2021-04-28T07:19:20.055Z	332	330	414	415
2021-04-28T07:19:40.059Z	387	384	442	441
2021-04-28T07:20:00.068Z	438	440	470	469
2021-04-28T07:20:20.078Z	494	497	496	498
2021-04-28T07:20:40.084Z	551	549	525	526
2021-04-28T07:21:00.088Z	608	605	553	552
2021-04-28T07:21:20.099Z	658	660	582	580
2021-04-28T07:21:40.101Z	711	708	607	608
2021-04-28T07:22:00.114Z	761	759	635	636
2021-04-28T07:22:20.128Z	804	806	662	661
2021-04-28T07:22:40.141Z	847	849	686	687
2021-04-28T07:23:00.147Z	886	884	712	714
2021-04-28T07:23:20.149Z	919	918	738	737
2021-04-28T07:23:40.159Z	945	946	762	761
2021-04-28T07:24:00.173Z	968	969	784	785
2021-04-28T07:24:20.184Z	985	984	807	808
2021-04-28T07:24:40.184Z	996	995	829	828
2021-04-28T07:25:00.187Z	1000	1000	850	849
2021-04-28T07:25:20.192Z	998	998	868	869
2021-04-28T07:25:40.200Z	990	990	887	887
2021-04-28T07:26:00.208Z	977	976	904	903
2021-04-28T07:26:20.210Z	957	956	920	919
2021-04-28T07:26:40.213Z	931	930	934	934
2021-04-28T07:27:00.218Z	900	901	947	948
2021-04-28T07:27:20.229Z	863	865	959	958
2021-04-28T07:27:40.236Z	826	824	969	969
2021-04-28T07:28:00.244Z	781	779	978	978
2021-04-28T07:28:20.246Z	732	734	985	986
2021-04-28T07:28:40.248Z	680	682	991	991
2021-04-28T07:29:00.259Z	631	628	996	996
2021-04-28T07:29:20.265Z	575	573	999	999
2021-04-28T07:29:40.275Z	519	521	1000	1000
2021-04-28T07:30:00.279Z	462	464	1000	1000
2021-04-28T07:30:20.281Z	410	408	998	998
2021-04-28T07:30:40.283Z	355	353	995	995
2021-04-28T07:31:00.286Z	302	304	990	990
2021-04-28T07:31:20.297Z	251	253	983	984
2021-04-28T07:31:40.310Z	208	205	975	976
2021-04-28T07:32:00.312Z	163	165	967	966
2021-04-28T07:32:20.323Z	124	125	956	955
2021-04-28T07:32:40.328Z	92	90	943	944
2021-04-28T07:33:00.329Z	61	60	929	930
2021-04-28T07:33:20.333Z	37	38	915	915
2021-04-28T07:33:40.348Z	19	19	899	898
2021-04-28T07:34:00.356Z	7	7	881	882
2021-04-28T07:34:20.364Z	1	1	864	863
2021-04-28T07:34:40.378Z	1	1	844	843
2021-04-28T07:35:00.389Z	7	7	822	823
2021-04-28T07:35:20.393Z	19	20	800	801
2021-04-28T07:35:40.396Z	38	39	779	778
2021-04-28T07:36:00.412Z	62	61	755	754
2021-04-28T07:36:20.427Z	92	91	730	731
2021-04-28T07:36:40.439Z	125	126	704	706
2021-04-28T07:37:00.441Z	165	163	680	679
2021-04-28T07:37:20.443Z	209	207	654	652
2021-04-28T07:37:40.450Z	252	255	626	628
2021-04-28T07:38:00.453Z	303	306	599	600
2021-04-28T07:38:20.453Z	357	354	573	572
2021-04-28T07:38:40.457Z	412	410	545	544
2021-04-28T07:39:00.471Z	463	466	517	518
2021-04-28T07:39:20.472Z	520	523	491	489
2021-04-28T07:39:40.481Z	577	574	462	461
2021-04-28T07:40:00.489Z	633	630	434	435
2021-04-28T07:40:20.490Z	682	684	406	407
2021-04-28T07:40:40.491Z	733	736	381	379
2021-04-28T07:41:00.497Z	782	780	353	352
2021-04-28T07:41:20.498Z	827	825	326	327
2021-04-28T07:41:40.511Z	865	866	300	301
2021-04-28T07:42:00.516Z	901	903	276	275
2021-04-28T07:42:20.524Z	932	931	251	250
2021-04-28T07:42:40.531Z	958	957	227	228
2021-04-28T07:43:00.534Z	976	977	204	205
2021-04-28T07:43:20.536Z	991	991	183	182
2021-04-28T07:43:40.547Z	998	998	162	161
2021-04-28T07:44:00.557Z	1000	1000	141	142
2021-04-28T07:44:20.564Z	995	995	122	123
2021-04-28T07:44:40.578Z	984	985	106	105
2021-04-28T07:45:00.581Z	967	968	89	88
2021-04-28T07:45:20.582Z	946	945	73	74
2021-04-28T07:45:40.591Z	918	916	60	60
2021-04-28T07:46:00.601Z	884	885	47	47
2021-04-28T07:46:20.603Z	845	847	36	37
2021-04-28T07:46:40.614Z	806	804	26	27
2021-04-28T07:47:00.628Z	759	757	19	18
2021-04-28T07:47:20.640Z	709	711	12	11
2021-04-28T07:47:40.645Z	656	658	6	7
2021-04-28T07:48:00.652Z	606	603	3	3
2021-04-28T07:48:20.659Z	550	547	1	1
2021-04-28T07:48:40.674Z	493	496	0	0
2021-04-28T07:49:00.688Z	436	439	1	1
2021-04-28T07:49:20.703Z	386	383	4	3
2021-04-28T07:49:40.717Z	331	329	8	7
2021-04-28T07:50:00.724Z	279	281	13	13
2021-04-28T07:50:20.730Z	229	231	20	20
2021-04-28T07:50:40.740Z	187	185	29	28
2021-04-28T07:51:00.740Z	145	143	38	39
2021-04-28T07:51:20.748Z	107	109	50	50
2021-04-28T07:51:40.755Z	75	76	63	63
2021-04-28T07:52:00.763Z	50	49	77	77
2021-04-28T07:52:20.765Z	28	27	92	92
2021-04-28T07:52:40.769Z	12	13	109	110
2021-04-28T07:53:00.773Z	3	3	127	126
2021-04-28T07:53:20.775Z	0	0	147	146
2021-04-28T07:53:40.788Z	3	3	166	167
2021-04-28T07:54:00.799Z	12	12	187	188
2021-04-28T07:54:20.798Z	28	27	210	209
2021-04-28T07:54:40.810Z	48	49	234	233
2021-04-28T07:55:00.818Z	75	76	256	257
2021-04-28T07:55:20.832Z	107	106	281	282
2021-04-28T07:55:40.847Z	142	143	307	306
2021-04-28T07:56:00.857Z	183	185	334	332
2021-04-28T07:56:20.872Z	229	231	358	359
2021-04-28T07:56:40.880Z	279	276	386	387
2021-04-28T07:57:00.880Z	331	329	413	412
2021-04-28T07:57:20.887Z	381	383	442	440
2021-04-28T07:57:40.893Z	437	434	467	469
2021-04-28T07:58:00.899Z	493	491	496	497
2021-04-28T07:58:20.910Z	545	548	524	523
2021-04-28T07:58:40.925Z	601	604	553	551
2021-04-28T07:59:00.929Z	656	654	578	580
2021-04-28T07:59:20.930Z	709	707	606	605
2021-04-28T07:59:40.943Z	755	757	634	633
2021-04-28T08:00:00.956Z	802	804	659	660
2021-04-28T08:00:20.962Z	846	844	685	687
2021-04-28T08:00:40.971Z	884	883	711	710
2021-04-28T08:01:00.985Z	915	917	737	736
2021-04-28T08:01:20.994Z	944	946	759	761
2021-04-28T08:01:41.007Z	967	967	783	784
2021-04-28T08:02:01.022Z	985	984	806	805
2021-04-28T08:02:21.029Z	995	995	828	827
2021-04-28T08:02:41.043Z	1000	1000	847	848
2021-04-28T08:03:01.051Z	998	998	867	868
2021-04-28T08:03:21.054Z	991	991	886	885
2021-04-28T08:03:41.067Z	977	977	902	903
2021-04-28T08:04:01.082Z	957	958	919	919
2021-04-28T08:04:21.093Z	934	933	933	933
2021-04-28T08:04:41.107Z	903	901	947	946
2021-04-28T08:05:01.109Z	867	868	958	958
2021-04-28T08:05:21.123Z	825	827	969	969
2021-04-28T08:05:41.133Z	784	782	978	977
2021-04-28T08:06:01.136Z	736	734	985	985
2021-04-28T08:06:21.139Z	684	687	991	991
2021-04-28T08:06:41.147Z	630	633	996	995
2021-04-28T08:07:01.156Z	580	577	999	998
2021-04-28T08:07:21.162Z	523	520	1000	1000
2021-04-28T08:07:41.170Z	466	469	1000	1000
2021-04-28T08:08:01.173Z	409	412	998	998
2021-04-28T08:08:21.174Z	359	357	995	995
2021-04-28T08:08:41.187Z	306	308	990	990
2021-04-28T08:09:01.190Z	254	257	984	984
2021-04-28T08:09:21.194Z	211	209	976	976
2021-04-28T08:09:41.196Z	166	164	966	967
2021-04-28T08:10:01.206Z	126	128	956	956
2021-04-28T08:10:21.215Z	91	92	944	943
2021-04-28T08:10:41.228Z	63	62	930	931
2021-04-28T08:11:01.238Z	38	37	916	916
2021-04-28T08:11:21.247Z	20	20	900	899
2021-04-28T08:11:41.256Z	7	7	882	883
2021-04-28T08:12:01.259Z	1	1	863	864
2021-04-28T08:12:21.267Z	1	1	845	844
2021-04-28T08:12:41.273Z	7	6	824	823
2021-04-28T08:13:01.273Z	19	19	802	803
2021-04-28T08:13:21.280Z	36	37	779	780
2021-04-28T08:13:41.288Z	60	59	757	755
2021-04-28T08:14:01.299Z	90	89	732	733
2021-04-28T08:14:21.303Z	122	124	706	707
2021-04-28T08:14:41.304Z	162	164	682	681
2021-04-28T08:15:01.308Z	206	204	655	654
2021-04-28T08:15:21.308Z	254	252	628	629
2021-04-28T08:15:41.314Z	300	302	600	602
2021-04-28T08:16:01.327Z	354	356	575	574
2021-04-28T08:16:21.328Z	409	406	547	545
2021-04-28T08:16:41.329Z	460	463	518	520
2021-04-28T08:17:01.340Z	517	520	490	491
2021-04-28T08:17:21.348Z	574	571	464	463
2021-04-28T08:17:41.350Z	629	627	436	434
2021-04-28T08:18:01.365Z	679	681	407	409
2021-04-28T08:18:21.380Z	731	733	382	381
2021-04-28T08:18:41.395Z	780	778	355	353
2021-04-28T08:19:01.396Z	825	823	328	329
2021-04-28T08:19:21.404Z	862	864	301	302
2021-04-28T08:19:41.409Z	899	901	278	277
2021-04-28T08:20:01.418Z	931	930	253	251
2021-04-28T08:20:21.432Z	957	956	228	229
2021-04-28T08:20:41.435Z	976	976	205	206
2021-04-28T08:21:01.435Z	990	989	184	183
2021-04-28T08:21:21.447Z	998	998	163	162
2021-04-28T08:21:41.458Z	1000	1000	142	143
2021-04-28T08:22:01.459Z	996	995	125	124
2021-04-28T08:22:21.471Z	985	986	106	106
2021-04-28T08:22:41.472Z	968	969	89	90
2021-04-28T08:23:01.481Z	947	946	74	75
2021-04-28T08:23:21.483Z	919	918	61	60
2021-04-28T08:23:41.487Z	885	887	48	47
2021-04-28T08:24:01.494Z	850	848	36	37
2021-04-28T08:24:21.500Z	807	805	27	27
2021-04-28T08:24:41.508Z	761	763	19	19
2021-04-28T08:25:01.513Z	710	713	12	12
2021-04-28T08:25:21.514Z	662	660	7	7
2021-04-28T08:25:41.520Z	608	605	3	3
2021-04-28T08:26:01.528Z	551	554	1	1
2021-04-28T08:26:21.543Z	495	497	0	0
2021-04-28T08:26:41.546Z	443	440	1	1
2021-04-28T08:27:01.547Z	387	384	3	3
2021-04-28T08:27:21.558Z	332	335	7	7
2021-04-28T08:27:41.564Z	280	282	13	12
2021-04-28T08:28:01.567Z	235	232	20	20
2021-04-28T08:28:21.574Z	188	186	28	28
2021-04-28T08:28:41.575Z	146	148	38	38
2021-04-28T08:29:01.583Z	108	110	50	49
2021-04-28T08:29:21.586Z	78	77	63	62
2021-04-28T08:29:41.599Z	50	51	76	76
2021-04-28T08:30:01.606Z	28	29	92	92
2021-04-28T08:30:21.609Z	14	13	109	108
2021-04-28T08:30:41.613Z	4	3	127	126
2021-04-28T08:31:01.627Z	0	0	145	146
2021-04-28T08:31:21.642Z	3	3	165	164
2021-04-28T08:31:41.653Z	11	12	187	186
2021-04-28T08:32:01.661Z	26	27	208	209
2021-04-28T08:32:21.661Z	47	46	231	232
2021-04-28T08:32:41.663Z	74	73	256	254
2021-04-28T08:33:01.668Z	104	105	281	280
2021-04-28T08:33:21.673Z	141	143	304	306
2021-04-28T08:33:41.678Z	183	181	331	332
2021-04-28T08:34:01.690Z	225	227	358	357
2021-04-28T08:34:21.691Z	274	276	385	384
2021-04-28T08:34:41.703Z	326	324	411	412
2021-04-28T08:35:01.707Z	380	378	439	440
2021-04-28T08:35:21.720Z	431	434	467	466
2021-04-28T08:35:41.727Z	488	491	496	494
2021-04-28T08:36:01.728Z	545	542	522	523
2021-04-28T08:36:21.729Z	601	598	550	551
2021-04-28T08:36:41.738Z	651	653	578	577
2021-04-28T08:37:01.748Z	704	707	604	605
2021-04-28T08:37:21.762Z	755	753	631	632
2021-04-28T08:37:41.766Z	802	800	658	657
2021-04-28T08:38:01.774Z	841	843	685	684
2021-04-28T08:38:21.775Z	881	883	709	710
2021-04-28T08:38:41.776Z	915	914	735	736
2021-04-28T08:39:01.777Z	944	943	759	758
2021-04-28T08:39:21.791Z	966	966	783	782
2021-04-28T08:39:41.801Z	983	983	804	805
2021-04-28T08:40:01.806Z	995	994	826	827
2021-04-28T08:40:21.821Z	1000	1000	847	846
2021-04-28T08:40:41.834Z	999	999	867	866
2021-04-28T08:41:01.834Z	991	992	884	885
2021-04-28T08:41:21.839Z	978	978	902	901
2021-04-28T08:41:41.840Z	960	959	918	917
2021-04-28T08:42:01.844Z	935	933	932	932
2021-04-28T08:42:21.846Z	904	905	945	946
2021-04-28T08:42:41.849Z	868	869	958	957
2021-04-28T08:43:01.862Z	830	828	968	968
2021-04-28T08:43:21.866Z	785	788	977	977
2021-04-28T08:43:41.881Z	737	739	985	984
2021-04-28T08:44:01.887Z	690	687	991	991
2021-04-28T08:44:21.890Z	636	634	995	995
2021-04-28T08:44:41.901Z	581	584	998	998
2021-04-28T08:45:01.910Z	524	527	1000	1000
2021-04-28T08:45:21.924Z	473	470	1000	1000
2021-04-28T08:45:41.927Z	416	414	998	998
2021-04-28T08:46:01.935Z	361	363	995	995
2021-04-28T08:46:21.941Z	307	309	990	990
2021-04-28T08:46:41.944Z	260	258	984	984
2021-04-28T08:47:01.957Z	212	210	977	977
2021-04-28T08:47:21.968Z	168	169	968	967
2021-04-28T08:47:41.980Z	127	129	957	957
2021-04-28T08:48:01.986Z	95	93	944	945
2021-04-28T08:48:21.988Z	64	63	932	931
2021-04-28T08:48:41.998Z	39	40	917	916
2021-04-28T08:49:02.009Z	20	21	901	901
2021-04-28T08:49:22.009Z	8	8	883	884
2021-04-28T08:49:42.022Z	1	1	866	865
2021-04-28T08:50:02.032Z	1	0	846	845
2021-04-28T08:50:22.036Z	6	6	825	826
2021-04-28T08:50:42.051Z	17	18	802	803
2021-04-28T08:51:02.059Z	35	34	781	780
2021-04-28T08:51:22.069Z	59	58	757	756
2021-04-28T08:51:42.071Z	86	88	733	734
2021-04-28T08:52:02.080Z	121	122	707	708
2021-04-28T08:52:22.095Z	160	158	683	682
2021-04-28T08:52:42.110Z	204	202	657	655
2021-04-28T08:53:02.117Z	247	249	629	631
2021-04-28T08:53:22.121Z	298	300	604	603
2021-04-28T08:53:42.133Z	351	349	576	575
2021-04-28T08:54:02.136Z	407	404	548	549
2021-04-28T08:54:22.144Z	458	460	519	521
2021-04-28T08:54:42.150Z	515	517	494	492
2021-04-28T08:55:02.160Z	571	569	465	464
2021-04-28T08:55:22.166Z	627	625	437	438
2021-04-28T08:55:42.175Z	677	679	409	410
2021-04-28T08:56:02.182Z	729	726	383	382
2021-04-28T08:56:22.182Z	778	776	356	354
2021-04-28T08:56:42.185Z	819	821	329	330
2021-04-28T08:57:02.197Z	861	863	304	303
2021-04-28T08:57:22.207Z	898	897	278	277
2021-04-28T08:57:42.211Z	927	929	253	254
2021-04-28T08:58:02.218Z	954	955	229	230
2021-04-28T08:58:22.224Z	975	974	207	206
2021-04-28T08:58:42.237Z	990	989	185	186
2021-04-28T08:59:02.247Z	998	998	163	164
2021-04-28T08:59:22.257Z	1000	1000	144	143
2021-04-28T08:59:42.270Z	996	996	125	124
2021-04-28T09:00:02.279Z	986	986	107	107
2021-04-28T09:00:22.290Z	970	969	90	91
2021-04-28T09:00:42.303Z	948	949	76	75
2021-04-28T09:01:02.314Z	920	921	61	61
2021-04-28T09:01:22.317Z	889	888	48	49
2021-04-28T09:01:42.332Z	851	849	38	37
2021-04-28T09:02:02.333Z	808	810	28	27
2021-04-28T09:02:22.333Z	766	763	19	19
2021-04-28T09:02:42.334Z	716	713	12	12
2021-04-28T09:03:02.348Z	663	665	7	7
2021-04-28T09:03:22.352Z	608	610	3	3
2021-04-28T09:03:42.353Z	557	554	1	1
2021-04-28T09:04:02.353Z	500	502	0	0
2021-04-28T09:04:22.366Z	443	445	1	1
2021-04-28T09:04:42.368Z	391	389	3	3
2021-04-28T09:05:02.375Z	336	334	7	7
2021-04-28T09:05:22.388Z	283	286	12	13
2021-04-28T09:05:42.391Z	238	235	19	19
2021-04-28T09:06:02.402Z	191	189	27	28
2021-04-28T09:06:22.417Z	148	150	37	38
2021-04-28T09:06:42.418Z	113	111	49	48
2021-04-28T09:07:02.432Z	79	78	61	61
2021-04-28T09:07:22.448Z	51	52	75	76
2021-04-28T09:07:42.450Z	29	30	91	90
2021-04-28T09:08:02.461Z	14	14	108	107
2021-04-28T09:08:22.464Z	4	4	125	125
2021-04-28T09:08:42.474Z	0	0	144	143
2021-04-28T09:09:02.477Z	2	2	165	164
2021-04-28T09:09:22.491Z	11	10	184	185
2021-04-28T09:09:42.498Z	26	25	207	208
2021-04-28T09:10:02.513Z	45	46	231	230
2021-04-28T09:10:22.522Z	71	73	253	254
2021-04-28T09:10:42.536Z	104	102	278	279
2021-04-28T09:11:02.542Z	141	139	304	303
2021-04-28T09:11:22.555Z	179	181	331	330
2021-04-28T09:11:42.558Z	225	223	355	357
2021-04-28T09:12:02.573Z	274	272	383	382
2021-04-28T09:12:22.582Z	322	324	411	410
2021-04-28T09:12:42.597Z	376	374	437	438
2021-04-28T09:13:02.600Z	432	430	465	466
2021-04-28T09:13:22.603Z	484	487	494	492
2021-04-28T09:13:42.603Z	541	544	520	521
2021-04-28T09:14:02.618Z	598	595	548	549
2021-04-28T09:14:22.621Z	648	650	577	575
2021-04-28T09:14:42.622Z	702	704	602	603
2021-04-28T09:15:02.623Z	752	750	630	631
2021-04-28T09:15:22.632Z	796	798	657	656
2021-04-28T09:15:42.636Z	840	842	684	683
2021-04-28T09:16:02.651Z	880	878	708	709
2021-04-28T09:16:22.653Z	914	913	734	733
2021-04-28T09:16:42.666Z	941	942	759	758
2021-04-28T09:17:02.672Z	965	964	781	782
2021-04-28T09:17:22.682Z	983	982	804	803
2021-04-28T09:17:42.685Z	994	994	826	825
2021-04-28T09:18:02.696Z	1000	1000	845	846
2021-04-28T09:18:22.710Z	999	999	865	866
2021-04-28T09:18:42.710Z	992	992	884	883
2021-04-28T09:19:02.725Z	979	978	900	901
2021-04-28T09:19:22.736Z	960	961	917	918
2021-04-28T09:19:42.736Z	937	936	932	931
