time	1-tT	1-T
2021-11-25T08:04:04.820Z	1000	749
2021-11-25T08:04:24.822Z	1000	752
2021-11-25T08:04:44.835Z	1000	755
2021-11-25T08:05:04.851Z	1000	758
2021-11-25T08:05:24.853Z	1000	761
2021-11-25T08:05:44.860Z	1000	764
2021-11-25T08:06:04.864Z	1000	768
2021-11-25T08:06:24.873Z	1000	771
2021-11-25T08:06:44.882Z	1000	774
2021-11-25T08:07:04.886Z	1000	778
2021-11-25T08:07:24.901Z	1000	780
2021-11-25T08:07:44.901Z	1000	784
2021-11-25T08:08:04.913Z	1000	787
2021-11-25T08:08:24.926Z	1000	790
2021-11-25T08:08:44.933Z	1000	793
2021-11-25T08:09:04.934Z	1000	796
2021-11-25T08:09:24.947Z	1000	799
2021-11-25T08:09:44.962Z	1000	802
2021-11-25T08:10:04.962Z	1000	805
2021-11-25T08:10:24.969Z	1000	807
2021-11-25T08:10:44.983Z	1000	810
2021-11-25T08:11:04.998Z	1000	812
2021-11-25T08:11:25.008Z	1000	815
2021-11-25T08:11:45.010Z	1000	817
2021-11-25T08:12:05.012Z	1000	819
2021-11-25T08:12:25.019Z	1000	821
2021-11-25T08:12:45.023Z	1000	823
2021-11-25T08:13:05.026Z	1000	825
2021-11-25T08:13:25.030Z	1000	827
2021-11-25T08:13:45.031Z	1000	829
2021-11-25T08:14:05.037Z	1000	831
2021-11-25T08:14:25.042Z	1000	833
2021-11-25T08:14:45.043Z	1000	835
2021-11-25T08:15:05.056Z	1000	837
2021-11-25T08:15:25.058Z	1000	840
2021-11-25T08:15:45.060Z	1000	841
2021-11-25T08:16:05.063Z	1000	842
2021-11-25T08:16:25.076Z	1000	844
2021-11-25T08:16:45.083Z	1000	845
2021-11-25T08:17:05.089Z	1000	847
2021-11-25T08:17:25.102Z	1000	848
2021-11-25T08:17:45.114Z	1000	850
2021-11-25T08:18:05.121Z	1000	851
2021-11-25T08:18:25.127Z	1000	852
2021-11-25T08:18:45.140Z	1000	854
2021-11-25T08:19:05.146Z	1000	855
2021-11-25T08:19:25.146Z	1000	856
2021-11-25T08:19:45.153Z	1000	857
2021-11-25T08:20:05.160Z	1000	858
2021-11-25T08:20:25.165Z	1000	859
2021-11-25T08:20:45.171Z	1000	860
2021-11-25T08:21:05.182Z	1000	861
2021-11-25T08:21:25.188Z	1000	862
2021-11-25T08:21:45.194Z	1000	864
2021-11-25T08:22:05.208Z	1000	864
2021-11-25T08:22:25.214Z	1000	865
2021-11-25T08:22:45.222Z	1000	866
2021-11-25T08:23:05.226Z	1000	867
2021-11-25T08:23:25.236Z	1000	867
2021-11-25T08:23:45.246Z	1000	868
2021-11-25T08:24:05.259Z	1000	869
2021-11-25T08:24:25.261Z	1000	870
2021-11-25T08:24:45.275Z	1000	871
2021-11-25T08:25:05.287Z	1000	871
2021-11-25T08:25:25.289Z	1000	872
2021-11-25T08:25:45.301Z	1000	872
2021-11-25T08:26:05.313Z	1000	873
2021-11-25T08:26:25.316Z	1000	874
2021-11-25T08:26:45.316Z	1000	874
2021-11-25T08:27:05.323Z	1000	875
2021-11-25T08:27:25.329Z	1000	875
2021-11-25T08:27:45.339Z	1000	875
2021-11-25T08:28:05.343Z	1000	876
2021-11-25T08:28:25.354Z	1000	877
2021-11-25T08:28:45.369Z	1000	877
2021-11-25T08:29:05.369Z	1000	878
2021-11-25T08:29:25.373Z	1000	878
2021-11-25T08:29:45.384Z	1000	879
2021-11-25T08:30:05.397Z	1000	879
2021-11-25T08:30:25.410Z	1000	879
2021-11-25T08:30:45.420Z	1000	879
2021-11-25T08:31:05.426Z	1000	879
2021-11-25T08:31:25.439Z	1000	880
2021-11-25T08:31:45.448Z	1000	880
2021-11-25T08:32:05.451Z	1000	881
2021-11-25T08:32:25.459Z	1000	881
2021-11-25T08:32:45.463Z	1000	881
2021-11-25T08:33:05.466Z	1000	882
2021-11-25T08:33:25.468Z	1000	882
2021-11-25T08:33:45.469Z	1000	882
2021-11-25T08:34:05.482Z	1000	882
2021-11-25T08:34:25.486Z	1000	883
2021-11-25T08:34:45.492Z	1000	883
2021-11-25T08:35:05.497Z	1000	883
2021-11-25T08:35:25.505Z	1000	883
2021-11-25T08:35:45.517Z	1000	883
2021-11-25T08:36:05.528Z	1000	884
2021-11-25T08:36:25.535Z	1000	884
2021-11-25T08:36:45.544Z	1000	884
2021-11-25T08:37:05.550Z	1000	884
2021-11-25T08:37:25.560Z	1000	885
2021-11-25T08:37:45.575Z	1000	885
2021-11-25T08:38:05.579Z	1000	885
2021-11-25T08:38:25.586Z	1000	885
2021-11-25T08:38:45.601Z	1000	885
2021-11-25T08:39:05.605Z	1000	885
2021-11-25T08:39:25.606Z	1000	885
2021-11-25T08:39:45.619Z	1000	885
2021-11-25T08:40:05.632Z	1000	885
2021-11-25T08:40:25.633Z	1000	885
2021-11-25T08:40:45.640Z	1000	885
2021-11-25T08:41:05.652Z	1000	886
2021-11-25T08:41:25.666Z	1000	886
2021-11-25T08:41:45.669Z	1000	886
2021-11-25T08:42:05.683Z	1000	886
2021-11-25T08:42:25.695Z	1000	886
2021-11-25T08:42:45.709Z	1000	887
2021-11-25T08:43:05.722Z	1000	887
2021-11-25T08:43:25.730Z	1000	887
2021-11-25T08:43:45.731Z	1000	886
2021-11-25T08:44:05.742Z	1000	887
2021-11-25T08:44:25.756Z	1000	888
2021-11-25T08:44:45.764Z	1000	887
2021-11-25T08:45:05.775Z	1000	887
2021-11-25T08:45:25.782Z	1000	888
2021-11-25T08:45:45.791Z	1000	889
2021-11-25T08:46:05.807Z	1000	888
2021-11-25T08:46:25.809Z	1000	887
2021-11-25T08:46:45.821Z	1000	887
2021-11-25T08:47:05.831Z	1000	887
2021-11-25T08:47:25.846Z	1000	887
2021-11-25T08:47:45.846Z	1000	888
2021-11-25T08:48:05.861Z	1000	888
2021-11-25T08:48:25.864Z	1000	888
2021-11-25T08:48:45.877Z	1000	887
2021-11-25T08:49:05.878Z	1000	888
2021-11-25T08:49:25.890Z	1000	888
2021-11-25T08:49:45.891Z	1000	889
2021-11-25T08:50:05.901Z	1000	889
2021-11-25T08:50:25.915Z	1000	889
2021-11-25T08:50:45.924Z	1000	889
2021-11-25T08:51:05.928Z	1000	889
2021-11-25T08:51:25.936Z	1000	889
2021-11-25T08:51:45.950Z	1000	889
2021-11-25T08:52:05.956Z	1000	889
2021-11-25T08:52:25.962Z	1000	889
2021-11-25T08:52:45.964Z	1000	889
2021-11-25T08:53:05.974Z	1000	889
2021-11-25T08:53:25.981Z	1000	889
2021-11-25T08:53:45.983Z	1000	889
2021-11-25T08:54:05.997Z	1000	889
2021-11-25T08:54:26.005Z	1000	889
2021-11-25T08:54:46.018Z	1000	889
2021-11-25T08:55:06.020Z	1000	889
2021-11-25T08:55:26.022Z	1000	889
2021-11-25T08:55:46.037Z	1000	889
2021-11-25T08:56:06.040Z	1000	889
2021-11-25T08:56:26.052Z	1000	889
2021-11-25T08:56:46.059Z	1000	889
2021-11-25T08:57:06.066Z	1000	889
2021-11-25T08:57:26.080Z	1000	889
2021-11-25T08:57:46.094Z	1000	890
2021-11-25T08:58:06.108Z	1000	891
2021-11-25T08:58:26.119Z	1000	891
2021-11-25T08:58:46.120Z	1000	891
2021-11-25T08:59:06.130Z	1000	891
2021-11-25T08:59:26.135Z	1000	891
2021-11-25T08:59:46.149Z	1000	891
2021-11-25T09:00:06.150Z	1000	891
2021-11-25T09:00:26.152Z	1000	891
2021-11-25T09:00:46.162Z	1000	892
2021-11-25T09:01:06.165Z	1000	892
2021-11-25T09:01:26.180Z	1000	892
2021-11-25T09:01:46.182Z	1000	892
2021-11-25T09:02:06.183Z	1000	893
2021-11-25T09:02:26.197Z	1000	893
2021-11-25T09:02:46.212Z	1000	893
2021-11-25T09:03:06.216Z	1000	893
2021-11-25T09:03:26.230Z	1000	894
2021-11-25T09:03:46.239Z	1000	894
2021-11-25T09:04:06.248Z	1000	894
2021-11-25T09:04:26.262Z	1000	894
2021-11-25T09:04:46.276Z	1000	894
2021-11-25T09:05:06.277Z	1000	895
2021-11-25T09:05:26.278Z	1000	895
2021-11-25T09:05:46.278Z	1000	894
2021-11-25T09:06:06.284Z	1000	893
2021-11-25T09:06:26.290Z	1000	891
2021-11-25T09:06:46.296Z	1000	890
2021-11-25T09:07:06.305Z	1000	888
2021-11-25T09:07:26.309Z	1000	887
2021-11-25T09:07:46.317Z	1000	886
2021-11-25T09:08:06.317Z	1000	885
2021-11-25T09:08:26.327Z	1000	885
2021-11-25T09:08:46.342Z	1000	885
2021-11-25T09:09:06.350Z	1000	886
2021-11-25T09:09:26.358Z	1000	887
2021-11-25T09:09:46.370Z	1000	888
2021-11-25T09:10:06.379Z	1000	889
2021-11-25T09:10:26.393Z	1000	890
2021-11-25T09:10:46.400Z	1000	891
2021-11-25T09:11:06.412Z	1000	892
2021-11-25T09:11:26.418Z	1000	893
2021-11-25T09:11:46.429Z	1000	894
2021-11-25T09:12:06.442Z	1000	895
2021-11-25T09:12:26.443Z	1000	895
2021-11-25T09:12:46.448Z	1000	895
2021-11-25T09:13:06.449Z	1000	896
2021-11-25T09:13:26.458Z	1000	896
2021-11-25T09:13:46.460Z	1000	896
2021-11-25T09:14:06.475Z	1000	896
2021-11-25T09:14:26.485Z	1000	896
2021-11-25T09:14:46.491Z	1000	896
2021-11-25T09:15:06.497Z	1000	896
2021-11-25T09:15:26.510Z	1000	896
2021-11-25T09:15:46.516Z	1000	897
2021-11-25T09:16:06.516Z	1000	897
2021-11-25T09:16:26.527Z	1000	897
2021-11-25T09:16:46.528Z	1000	897
2021-11-25T09:17:06.533Z	1000	897
2021-11-25T09:17:26.537Z	1000	897
2021-11-25T09:17:46.545Z	1000	897
2021-11-25T09:18:06.561Z	1000	896
2021-11-25T09:18:26.565Z	1000	894
2021-11-25T09:18:46.578Z	1000	893
2021-11-25T09:19:06.587Z	1000	891
2021-11-25T09:19:26.599Z	1000	890
2021-11-25T09:19:46.603Z	1000	889
2021-11-25T09:20:06.613Z	1000	889
2021-11-25T09:20:26.613Z	1000	889
2021-11-25T09:20:46.623Z	1000	889
2021-11-25T09:21:06.636Z	1000	890
2021-11-25T09:21:26.639Z	1000	890
2021-11-25T09:21:46.651Z	1000	891
2021-11-25T09:22:06.658Z	1000	892
2021-11-25T09:22:26.669Z	1000	893
2021-11-25T09:22:46.677Z	1000	894
2021-11-25T09:23:06.681Z	1000	894
2021-11-25T09:23:26.692Z	1000	895
2021-11-25T09:23:46.704Z	1000	896
2021-11-25T09:24:06.715Z	1000	896
2021-11-25T09:24:26.730Z	1000	896
2021-11-25T09:24:46.742Z	1000	897
2021-11-25T09:25:06.750Z	1000	897
2021-11-25T09:25:26.761Z	1000	897
2021-11-25T09:25:46.763Z	1000	897
2021-11-25T09:26:06.771Z	1000	897
2021-11-25T09:26:26.782Z	1000	897
2021-11-25T09:26:46.791Z	1000	897
2021-11-25T09:27:06.800Z	1000	897
2021-11-25T09:27:26.808Z	1000	897
2021-11-25T09:27:46.812Z	1000	897
2021-11-25T09:28:06.824Z	1000	897
2021-11-25T09:28:26.833Z	1000	897
2021-11-25T09:28:46.834Z	1000	897
2021-11-25T09:29:06.841Z	1000	897
2021-11-25T09:29:26.851Z	1000	896
2021-11-25T09:29:46.859Z	1000	896
2021-11-25T09:30:06.868Z	1000	897
2021-11-25T09:30:26.870Z	1000	865
2021-11-25T09:30:46.882Z	1000	861
2021-11-25T09:31:06.895Z	1000	860
2021-11-25T09:31:26.901Z	1000	860
2021-11-25T09:31:46.902Z	1000	863
2021-11-25T09:32:06.910Z	1000	869
2021-11-25T09:32:26.918Z	1000	875
2021-11-25T09:32:46.931Z	1000	883
2021-11-25T09:33:06.939Z	1000	890
2021-11-25T09:33:26.947Z	1000	897
2021-11-25T09:33:46.959Z	1000	903
2021-11-25T09:34:06.967Z	1000	906
2021-11-25T09:34:26.970Z	1000	908
2021-11-25T09:34:46.976Z	1000	909
2021-11-25T09:35:06.978Z	1000	909
2021-11-25T09:35:26.994Z	1000	908
2021-11-25T09:35:47.003Z	1000	907
2021-11-25T09:36:07.009Z	1000	905
2021-11-25T09:36:27.023Z	1000	904
2021-11-25T09:36:47.028Z	1000	902
2021-11-25T09:37:07.037Z	1000	901
2021-11-25T09:37:27.049Z	1000	900
2021-11-25T09:37:47.056Z	1000	898
2021-11-25T09:38:07.066Z	1000	898
2021-11-25T09:38:27.076Z	1000	898
2021-11-25T09:38:47.087Z	1000	898
2021-11-25T09:39:07.099Z	1000	898
2021-11-25T09:39:27.105Z	1000	898
2021-11-25T09:39:47.116Z	1000	898
2021-11-25T09:40:07.131Z	1000	898
2021-11-25T09:40:27.134Z	1000	844
2021-11-25T09:40:47.148Z	1000	850
2021-11-25T09:41:07.160Z	1000	857
2021-11-25T09:41:27.170Z	1000	862
2021-11-25T09:41:47.172Z	1000	866
2021-11-25T09:42:07.180Z	1000	872
2021-11-25T09:42:27.194Z	1000	879
2021-11-25T09:42:47.195Z	1000	885
2021-11-25T09:43:07.200Z	1000	893
2021-11-25T09:43:27.201Z	1000	898
2021-11-25T09:43:47.208Z	1000	903
2021-11-25T09:44:07.208Z	1000	905
2021-11-25T09:44:27.218Z	1000	907
2021-11-25T09:44:47.231Z	1000	908
2021-11-25T09:45:07.240Z	1000	908
2021-11-25T09:45:27.245Z	1000	907
2021-11-25T09:45:47.255Z	1000	906
2021-11-25T09:46:07.263Z	1000	904
2021-11-25T09:46:27.271Z	1000	903
2021-11-25T09:46:47.280Z	1000	901
2021-11-25T09:47:07.290Z	1000	900
2021-11-25T09:47:27.302Z	1000	899
2021-11-25T09:47:47.308Z	1000	898
2021-11-25T09:48:07.308Z	1000	898
2021-11-25T09:48:27.315Z	1000	898
2021-11-25T09:48:47.325Z	1000	898
2021-11-25T09:49:07.333Z	1000	898
2021-11-25T09:49:27.341Z	1000	898
2021-11-25T09:49:47.350Z	1000	898
2021-11-25T09:50:07.352Z	1000	898
2021-11-25T09:50:27.354Z	1000	898
2021-11-25T09:50:47.355Z	1000	899
2021-11-25T09:51:07.358Z	1000	899
2021-11-25T09:51:27.366Z	1000	899
2021-11-25T09:51:47.372Z	1000	899
2021-11-25T09:52:07.384Z	1000	899
2021-11-25T09:52:27.399Z	1000	899
2021-11-25T09:52:47.404Z	1000	899
2021-11-25T09:53:07.417Z	1000	900
2021-11-25T09:53:27.419Z	1000	899
2021-11-25T09:53:47.430Z	1000	899
2021-11-25T09:54:07.432Z	1000	899
2021-11-25T09:54:27.444Z	1000	899
2021-11-25T09:54:47.448Z	1000	899
2021-11-25T09:55:07.461Z	1000	899
2021-11-25T09:55:27.474Z	1000	899
2021-11-25T09:55:47.485Z	1000	899
2021-11-25T09:56:07.491Z	1000	899
2021-11-25T09:56:27.497Z	1000	899
2021-11-25T09:56:47.497Z	1000	899
2021-11-25T09:57:07.507Z	1000	899
2021-11-25T09:57:27.515Z	1000	899
2021-11-25T09:57:47.520Z	1000	899
2021-11-25T09:58:07.525Z	1000	899
2021-11-25T09:58:27.535Z	1000	899
2021-11-25T09:58:47.549Z	1000	899
2021-11-25T09:59:07.559Z	1000	899
2021-11-25T09:59:27.573Z	1000	898
2021-11-25T09:59:47.577Z	1000	898
2021-11-25T10:00:07.591Z	1000	898
2021-11-25T10:00:27.602Z	1000	898
2021-11-25T10:00:47.614Z	1000	898
2021-11-25T10:01:07.629Z	1000	898
2021-11-25T10:01:27.634Z	1000	898
2021-11-25T10:01:47.637Z	1000	898
2021-11-25T10:02:07.646Z	1000	898
2021-11-25T10:02:27.646Z	1000	899
2021-11-25T10:02:47.646Z	1000	899
2021-11-25T10:03:07.653Z	1000	899
2021-11-25T10:03:27.667Z	1000	899
2021-11-25T10:03:47.672Z	1000	899
2021-11-25T10:04:07.672Z	1000	899
2021-11-25T10:04:27.683Z	1000	899
2021-11-25T10:04:47.696Z	1000	899
2021-11-25T10:05:07.709Z	1000	899
2021-11-25T10:05:27.712Z	1000	899
2021-11-25T10:05:47.716Z	1000	899
2021-11-25T10:06:07.731Z	1000	899
2021-11-25T10:06:27.733Z	1000	900
2021-11-25T10:06:47.735Z	1000	899
2021-11-25T10:07:07.741Z	1000	899
2021-11-25T10:07:27.744Z	1000	899
2021-11-25T10:07:47.748Z	1000	899
2021-11-25T10:08:07.762Z	1000	899
2021-11-25T10:08:27.767Z	1000	899
2021-11-25T10:08:47.782Z	1000	899
2021-11-25T10:09:07.795Z	1000	899
2021-11-25T10:09:27.807Z	1000	899
2021-11-25T10:09:47.812Z	1000	899
2021-11-25T10:10:07.821Z	1000	899
2021-11-25T10:10:27.833Z	1000	899
2021-11-25T10:10:47.845Z	1000	899
2021-11-25T10:11:07.849Z	1000	899
2021-11-25T10:11:27.863Z	1000	899
2021-11-25T10:11:47.868Z	1000	899
2021-11-25T10:12:07.872Z	1000	899
2021-11-25T10:12:27.884Z	1000	899
2021-11-25T10:12:47.898Z	1000	899
2021-11-25T10:13:07.902Z	1000	899
2021-11-25T10:13:27.903Z	1000	899
2021-11-25T10:13:47.904Z	1000	899
2021-11-25T10:14:07.919Z	1000	899
2021-11-25T10:14:27.923Z	1000	899
2021-11-25T10:14:47.930Z	1000	900
2021-11-25T10:15:07.944Z	1000	900
2021-11-25T10:15:27.947Z	1000	900
2021-11-25T10:15:47.961Z	1000	900
2021-11-25T10:16:07.965Z	1000	900
2021-11-25T10:16:27.980Z	1000	899
2021-11-25T10:16:47.994Z	1000	900
2021-11-25T10:17:08.007Z	1000	900
2021-11-25T10:17:28.008Z	1000	900
2021-11-25T10:17:48.015Z	1000	899
2021-11-25T10:18:08.016Z	1000	899
2021-11-25T10:18:28.025Z	1000	899
2021-11-25T10:18:48.037Z	1000	899
2021-11-25T10:19:08.049Z	1000	899
2021-11-25T10:19:28.057Z	1000	899
2021-11-25T10:19:48.061Z	1000	899
2021-11-25T10:20:08.074Z	1000	899
2021-11-25T10:20:28.074Z	1000	899
2021-11-25T10:20:48.074Z	1000	898
2021-11-25T10:21:08.089Z	1000	898
2021-11-25T10:21:28.094Z	1000	899
2021-11-25T10:21:48.098Z	1000	899
2021-11-25T10:22:08.112Z	1000	899
2021-11-25T10:22:28.125Z	1000	899
2021-11-25T10:22:48.131Z	1000	900
2021-11-25T10:23:08.131Z	1000	900
2021-11-25T10:23:28.138Z	1000	900
2021-11-25T10:23:48.147Z	1000	900
2021-11-25T10:24:08.160Z	1000	900
2021-11-25T10:24:28.162Z	1000	900
2021-11-25T10:24:48.169Z	1000	900
2021-11-25T10:25:08.180Z	1000	899
2021-11-25T10:25:28.186Z	1000	899
2021-11-25T10:25:48.191Z	1000	899
2021-11-25T10:26:08.193Z	1000	899
2021-11-25T10:26:28.201Z	1000	899
2021-11-25T10:26:48.211Z	1000	898
2021-11-25T10:27:08.222Z	1000	898
2021-11-25T10:27:28.231Z	1000	898
2021-11-25T10:27:48.247Z	1000	898
2021-11-25T10:28:08.252Z	1000	898
2021-11-25T10:28:28.261Z	1000	898
2021-11-25T10:28:48.275Z	1000	898
2021-11-25T10:29:08.275Z	1000	898
2021-11-25T10:29:28.277Z	1000	898
2021-11-25T10:29:48.279Z	1000	899
2021-11-25T10:30:08.292Z	1000	899
2021-11-25T10:30:28.293Z	1000	899
2021-11-25T10:30:48.295Z	1000	899
2021-11-25T10:31:08.303Z	1000	899
2021-11-25T10:31:28.310Z	1000	899
2021-11-25T10:31:48.323Z	1000	899
2021-11-25T10:32:08.334Z	1000	899
2021-11-25T10:32:28.335Z	1000	899
2021-11-25T10:32:48.340Z	1000	899
2021-11-25T10:33:08.342Z	1000	899
2021-11-25T10:33:28.355Z	1000	899
2021-11-25T10:33:48.358Z	1000	899
2021-11-25T10:34:08.358Z	1000	898
2021-11-25T10:34:28.365Z	1000	898
2021-11-25T10:34:48.371Z	1000	898
2021-11-25T10:35:08.375Z	1000	898
2021-11-25T10:35:28.375Z	1000	898
2021-11-25T10:35:48.380Z	1000	898
2021-11-25T10:36:08.383Z	1000	898
2021-11-25T10:36:28.398Z	1000	898
2021-11-25T10:36:48.411Z	1000	898
2021-11-25T10:37:08.425Z	1000	899
2021-11-25T10:37:28.434Z	1000	899
2021-11-25T10:37:48.441Z	1000	899
2021-11-25T10:38:08.454Z	1000	899
2021-11-25T10:38:28.467Z	1000	899
2021-11-25T10:38:48.477Z	1000	899
2021-11-25T10:39:08.481Z	1000	899
2021-11-25T10:39:28.484Z	1000	899
2021-11-25T10:39:48.493Z	1000	899
2021-11-25T10:40:08.504Z	1000	899
2021-11-25T10:40:28.508Z	1000	899
2021-11-25T10:40:48.509Z	1000	899
2021-11-25T10:41:08.510Z	1000	899
2021-11-25T10:41:28.517Z	1000	899
2021-11-25T10:41:48.524Z	1000	899
2021-11-25T10:42:08.528Z	1000	899
2021-11-25T10:42:28.541Z	1000	898
2021-11-25T10:42:48.543Z	1000	898
2021-11-25T10:43:08.555Z	1000	898
2021-11-25T10:43:28.563Z	1000	898
2021-11-25T10:43:48.568Z	1000	898
2021-11-25T10:44:08.583Z	1000	898
2021-11-25T10:44:28.592Z	1000	899
2021-11-25T10:44:48.592Z	1000	899
2021-11-25T10:45:08.595Z	1000	899
2021-11-25T10:45:28.601Z	1000	900
2021-11-25T10:45:48.607Z	1000	900
2021-11-25T10:46:08.619Z	1000	900
2021-11-25T10:46:28.622Z	1000	900
2021-11-25T10:46:48.628Z	1000	900
2021-11-25T10:47:08.641Z	1000	899
2021-11-25T10:47:28.647Z	1000	900
2021-11-25T10:47:48.657Z	1000	899
2021-11-25T10:48:08.668Z	1000	899
2021-11-25T10:48:28.674Z	1000	899
2021-11-25T10:48:48.684Z	1000	899
2021-11-25T10:49:08.693Z	1000	899
2021-11-25T10:49:28.708Z	1000	898
2021-11-25T10:49:48.714Z	1000	898
2021-11-25T10:50:08.721Z	1000	898
2021-11-25T10:50:28.726Z	1000	898
2021-11-25T10:50:48.728Z	1000	898
2021-11-25T10:51:08.737Z	1000	898
2021-11-25T10:51:28.745Z	1000	898
2021-11-25T10:51:48.754Z	1000	898
2021-11-25T10:52:08.764Z	1000	898
2021-11-25T10:52:28.769Z	1000	898
2021-11-25T10:52:48.783Z	1000	898
2021-11-25T10:53:08.789Z	1000	898
2021-11-25T10:53:28.795Z	1000	898
2021-11-25T10:53:48.808Z	1000	898
2021-11-25T10:54:08.823Z	1000	898
2021-11-25T10:54:28.828Z	1000	898
2021-11-25T10:54:48.837Z	1000	898
2021-11-25T10:55:08.844Z	1000	898
2021-11-25T10:55:28.854Z	1000	899
2021-11-25T10:55:48.855Z	1000	899
2021-11-25T10:56:08.860Z	1000	899
2021-11-25T10:56:28.869Z	1000	900
2021-11-25T10:56:48.871Z	1000	900
2021-11-25T10:57:08.883Z	1000	900
2021-11-25T10:57:28.893Z	1000	900
2021-11-25T10:57:48.904Z	1000	900
2021-11-25T10:58:08.913Z	1000	900
2021-11-25T10:58:28.927Z	1000	900
2021-11-25T10:58:48.933Z	1000	900
2021-11-25T10:59:08.937Z	1000	900
2021-11-25T10:59:28.943Z	1000	899
2021-11-25T10:59:48.955Z	1000	899
2021-11-25T11:00:08.964Z	1000	899
2021-11-25T11:00:28.976Z	1000	899
2021-11-25T11:00:48.991Z	1000	898
2021-11-25T11:01:09.002Z	1000	898
2021-11-25T11:01:29.015Z	1000	898
2021-11-25T11:01:49.021Z	1000	898
2021-11-25T11:02:09.022Z	1000	898
2021-11-25T11:02:29.037Z	1000	898
2021-11-25T11:02:49.047Z	1000	898
2021-11-25T11:03:09.058Z	1000	898
2021-11-25T11:03:29.068Z	1000	898
2021-11-25T11:03:49.077Z	1000	898
2021-11-25T11:04:09.078Z	1000	898
2021-11-25T11:04:29.079Z	1000	898
