time	1-T	2-T
2021-02-24T07:29:34.828Z	879	709
2021-02-24T07:29:39.828Z	887	714
2021-02-24T07:29:44.828Z	896	721
2021-02-24T07:29:49.829Z	905	727
2021-02-24T07:29:54.829Z	912	733
2021-02-24T07:29:59.829Z	921	739
2021-02-24T07:30:04.830Z	927	746
2021-02-24T07:30:09.831Z	935	751
2021-02-24T07:30:14.832Z	941	757
2021-02-24T07:37:14.207Z	526	513
2021-02-24T07:37:19.253Z	541	520
2021-02-24T07:37:24.258Z	554	528
2021-02-24T07:37:29.257Z	569	534
2021-02-24T07:37:34.258Z	581	541
2021-02-24T07:37:39.259Z	596	549
2021-02-24T07:37:44.261Z	608	555
2021-02-24T07:37:49.261Z	623	562
2021-02-24T07:37:54.261Z	638	569
2021-02-24T07:37:59.261Z	650	576
2021-02-24T07:38:04.260Z	664	582
2021-02-24T07:38:09.262Z	676	590
2021-02-24T07:38:14.264Z	690	596
2021-02-24T07:38:19.265Z	701	603
2021-02-24T07:38:24.265Z	715	609
2021-02-24T07:38:29.268Z	726	617
2021-02-24T07:38:34.268Z	739	624
2021-02-24T07:38:39.270Z	750	630
2021-02-24T07:38:44.273Z	763	637
2021-02-24T07:38:49.271Z	776	643
2021-02-24T07:38:54.276Z	786	650
2021-02-24T07:38:59.277Z	798	656
2021-02-24T07:39:04.278Z	808	663
2021-02-24T07:39:09.280Z	820	669
2021-02-24T07:39:14.278Z	830	676
2021-02-24T07:39:19.281Z	841	682
2021-02-24T07:39:24.281Z	850	689
2021-02-24T07:39:29.284Z	860	696
2021-02-24T07:39:34.282Z	869	702
2021-02-24T07:39:39.284Z	879	709
2021-02-24T07:39:44.287Z	889	714
2021-02-24T07:39:49.284Z	896	721
2021-02-24T07:39:54.296Z	905	727
2021-02-24T07:39:59.295Z	912	733
2021-02-24T07:40:04.296Z	921	739
2021-02-24T07:40:09.289Z	927	746
2021-02-24T07:40:14.297Z	935	751
2021-02-24T07:40:19.299Z	941	757
2021-02-24T07:40:24.299Z	948	764
2021-02-24T07:40:29.299Z	953	769
2021-02-24T07:40:34.304Z	959	776
2021-02-24T07:40:39.303Z	965	781
2021-02-24T07:40:44.304Z	970	787
2021-02-24T07:40:49.303Z	975	792
2021-02-24T07:40:54.298Z	978	798
2021-02-24T07:40:59.303Z	983	803
2021-02-24T07:41:04.304Z	986	809
2021-02-24T07:41:09.308Z	989	814
2021-02-24T07:41:14.308Z	991	820
2021-02-24T07:41:19.307Z	994	825
2021-02-24T07:41:24.307Z	996	830
2021-02-24T07:41:29.306Z	998	836
2021-02-24T07:41:34.310Z	999	840
2021-02-24T07:41:39.313Z	1000	846
2021-02-24T07:44:59.217Z	526	513
2021-02-24T07:45:04.217Z	541	521
2021-02-24T07:45:09.217Z	553	527
2021-02-24T07:45:14.218Z	568	535
2021-02-24T07:45:19.219Z	583	541
2021-02-24T07:45:24.219Z	597	548
2021-02-24T07:45:29.220Z	609	555
2021-02-24T07:45:34.219Z	624	561
2021-02-24T07:45:39.267Z	636	569
2021-02-24T07:45:44.266Z	649	576
2021-02-24T07:45:49.267Z	663	583
2021-02-24T07:45:54.267Z	675	589
2021-02-24T07:45:59.268Z	689	597
2021-02-24T07:46:04.269Z	700	603
2021-02-24T07:46:09.268Z	714	610
2021-02-24T07:46:14.270Z	728	616
2021-02-24T07:46:19.270Z	739	624
2021-02-24T07:46:24.270Z	752	630
2021-02-24T07:46:29.272Z	762	637
2021-02-24T07:46:34.272Z	775	643
2021-02-24T07:46:39.272Z	786	650
2021-02-24T07:46:44.272Z	798	657
2021-02-24T07:46:49.272Z	808	663
2021-02-24T07:46:54.272Z	819	670
2021-02-24T07:46:59.273Z	829	676
2021-02-24T07:47:04.273Z	840	683
2021-02-24T07:47:09.273Z	851	689
2021-02-24T07:47:14.274Z	860	696
2021-02-24T07:47:19.275Z	870	702
2021-02-24T07:47:24.275Z	878	708
2021-02-24T07:47:29.276Z	888	714
2021-02-24T07:47:34.276Z	896	721
2021-02-24T07:47:39.277Z	905	728
2021-02-24T07:47:44.277Z	912	733
2021-02-24T07:47:49.277Z	920	740
2021-02-24T07:47:54.278Z	927	745
2021-02-24T07:47:59.278Z	935	752
2021-02-24T07:48:04.279Z	942	757
2021-02-24T07:48:09.279Z	948	764
2021-02-24T07:48:14.279Z	954	769
2021-02-24T07:48:19.281Z	959	775
2021-02-24T07:48:24.281Z	965	780
2021-02-24T07:48:29.281Z	969	787
2021-02-24T07:48:34.281Z	974	793
2021-02-24T07:48:39.281Z	978	798
2021-02-24T07:48:44.282Z	982	804
2021-02-24T07:48:49.284Z	985	809
2021-02-24T07:48:54.285Z	989	815
2021-02-24T07:48:59.286Z	992	819
2021-02-24T07:49:04.287Z	994	825
2021-02-24T07:49:09.286Z	996	830
2021-02-24T07:49:14.287Z	997	835
2021-02-24T07:49:19.287Z	999	840
2021-02-24T07:49:24.287Z	999	846
2021-02-24T07:49:29.288Z	1000	851
2021-02-24T07:49:34.291Z	1000	855
2021-02-24T07:49:39.291Z	1000	861
2021-02-24T07:49:44.291Z	999	865
2021-02-24T07:49:49.293Z	998	870
2021-02-24T07:49:54.294Z	996	874
2021-02-24T07:49:59.295Z	994	879
2021-02-24T07:50:04.296Z	992	883
2021-02-24T07:50:09.296Z	990	888
2021-02-24T07:50:14.296Z	986	892
2021-02-24T07:50:19.297Z	983	897
2021-02-24T07:50:24.298Z	979	901
2021-02-24T07:50:29.298Z	976	905
2021-02-24T07:50:34.299Z	971	909
2021-02-24T07:50:39.299Z	965	913
2021-02-24T07:50:44.299Z	961	917
2021-02-24T07:50:49.300Z	955	920
2021-02-24T07:50:54.301Z	949	924
2021-02-24T07:50:59.301Z	942	928
2021-02-24T07:51:04.302Z	936	932
2021-02-24T07:51:09.302Z	929	935
2021-02-24T07:51:14.302Z	922	938
2021-02-24T07:51:19.302Z	914	941
2021-02-24T07:51:24.303Z	907	945
2021-02-24T07:51:29.304Z	898	948
2021-02-24T07:51:34.305Z	890	951
2021-02-24T07:51:39.305Z	881	954
2021-02-24T07:51:44.306Z	872	957
2021-02-24T07:51:49.306Z	862	960
2021-02-24T07:51:54.307Z	853	962
2021-02-24T07:51:59.308Z	842	965
2021-02-24T07:52:04.308Z	831	967
2021-02-24T07:52:09.338Z	822	970
2021-02-24T07:52:14.338Z	810	972
2021-02-24T07:52:19.338Z	800	974
2021-02-24T07:52:24.340Z	788	976
2021-02-24T07:52:29.339Z	778	979
2021-02-24T07:52:34.339Z	765	980
2021-02-24T07:52:39.340Z	754	982
2021-02-24T07:52:44.341Z	741	984
2021-02-24T07:52:49.343Z	730	986
2021-02-24T07:52:54.345Z	716	987
2021-02-24T07:52:59.346Z	705	989
2021-02-24T07:53:04.347Z	691	990
2021-02-24T07:53:09.348Z	680	992
2021-02-24T07:53:14.349Z	666	993
2021-02-24T07:53:19.350Z	653	994
2021-02-24T07:53:24.352Z	639	995
2021-02-24T07:53:29.352Z	627	996
2021-02-24T07:53:34.353Z	612	997
2021-02-24T07:53:39.354Z	598	998
2021-02-24T07:53:44.356Z	585	998
2021-02-24T07:53:49.356Z	570	999
2021-02-24T07:53:54.357Z	558	999
2021-02-24T07:53:59.357Z	543	999
2021-02-24T07:54:04.359Z	531	1000
2021-02-24T07:54:09.359Z	515	1000
2021-02-24T07:54:14.362Z	502	1000
2021-02-24T07:54:19.363Z	487	1000
2021-02-24T07:54:24.364Z	475	1000
2021-02-24T07:54:29.365Z	460	1000
2021-02-24T07:54:34.365Z	447	999
2021-02-24T07:54:39.370Z	432	999
2021-02-24T07:54:44.370Z	419	998
2021-02-24T07:54:49.371Z	405	998
2021-02-24T07:54:54.371Z	392	997
2021-02-24T07:54:59.372Z	378	996
2021-02-24T07:55:04.371Z	366	995
2021-02-24T07:55:09.373Z	351	994
2021-02-24T07:55:14.373Z	339	993
2021-02-24T07:55:19.372Z	325	992
2021-02-24T07:55:24.373Z	311	991
2021-02-24T07:55:29.373Z	300	989
2021-02-24T07:55:34.373Z	286	988
2021-02-24T07:55:39.374Z	275	986
2021-02-24T07:55:44.375Z	261	985
2021-02-24T07:55:49.377Z	250	983
2021-02-24T07:55:54.378Z	238	981
2021-02-24T07:55:59.379Z	227	979
2021-02-24T07:56:04.380Z	215	977
2021-02-24T07:56:09.380Z	204	975
2021-02-24T07:56:14.381Z	192	973
2021-02-24T07:56:19.381Z	181	971
2021-02-24T07:56:24.381Z	171	968
2021-02-24T07:56:29.381Z	160	966
2021-02-24T07:56:34.382Z	151	963
2021-02-24T07:56:39.382Z	140	961
2021-02-24T07:56:44.383Z	132	958
2021-02-24T07:56:49.384Z	122	955
2021-02-24T07:56:54.385Z	114	952
2021-02-24T07:56:59.386Z	104	949
2021-02-24T07:57:04.386Z	97	946
2021-02-24T07:57:09.387Z	88	942
2021-02-24T07:57:14.387Z	80	939
2021-02-24T07:57:19.388Z	73	936
2021-02-24T07:57:24.388Z	65	933
2021-02-24T07:57:29.389Z	59	929
2021-02-24T07:57:34.390Z	53	926
2021-02-24T07:57:39.390Z	47	922
2021-02-24T07:57:44.391Z	41	918
2021-02-24T07:57:49.392Z	36	914
2021-02-24T07:57:54.392Z	31	910
2021-02-24T07:57:59.392Z	26	906
2021-02-24T07:58:04.393Z	22	902
2021-02-24T07:58:09.393Z	18	898
2021-02-24T07:58:14.393Z	14	893
2021-02-24T07:58:19.394Z	11	889
2021-02-24T07:58:24.396Z	9	885
2021-02-24T07:58:29.402Z	6	881
2021-02-24T07:58:34.413Z	4	876
2021-02-24T07:58:39.413Z	3	871
2021-02-24T07:58:44.419Z	1	866
2021-02-24T07:58:49.419Z	1	862
2021-02-24T07:58:54.484Z	0	857
2021-02-24T07:58:59.484Z	0	852
2021-02-24T07:59:04.484Z	0	847
2021-02-24T07:59:09.485Z	1	842
2021-02-24T07:59:14.486Z	2	837
2021-02-24T07:59:19.487Z	4	831
2021-02-24T07:59:24.488Z	5	827
2021-02-24T07:59:29.489Z	8	821
2021-02-24T07:59:34.490Z	11	816
2021-02-24T07:59:39.490Z	13	810
2021-02-24T07:59:44.491Z	17	805
2021-02-24T07:59:49.493Z	20	799
2021-02-24T07:59:54.494Z	25	794
2021-02-24T07:59:59.494Z	29	788
2021-02-24T08:00:04.494Z	34	783
2021-02-24T08:00:09.496Z	39	777
2021-02-24T08:00:14.496Z	45	770
2021-02-24T08:00:19.499Z	50	765
2021-02-24T08:00:24.501Z	57	759
2021-02-24T08:00:29.503Z	63	753
2021-02-24T08:00:34.503Z	71	747
2021-02-24T08:00:39.503Z	77	741
2021-02-24T08:00:44.504Z	85	735
2021-02-24T08:00:49.504Z	94	729
2021-02-24T08:00:54.504Z	101	722
2021-02-24T08:00:59.504Z	111	717
2021-02-24T08:01:04.505Z	119	710
2021-02-24T08:01:09.506Z	128	704
2021-02-24T08:01:14.505Z	137	697
2021-02-24T08:01:19.505Z	147	692
2021-02-24T08:01:24.506Z	156	685
2021-02-24T08:01:29.506Z	167	678
2021-02-24T08:01:34.507Z	177	672
2021-02-24T08:01:39.507Z	188	665
2021-02-24T08:01:44.507Z	200	659
2021-02-24T08:01:49.508Z	210	652
2021-02-24T08:01:54.508Z	223	646
2021-02-24T08:01:59.509Z	233	638
2021-02-24T08:02:04.510Z	246	632
2021-02-24T08:02:09.510Z	257	625
2021-02-24T08:02:14.511Z	270	618
2021-02-24T08:02:19.511Z	281	612
2021-02-24T08:02:24.511Z	295	604
2021-02-24T08:02:29.511Z	307	598
2021-02-24T08:02:34.514Z	321	591
2021-02-24T08:02:39.515Z	333	585
2021-02-24T08:02:44.514Z	347	577
2021-02-24T08:02:49.516Z	361	571
2021-02-24T08:02:54.518Z	374	563
2021-02-24T08:02:59.519Z	386	557
2021-02-24T08:03:04.519Z	401	550
2021-02-24T08:03:09.521Z	415	543
2021-02-24T08:03:14.520Z	428	536
2021-02-24T08:03:19.521Z	443	530
2021-02-24T08:03:24.522Z	455	522
2021-02-24T08:03:29.524Z	470	516
2021-02-24T08:03:34.526Z	483	508
2021-02-24T08:03:39.526Z	498	502
2021-02-24T08:03:44.528Z	510	495
2021-02-24T08:03:49.529Z	525	487
2021-02-24T08:03:54.528Z	538	481
2021-02-24T08:03:59.530Z	553	473
2021-02-24T08:04:04.531Z	568	467
2021-02-24T08:04:09.532Z	580	460
2021-02-24T08:04:14.532Z	595	453
2021-02-24T08:04:19.532Z	607	446
2021-02-24T08:04:24.533Z	622	440
2021-02-24T08:04:29.534Z	634	432
2021-02-24T08:04:34.535Z	648	426
2021-02-24T08:04:39.535Z	660	419
2021-02-24T08:04:44.535Z	674	411
2021-02-24T08:04:49.536Z	686	405
2021-02-24T08:04:54.536Z	700	398
2021-02-24T08:04:59.537Z	713	391
2021-02-24T08:05:04.537Z	725	384
2021-02-24T08:05:09.538Z	738	378
2021-02-24T08:05:14.539Z	749	371
2021-02-24T08:05:19.540Z	762	365
2021-02-24T08:05:24.540Z	772	358
2021-02-24T08:05:29.540Z	785	350
2021-02-24T08:05:44.878Z	527	514
2021-02-24T08:05:49.879Z	539	520
2021-02-24T08:05:54.879Z	554	528
2021-02-24T08:05:59.880Z	569	534
2021-02-24T08:06:10.970Z	527	513
2021-02-24T08:06:15.970Z	540	520
2021-02-24T08:06:20.971Z	555	528
2021-02-24T08:06:25.971Z	567	534
2021-02-24T08:06:30.971Z	582	542
2021-02-24T08:06:35.971Z	597	548
2021-02-24T08:06:40.972Z	609	555
2021-02-24T08:06:45.973Z	624	561
2021-02-24T08:06:50.974Z	636	569
2021-02-24T08:06:55.975Z	651	575
2021-02-24T08:07:00.975Z	662	583
2021-02-24T08:07:05.975Z	677	589
2021-02-24T08:07:10.975Z	688	596
2021-02-24T08:07:15.975Z	702	602
2021-02-24T08:07:20.975Z	713	610
2021-02-24T08:07:34.902Z	526	513
2021-02-24T08:07:54.916Z	527	514
2021-02-24T08:07:59.916Z	539	520
2021-02-24T08:08:04.918Z	554	528
2021-02-24T08:08:09.918Z	569	534
2021-02-24T08:08:14.918Z	582	541
2021-02-24T08:08:19.919Z	596	548
2021-02-24T08:08:24.921Z	609	555
2021-02-24T08:08:29.921Z	623	561
2021-02-24T08:08:34.923Z	635	569
2021-02-24T08:08:39.924Z	650	575
2021-02-24T08:08:44.925Z	662	582
2021-02-24T08:08:49.925Z	676	590
2021-02-24T08:08:54.926Z	688	596
2021-02-24T08:08:59.927Z	701	603
2021-02-24T08:09:04.927Z	715	609
2021-02-24T08:09:09.928Z	726	617
2021-02-24T08:09:14.928Z	740	623
2021-02-24T08:09:19.929Z	750	630
2021-02-24T08:09:24.929Z	763	636
2021-02-24T08:09:29.929Z	774	643
2021-02-24T08:09:34.930Z	786	650
2021-02-24T08:09:39.931Z	797	656
2021-02-24T08:09:44.932Z	808	664
2021-02-24T08:09:59.050Z	526	513
2021-02-24T08:10:04.050Z	541	521
2021-02-24T08:10:09.051Z	553	527
2021-02-24T08:10:14.051Z	568	535
2021-02-24T08:10:19.051Z	583	541
2021-02-24T08:10:24.051Z	595	548
2021-02-24T08:10:29.051Z	610	555
2021-02-24T08:10:34.052Z	622	562
2021-02-24T08:10:46.092Z	527	514
2021-02-24T08:10:51.092Z	539	520
2021-02-24T08:10:56.092Z	554	528
2021-02-24T08:11:01.093Z	569	534
2021-02-24T08:11:06.095Z	582	541
2021-02-24T08:11:11.094Z	597	548
2021-02-24T08:11:16.097Z	609	555
2021-02-24T08:11:21.097Z	623	561
2021-02-24T08:11:26.098Z	636	569
2021-02-24T08:11:31.098Z	650	575
2021-02-24T08:11:36.099Z	662	582
2021-02-24T08:11:41.100Z	676	589
2021-02-24T08:11:46.100Z	688	596
2021-02-24T08:11:51.100Z	702	603
2021-02-24T08:11:56.100Z	713	610
2021-02-24T08:12:01.101Z	727	617
2021-02-24T08:12:06.101Z	740	623
2021-02-24T08:12:11.101Z	751	630
2021-02-24T08:12:16.101Z	764	636
2021-02-24T08:12:21.102Z	774	643
2021-02-24T08:12:26.103Z	787	649
2021-02-24T08:12:31.104Z	797	657
2021-02-24T08:12:36.103Z	809	663
2021-02-24T08:12:41.104Z	819	670
2021-02-24T08:12:46.105Z	830	677
2021-02-24T08:12:51.105Z	839	683
2021-02-24T08:12:56.107Z	850	689
2021-02-24T08:13:09.345Z	526	513
2021-02-24T08:13:14.345Z	541	520
2021-02-24T08:13:19.348Z	553	527
2021-02-24T08:13:24.349Z	568	535
2021-02-24T08:13:29.348Z	581	541
2021-02-24T08:13:34.349Z	596	548
2021-02-24T08:13:46.113Z	527	513
2021-02-24T08:13:51.113Z	540	520
2021-02-24T08:13:56.113Z	555	528
2021-02-24T08:14:01.113Z	567	534
2021-02-24T08:14:06.114Z	582	542
2021-02-24T08:14:11.114Z	594	548
2021-02-24T08:14:16.115Z	609	555
2021-02-24T08:14:21.116Z	624	562
2021-02-24T08:14:36.127Z	527	514
2021-02-24T08:14:41.127Z	539	520
2021-02-24T08:14:46.128Z	554	528
2021-02-24T08:14:58.127Z	527	513
2021-02-24T08:15:03.128Z	540	520
2021-02-24T08:15:08.128Z	555	528
2021-02-24T08:15:13.128Z	567	534
2021-02-24T08:15:18.128Z	582	541
2021-02-24T08:15:23.128Z	597	548
2021-02-24T08:15:28.129Z	609	555
2021-02-24T08:15:33.129Z	624	561
2021-02-24T08:15:38.130Z	636	569
2021-02-24T08:15:43.130Z	650	575
2021-02-24T08:15:48.131Z	662	582
2021-02-24T08:15:53.131Z	676	589
2021-02-24T08:15:58.131Z	688	596
2021-02-24T08:16:03.132Z	702	603
2021-02-24T08:16:08.133Z	713	610
2021-02-24T08:16:13.134Z	726	617
2021-02-24T08:16:18.134Z	740	623
2021-02-24T08:16:23.135Z	751	630
2021-02-24T08:16:28.135Z	764	636
2021-02-24T08:16:33.136Z	774	643
2021-02-24T08:16:38.136Z	787	649
2021-02-24T08:16:43.137Z	797	657
2021-02-24T08:16:56.326Z	527	514
2021-02-24T08:17:01.328Z	542	520
2021-02-24T08:17:06.328Z	554	528
2021-02-24T08:17:11.328Z	569	534
2021-02-24T08:17:16.329Z	582	541
2021-02-24T08:17:21.329Z	596	548
2021-02-24T08:17:26.328Z	609	555
2021-02-24T08:17:31.330Z	623	562
2021-02-24T08:17:36.329Z	635	569
2021-02-24T08:17:41.330Z	650	576
2021-02-24T08:17:46.330Z	662	582
2021-02-24T08:17:51.332Z	676	590
2021-02-24T08:17:56.332Z	690	596
2021-02-24T08:18:01.332Z	702	603
2021-02-24T08:18:06.332Z	713	610
2021-02-24T08:18:11.332Z	727	617
2021-02-24T08:18:16.333Z	740	623
2021-02-24T08:18:21.333Z	751	630
2021-02-24T08:18:26.333Z	764	636
2021-02-24T08:18:31.334Z	774	644
2021-02-24T08:18:36.334Z	787	649
2021-02-24T08:18:41.335Z	797	657
2021-02-24T08:18:46.336Z	809	664
2021-02-24T08:18:51.337Z	819	670
2021-02-24T08:18:56.337Z	830	677
2021-02-24T08:19:01.338Z	841	683
2021-02-24T08:19:06.338Z	850	690
2021-02-24T08:19:11.338Z	861	695
2021-02-24T08:19:16.339Z	869	702
2021-02-24T08:19:21.340Z	879	708
2021-02-24T08:19:26.341Z	887	715
2021-02-24T08:19:41.479Z	527	514
2021-02-24T08:19:46.692Z	542	520
2021-02-24T08:19:51.692Z	555	528
2021-02-24T08:19:56.692Z	569	535
2021-02-24T08:20:01.694Z	582	541
2021-02-24T08:20:06.694Z	597	549
2021-02-24T08:20:11.695Z	609	555
2021-02-24T08:20:16.694Z	623	563
2021-02-24T08:20:21.695Z	638	569
2021-02-24T08:20:26.695Z	650	576
2021-02-24T08:20:31.696Z	664	582
2021-02-24T08:20:36.696Z	676	590
2021-02-24T08:20:41.696Z	689	597
2021-02-24T08:20:46.697Z	702	604
2021-02-24T08:20:51.698Z	714	610
2021-02-24T08:20:56.698Z	728	617
2021-02-24T08:21:01.698Z	739	624
2021-02-24T08:21:06.699Z	752	630
2021-02-24T08:21:11.700Z	763	637
2021-02-24T08:21:16.701Z	776	643
2021-02-24T08:21:21.702Z	786	650
2021-02-24T08:21:26.702Z	798	658
2021-02-24T08:21:31.702Z	808	663
2021-02-24T08:21:36.702Z	820	670
2021-02-24T08:21:41.702Z	830	677
2021-02-24T08:21:46.702Z	841	683
2021-02-24T08:21:51.702Z	850	689
2021-02-24T08:21:56.703Z	861	696
2021-02-24T08:22:01.703Z	869	702
2021-02-24T08:22:06.703Z	879	709
2021-02-24T08:22:11.703Z	887	715
2021-02-24T08:22:16.703Z	897	721
2021-02-24T08:22:21.704Z	906	727
2021-02-24T08:22:26.705Z	913	734
2021-02-24T08:22:31.705Z	921	739
2021-02-24T08:22:36.705Z	928	746
2021-02-24T08:22:41.705Z	935	751
2021-02-24T08:22:46.706Z	941	758
2021-02-24T08:22:51.706Z	948	763
2021-02-24T08:22:56.707Z	954	770
2021-02-24T08:23:01.708Z	959	775
2021-02-24T08:23:06.711Z	965	781
2021-02-24T08:23:11.711Z	970	787
2021-02-24T08:23:16.711Z	974	793
2021-02-24T08:23:21.712Z	979	798
2021-02-24T08:23:26.713Z	982	804
2021-02-24T08:23:31.713Z	986	809
2021-02-24T08:23:36.894Z	989	815
2021-02-24T08:23:41.894Z	992	820
2021-02-24T08:23:46.895Z	994	826
2021-02-24T08:23:51.895Z	996	831
2021-02-24T08:23:56.896Z	998	836
2021-02-24T08:24:01.897Z	999	841
2021-02-24T08:24:06.897Z	1000	846
2021-02-24T08:24:11.898Z	1000	851
2021-02-24T08:24:16.900Z	1000	856
2021-02-24T08:24:21.900Z	1000	860
2021-02-24T08:24:26.902Z	999	866
2021-02-24T08:24:31.902Z	998	871
2021-02-24T08:24:36.903Z	996	875
2021-02-24T08:24:41.902Z	994	879
2021-02-24T08:24:46.903Z	992	884
2021-02-24T08:24:51.903Z	989	888
2021-02-24T08:24:56.903Z	986	893
2021-02-24T08:25:01.903Z	983	897
2021-02-24T08:25:06.904Z	979	901
2021-02-24T08:25:11.904Z	975	905
2021-02-24T08:25:16.904Z	971	909
2021-02-24T08:25:21.904Z	965	914
2021-02-24T08:25:26.904Z	960	917
2021-02-24T08:25:31.905Z	954	921
2021-02-24T08:25:36.906Z	948	924
2021-02-24T08:25:41.907Z	942	928
2021-02-24T08:25:46.907Z	935	932
2021-02-24T08:25:51.908Z	929	935
2021-02-24T08:25:56.908Z	922	939
2021-02-24T08:26:01.908Z	913	942
2021-02-24T08:26:06.909Z	906	945
2021-02-24T08:26:11.909Z	897	948
2021-02-24T08:26:16.910Z	889	951
2021-02-24T08:26:21.910Z	880	954
2021-02-24T08:26:26.911Z	871	957
2021-02-24T08:26:31.936Z	861	960
2021-02-24T08:26:36.936Z	852	962
2021-02-24T08:26:41.938Z	841	965
2021-02-24T08:26:46.940Z	832	968
2021-02-24T08:26:51.940Z	820	970
2021-02-24T08:26:56.940Z	811	972
2021-02-24T08:27:01.941Z	799	975
2021-02-24T08:27:06.941Z	788	977
2021-02-24T08:27:11.942Z	776	979
2021-02-24T08:27:16.942Z	763	981
2021-02-24T08:27:21.943Z	753	983
2021-02-24T08:27:26.943Z	740	984
2021-02-24T08:27:31.943Z	729	986
2021-02-24T08:27:36.943Z	715	988
2021-02-24T08:27:41.944Z	704	989
2021-02-24T08:27:46.944Z	690	990
2021-02-24T08:27:51.944Z	678	992
2021-02-24T08:27:56.945Z	664	993
2021-02-24T08:28:01.946Z	652	994
2021-02-24T08:28:06.946Z	638	995
2021-02-24T08:28:11.947Z	623	996
2021-02-24T08:28:16.947Z	611	997
2021-02-24T08:28:21.947Z	596	998
2021-02-24T08:28:26.947Z	584	998
2021-02-24T08:28:31.947Z	569	999
2021-02-24T08:28:36.948Z	557	999
2021-02-24T08:28:41.948Z	542	1000
2021-02-24T08:28:46.949Z	529	1000
2021-02-24T08:28:51.950Z	514	1000
2021-02-24T08:28:56.950Z	502	1000
2021-02-24T08:29:01.950Z	487	1000
2021-02-24T08:29:06.951Z	472	1000
2021-02-24T08:29:11.951Z	459	1000
2021-02-24T08:29:16.951Z	444	999
2021-02-24T08:29:21.951Z	432	999
2021-02-24T08:29:26.953Z	417	998
2021-02-24T08:29:31.953Z	405	998
2021-02-24T08:29:36.953Z	390	997
2021-02-24T08:29:41.953Z	378	996
2021-02-24T08:29:46.954Z	363	995
2021-02-24T08:29:51.954Z	351	994
2021-02-24T08:29:56.955Z	337	993
2021-02-24T08:30:01.954Z	323	992
2021-02-24T08:30:06.955Z	311	991
2021-02-24T08:30:11.955Z	297	989
2021-02-24T08:30:16.956Z	286	988
2021-02-24T08:30:21.957Z	273	986
2021-02-24T08:30:26.957Z	262	985
2021-02-24T08:30:31.957Z	248	983
2021-02-24T08:30:36.958Z	238	981
2021-02-24T08:30:41.959Z	225	979
2021-02-24T08:30:46.960Z	215	977
2021-02-24T08:30:51.961Z	202	975
2021-02-24T08:30:56.961Z	191	973
2021-02-24T08:31:01.961Z	181	970
2021-02-24T08:31:06.961Z	169	968
2021-02-24T08:31:11.961Z	160	965
2021-02-24T08:31:16.962Z	149	963
2021-02-24T08:31:21.963Z	140	960
2021-02-24T08:31:26.962Z	130	958
2021-02-24T08:31:31.963Z	122	955
2021-02-24T08:31:36.963Z	112	951
2021-02-24T08:31:41.964Z	104	949
2021-02-24T08:31:46.964Z	95	945
2021-02-24T08:31:51.964Z	87	942
2021-02-24T08:31:56.965Z	80	939
