time	1-tT	1-T
2022-01-10T14:32:14.937Z	602	599	3	3
2022-01-10T14:32:34.943Z	546	548	1	1
2022-01-10T14:32:54.957Z	489	491	0	0
2022-01-10T14:33:14.959Z	437	435	1	1
2022-01-10T14:33:34.969Z	382	379	3	4
2022-01-10T14:33:54.984Z	327	330	8	8
2022-01-10T14:34:14.991Z	275	278	13	14
2022-01-10T14:34:34.999Z	226	228	21	20
2022-01-10T14:34:55.013Z	185	183	29	29
2022-01-10T14:35:15.019Z	143	141	39	39
2022-01-10T14:35:35.026Z	106	107	50	51
2022-01-10T14:35:55.032Z	73	75	63	64
2022-01-10T14:36:15.036Z	47	48	78	77
2022-01-10T14:36:35.040Z	27	27	94	93
2022-01-10T14:36:55.044Z	12	11	109	110
2022-01-10T14:37:15.055Z	3	3	128	128
2022-01-10T14:37:35.065Z	0	0	147	148
2022-01-10T14:37:55.067Z	3	3	168	167
2022-01-10T14:38:15.069Z	12	13	189	188
2022-01-10T14:38:35.083Z	28	29	210	211
2022-01-10T14:38:55.091Z	50	49	233	234
2022-01-10T14:39:15.092Z	77	76	258	259
2022-01-10T14:39:35.099Z	110	108	283	282
2022-01-10T14:39:55.103Z	144	146	309	307
2022-01-10T14:40:15.118Z	186	188	333	334
2022-01-10T14:40:35.118Z	232	230	360	361
2022-01-10T14:40:55.120Z	281	279	387	388
2022-01-10T14:41:15.129Z	333	331	415	413
2022-01-10T14:41:35.134Z	383	385	443	441
2022-01-10T14:41:55.140Z	438	441	471	470
2022-01-10T14:42:15.142Z	495	497	496	498
2022-01-10T14:42:35.148Z	551	549	525	526
2022-01-10T14:42:55.157Z	607	605	553	552
2022-01-10T14:43:15.163Z	657	659	581	580
2022-01-10T14:43:35.175Z	709	712	609	608
2022-01-10T14:43:55.183Z	759	757	634	635
2022-01-10T14:44:15.188Z	806	804	661	662
2022-01-10T14:44:35.197Z	849	847	688	686
2022-01-10T14:44:55.212Z	884	886	714	712
2022-01-10T14:45:15.226Z	918	919	737	738
2022-01-10T14:45:35.232Z	946	945	761	762
2022-01-10T14:45:55.246Z	969	968	785	784
2022-01-10T14:46:15.249Z	984	985	808	807
2022-01-10T14:46:35.252Z	995	996	828	829
2022-01-10T14:46:55.255Z	1000	1000	849	850
2022-01-10T14:47:15.257Z	998	998	868	868
2022-01-10T14:47:35.270Z	991	990	887	886
2022-01-10T14:47:55.270Z	977	976	903	904
2022-01-10T14:48:15.281Z	956	958	919	920
2022-01-10T14:48:35.288Z	930	932	934	934
2022-01-10T14:48:55.296Z	902	900	947	947
2022-01-10T14:49:15.304Z	866	864	959	959
2022-01-10T14:49:35.310Z	825	827	969	969
2022-01-10T14:49:55.316Z	780	782	978	978
2022-01-10T14:50:15.329Z	731	733	985	985
2022-01-10T14:50:35.339Z	684	681	991	991
2022-01-10T14:50:55.340Z	630	628	996	996
2022-01-10T14:51:15.351Z	575	577	999	999
2022-01-10T14:51:35.352Z	518	521	1000	1000
2022-01-10T14:51:55.357Z	466	464	1000	1000
2022-01-10T14:52:15.357Z	411	408	998	998
2022-01-10T14:52:35.367Z	355	353	995	995
2022-01-10T14:52:55.381Z	302	305	990	990
2022-01-10T14:53:15.386Z	252	254	983	984
2022-01-10T14:53:35.388Z	208	206	975	976
2022-01-10T14:53:55.402Z	164	162	967	966
2022-01-10T14:54:15.406Z	124	126	956	955
2022-01-10T14:54:35.414Z	89	91	944	943
2022-01-10T14:54:55.424Z	62	61	930	930
2022-01-10T14:55:15.427Z	38	37	915	915
2022-01-10T14:55:35.439Z	19	18	900	899
2022-01-10T14:55:55.450Z	7	7	882	881
2022-01-10T14:56:15.461Z	1	1	863	864
2022-01-10T14:56:35.463Z	1	1	843	844
2022-01-10T14:56:55.477Z	7	7	824	823
2022-01-10T14:57:15.479Z	19	19	801	800
2022-01-10T14:57:35.493Z	38	37	778	779
2022-01-10T14:57:55.507Z	60	62	754	755
2022-01-10T14:58:15.522Z	90	92	730	731
2022-01-10T14:58:35.534Z	125	127	706	705
2022-01-10T14:58:55.544Z	165	163	680	679
2022-01-10T14:59:15.545Z	209	207	654	655
2022-01-10T14:59:35.545Z	253	255	626	628
2022-01-10T14:59:55.555Z	303	306	601	600
2022-01-10T15:00:15.559Z	357	354	573	572
2022-01-10T15:00:35.569Z	412	409	545	544
2022-01-10T15:00:55.576Z	463	466	517	518
2022-01-10T15:01:15.586Z	520	522	488	490
2022-01-10T15:01:35.589Z	576	574	463	461
2022-01-10T15:01:55.597Z	632	630	434	435
2022-01-10T15:02:15.603Z	681	684	406	407
2022-01-10T15:02:35.613Z	733	735	378	380
2022-01-10T15:02:55.623Z	781	779	354	352
2022-01-10T15:03:15.627Z	826	824	327	326
2022-01-10T15:03:35.626Z	867	865	300	302
2022-01-10T15:03:55.627Z	900	902	275	276
2022-01-10T15:04:15.638Z	931	933	252	251
2022-01-10T15:04:35.646Z	957	956	228	227
2022-01-10T15:04:55.656Z	977	976	205	204
2022-01-10T15:05:15.664Z	990	991	182	183
2022-01-10T15:05:35.666Z	998	998	161	162
2022-01-10T15:05:55.678Z	1000	1000	142	142
2022-01-10T15:06:15.689Z	995	995	123	122
2022-01-10T15:06:35.697Z	984	985	105	106
2022-01-10T15:06:55.709Z	969	968	88	89
2022-01-10T15:07:15.711Z	946	945	73	74
2022-01-10T15:07:35.713Z	918	916	60	60
2022-01-10T15:07:55.727Z	884	885	47	47
2022-01-10T15:08:15.735Z	845	847	36	37
2022-01-10T15:08:35.738Z	806	804	26	27
2022-01-10T15:08:55.748Z	759	757	19	18
2022-01-10T15:09:15.761Z	709	711	12	11
2022-01-10T15:09:35.769Z	657	659	6	6
2022-01-10T15:09:55.777Z	602	604	3	3
2022-01-10T15:10:15.792Z	551	549	1	1
2022-01-10T15:10:35.798Z	495	492	0	0
2022-01-10T15:10:55.811Z	438	441	1	1
2022-01-10T15:11:15.813Z	383	385	3	4
2022-01-10T15:11:35.824Z	328	330	8	7
2022-01-10T15:11:55.824Z	281	278	13	13
2022-01-10T15:12:15.825Z	231	229	20	20
2022-01-10T15:12:35.833Z	185	187	28	29
2022-01-10T15:12:55.833Z	143	145	39	38
2022-01-10T15:13:15.848Z	109	107	50	50
2022-01-10T15:13:35.863Z	76	75	63	63
2022-01-10T15:13:55.866Z	49	50	77	77
2022-01-10T15:14:15.880Z	27	28	92	92
2022-01-10T15:14:35.886Z	13	12	110	109
2022-01-10T15:14:55.889Z	3	3	126	127
2022-01-10T15:15:15.902Z	0	0	146	147
2022-01-10T15:15:35.913Z	3	3	167	166
2022-01-10T15:15:55.925Z	12	12	186	188
2022-01-10T15:16:15.941Z	27	27	209	210
2022-01-10T15:16:35.945Z	49	48	233	232
2022-01-10T15:16:55.959Z	74	75	257	256
2022-01-10T15:17:15.964Z	107	105	280	282
2022-01-10T15:17:35.976Z	144	142	306	308
2022-01-10T15:17:55.976Z	183	185	333	332
2022-01-10T15:18:15.982Z	229	231	358	359
2022-01-10T15:18:35.991Z	278	276	385	387
2022-01-10T15:18:55.996Z	331	328	413	412
2022-01-10T15:19:16.011Z	380	383	441	440
2022-01-10T15:19:36.022Z	436	439	467	469
2022-01-10T15:19:56.030Z	493	491	496	497
2022-01-10T15:20:16.036Z	545	548	524	523
2022-01-10T15:20:36.050Z	601	604	550	551
2022-01-10T15:20:56.055Z	657	654	578	580
2022-01-10T15:21:16.063Z	710	707	606	605
2022-01-10T15:21:36.072Z	755	758	634	633
2022-01-10T15:21:56.076Z	802	805	659	660
2022-01-10T15:22:16.085Z	846	844	686	687
2022-01-10T15:22:36.096Z	885	883	712	710
2022-01-10T15:22:56.099Z	916	917	737	736
2022-01-10T15:23:16.114Z	945	943	760	761
2022-01-10T15:23:36.124Z	968	967	784	783
2022-01-10T15:23:56.138Z	983	984	807	806
2022-01-10T15:24:16.138Z	995	995	828	827
2022-01-10T15:24:36.140Z	1000	1000	848	849
2022-01-10T15:24:56.146Z	998	998	867	867
2022-01-10T15:25:16.147Z	991	991	886	885
2022-01-10T15:25:36.159Z	977	977	902	903
2022-01-10T15:25:56.168Z	957	958	919	919
2022-01-10T15:26:16.183Z	934	932	933	933
2022-01-10T15:26:36.183Z	903	901	946	946
2022-01-10T15:26:56.197Z	866	868	958	958
2022-01-10T15:27:16.202Z	825	827	969	968
2022-01-10T15:27:36.212Z	784	782	978	977
2022-01-10T15:27:56.216Z	736	733	985	985
2022-01-10T15:28:16.219Z	684	686	991	991
2022-01-10T15:28:36.229Z	630	633	996	995
2022-01-10T15:28:56.230Z	579	577	999	998
2022-01-10T15:29:16.230Z	523	525	1000	1000
2022-01-10T15:29:36.233Z	466	468	1000	1000
2022-01-10T15:29:56.241Z	414	412	998	998
2022-01-10T15:30:16.252Z	359	356	995	995
2022-01-10T15:30:36.255Z	305	307	990	990
2022-01-10T15:30:56.259Z	254	256	984	984
2022-01-10T15:31:16.266Z	210	208	976	976
2022-01-10T15:31:36.272Z	166	164	967	967
2022-01-10T15:31:56.285Z	126	127	956	956
2022-01-10T15:32:16.302Z	93	92	944	945
2022-01-10T15:32:36.310Z	63	62	930	931
2022-01-10T15:32:56.322Z	38	39	916	916
2022-01-10T15:33:16.330Z	19	20	900	901
2022-01-10T15:33:36.338Z	8	7	882	883
2022-01-10T15:33:56.343Z	1	1	865	864
2022-01-10T15:34:16.345Z	1	1	845	844
2022-01-10T15:34:36.356Z	6	7	824	825
2022-01-10T15:34:56.360Z	18	19	801	802
2022-01-10T15:35:16.373Z	36	36	780	779
2022-01-10T15:35:36.383Z	61	60	756	755
2022-01-10T15:35:56.395Z	88	89	731	733
2022-01-10T15:36:16.406Z	123	124	706	707
2022-01-10T15:36:36.406Z	162	161	682	681
2022-01-10T15:36:56.411Z	206	204	655	656
2022-01-10T15:37:16.425Z	250	252	628	629
2022-01-10T15:37:36.433Z	301	303	603	601
2022-01-10T15:37:56.441Z	354	352	575	573
2022-01-10T15:38:16.449Z	410	407	546	548
2022-01-10T15:38:36.463Z	461	463	518	519
2022-01-10T15:38:56.471Z	518	520	492	491
2022-01-10T15:39:16.475Z	574	572	464	462
2022-01-10T15:39:36.489Z	630	627	435	437
2022-01-10T15:39:56.504Z	679	682	407	409
2022-01-10T15:40:16.513Z	731	733	382	381
2022-01-10T15:40:36.520Z	780	778	355	353
2022-01-10T15:40:56.520Z	821	823	327	329
2022-01-10T15:41:16.521Z	863	864	301	302
2022-01-10T15:41:36.522Z	899	898	278	276
2022-01-10T15:41:56.530Z	931	930	252	251
2022-01-10T15:42:16.537Z	955	956	228	229
2022-01-10T15:42:36.540Z	976	976	207	206
2022-01-10T15:42:56.555Z	990	990	184	183
2022-01-10T15:43:16.565Z	998	998	163	164
2022-01-10T15:43:36.568Z	1000	1000	142	143
2022-01-10T15:43:56.575Z	996	995	124	124
2022-01-10T15:44:16.577Z	985	986	106	105
2022-01-10T15:44:36.590Z	968	969	89	90
2022-01-10T15:44:56.597Z	947	946	74	74
2022-01-10T15:45:16.602Z	919	920	61	60
2022-01-10T15:45:36.616Z	885	887	48	47
2022-01-10T15:45:56.617Z	850	848	36	37
2022-01-10T15:46:16.630Z	807	805	27	27
2022-01-10T15:46:36.643Z	760	763	19	19
2022-01-10T15:46:56.653Z	710	713	12	12
2022-01-10T15:47:16.656Z	662	660	7	7
2022-01-10T15:47:36.660Z	607	605	3	3
2022-01-10T15:47:56.667Z	551	554	1	1
2022-01-10T15:48:16.682Z	499	497	0	0
2022-01-10T15:48:36.697Z	442	440	1	1
2022-01-10T15:48:56.709Z	386	389	3	3
2022-01-10T15:49:16.720Z	332	334	7	7
2022-01-10T17:21:38.531Z	289	286	995	12
2022-01-10T17:21:58.532Z	588	586	998	998
2022-01-10T17:22:18.534Z	532	534	1000	1000
2022-01-10T17:22:38.549Z	475	478	1000	1000
2022-01-10T17:22:58.553Z	424	421	998	998
2022-01-10T17:23:18.568Z	368	370	996	995
2022-01-10T17:23:38.569Z	314	316	991	991
2022-01-10T17:23:58.572Z	267	265	985	985
2022-01-10T17:24:18.586Z	218	216	977	978
2022-01-10T17:24:38.599Z	173	171	969	968
2022-01-10T17:24:58.600Z	133	134	958	958
2022-01-10T17:25:18.611Z	97	98	946	947
2022-01-10T17:25:38.614Z	68	67	933	933
2022-01-10T17:25:58.620Z	42	41	919	918
2022-01-10T17:26:18.621Z	22	23	903	902
2022-01-10T17:26:38.625Z	9	9	886	886
2022-01-10T17:26:58.637Z	2	2	867	868
2022-01-10T17:27:18.649Z	0	0	849	848
2022-01-10T17:27:38.660Z	5	5	828	827
2022-01-10T17:27:58.664Z	16	16	806	805
2022-01-10T17:28:18.675Z	32	33	783	784
2022-01-10T17:28:38.675Z	55	56	759	761
2022-01-10T17:28:58.689Z	83	85	737	736
2022-01-10T17:29:18.696Z	117	116	712	711
2022-01-10T17:29:38.708Z	156	154	686	687
2022-01-10T17:29:58.716Z	195	198	659	660
2022-01-10T17:30:18.722Z	242	245	632	633
2022-01-10T17:30:38.727Z	292	290	607	606
2022-01-10T17:30:58.735Z	345	343	579	578
2022-01-10T17:31:18.745Z	400	398	551	552
2022-01-10T17:31:38.746Z	451	454	523	524
2022-01-10T17:31:58.760Z	508	510	497	496
2022-01-10T17:32:18.763Z	564	562	469	467
2022-01-10T17:32:38.768Z	620	617	440	442
2022-01-10T17:32:58.772Z	669	672	412	414
2022-01-10T17:33:18.781Z	721	724	385	386
2022-01-10T17:33:38.791Z	771	773	360	359
2022-01-10T17:33:58.791Z	816	814	333	332
2022-01-10T17:34:18.806Z	858	856	306	308
2022-01-10T17:34:38.808Z	892	894	281	282
2022-01-10T17:34:58.821Z	925	926	258	257
2022-01-10T17:35:18.827Z	952	951	233	232
2022-01-10T17:35:38.833Z	973	972	210	211
2022-01-10T17:35:58.843Z	987	988	187	188
2022-01-10T17:36:18.844Z	997	997	165	166
2022-01-10T17:36:38.850Z	1000	1000	147	146
2022-01-10T17:36:58.854Z	997	997	127	126
2022-01-10T17:37:18.869Z	987	988	109	110
2022-01-10T17:37:38.876Z	973	972	92	93
2022-01-10T17:37:58.887Z	951	950	78	77
2022-01-10T17:38:18.896Z	924	925	63	62
2022-01-10T17:38:38.901Z	891	893	50	51
2022-01-10T17:38:58.903Z	857	855	38	39
2022-01-10T17:39:18.910Z	815	813	28	29
2022-01-10T17:39:38.917Z	769	767	20	20
2022-01-10T17:39:58.925Z	720	723	13	13
2022-01-10T17:40:18.930Z	668	671	7	8
2022-01-10T17:40:38.940Z	619	616	3	4
2022-01-10T17:40:58.941Z	563	561	1	1
2022-01-10T17:41:18.952Z	507	504	0	0
2022-01-10T17:41:38.967Z	450	453	1	1
2022-01-10T17:41:58.978Z	394	396	3	3
2022-01-10T17:42:18.983Z	344	342	7	6
2022-01-10T17:42:38.988Z	291	289	11	12
2022-01-10T17:42:58.991Z	241	243	18	19
2022-01-10T17:43:19.005Z	198	196	27	26
2022-01-10T17:43:39.011Z	155	153	37	36
2022-01-10T17:43:59.014Z	116	117	47	47
2022-01-10T17:44:19.021Z	82	83	60	60
2022-01-10T17:44:39.033Z	56	55	74	73
2022-01-10T17:44:59.040Z	33	32	88	89
2022-01-10T17:45:19.047Z	15	16	105	106
2022-01-10T17:45:39.050Z	5	5	123	122
2022-01-10T17:45:59.053Z	0	0	142	141
2022-01-10T17:46:19.066Z	2	2	161	162
2022-01-10T17:46:39.076Z	10	9	182	183
2022-01-10T17:46:59.082Z	24	23	205	204
2022-01-10T17:47:19.085Z	42	43	228	227
2022-01-10T17:47:39.087Z	68	67	250	251
2022-01-10T17:47:59.087Z	100	98	275	276
2022-01-10T17:48:19.090Z	133	134	301	300
2022-01-10T17:48:39.090Z	174	176	325	326
2022-01-10T17:48:59.098Z	219	216	352	353
2022-01-10T17:49:19.106Z	267	265	379	380
2022-01-10T17:49:39.109Z	318	316	407	406
2022-01-10T17:49:59.114Z	367	370	435	433
2022-01-10T17:50:19.118Z	423	425	463	462
2022-01-10T17:50:39.130Z	479	476	489	490
2022-01-10T17:50:59.132Z	535	533	517	518
2022-01-10T17:51:19.143Z	591	589	545	544
2022-01-10T17:51:39.148Z	642	644	573	572
2022-01-10T17:51:59.159Z	695	697	599	600
2022-01-10T17:52:19.173Z	746	743	626	627
2022-01-10T17:52:39.175Z	793	791	653	654
2022-01-10T17:52:59.189Z	837	835	680	679
2022-01-10T17:53:19.198Z	873	875	706	705
2022-01-10T17:53:39.205Z	909	910	729	730
2022-01-10T17:53:59.208Z	938	937	754	755
2022-01-10T17:54:19.214Z	963	962	778	779
2022-01-10T17:54:39.223Z	980	981	801	800
2022-01-10T17:54:59.232Z	993	993	823	822
2022-01-10T17:55:19.239Z	999	999	842	843
2022-01-10T17:55:39.251Z	999	999	863	863
2022-01-10T17:55:59.260Z	993	993	881	882
2022-01-10T17:56:19.259Z	980	981	899	898
2022-01-10T17:56:39.270Z	964	963	916	915
2022-01-10T17:56:59.272Z	939	938	929	930
2022-01-10T17:57:19.282Z	910	911	943	944
2022-01-10T17:57:39.292Z	875	876	956	956
2022-01-10T17:57:59.295Z	839	837	966	966
2022-01-10T17:58:19.296Z	795	793	976	975
2022-01-10T17:58:39.303Z	747	745	983	983
2022-01-10T17:58:59.315Z	697	699	990	990
2022-01-10T17:59:19.316Z	643	646	995	994
2022-01-10T17:59:39.324Z	593	591	998	998
2022-01-10T17:59:59.331Z	537	535	1000	1000
2022-01-10T18:00:19.347Z	481	478	1000	1000
2022-01-10T18:00:39.354Z	424	427	999	999
2022-01-10T18:00:59.363Z	369	371	996	996
2022-01-10T18:01:19.373Z	320	318	991	991
2022-01-10T18:01:39.375Z	268	266	985	985
2022-01-10T18:01:59.380Z	220	218	978	978
2022-01-10T18:02:19.389Z	175	177	969	969
2022-01-10T18:02:39.400Z	134	136	959	959
2022-01-10T18:02:59.406Z	101	99	947	947
2022-01-10T18:03:19.411Z	69	68	933	934
2022-01-10T18:03:39.422Z	43	44	920	919
2022-01-10T18:03:59.435Z	23	24	904	903
2022-01-10T18:04:19.441Z	9	10	887	887
2022-01-10T18:04:39.444Z	2	2	868	869
2022-01-10T18:04:59.455Z	0	0	850	849
2022-01-10T18:05:19.467Z	5	4	829	828
2022-01-10T18:05:39.479Z	16	15	807	808
2022-01-10T18:05:59.478Z	31	32	785	786
2022-01-10T18:06:19.493Z	53	55	761	762
2022-01-10T18:06:39.506Z	82	83	739	737
2022-01-10T18:06:59.511Z	115	114	713	712
2022-01-10T18:07:19.523Z	154	152	687	689
2022-01-10T18:07:39.535Z	193	195	661	662
2022-01-10T18:07:59.542Z	240	242	634	635
2022-01-10T18:08:19.551Z	290	287	609	607
2022-01-10T18:08:39.558Z	342	340	581	579
2022-01-10T18:08:59.566Z	392	395	552	554
2022-01-10T18:09:19.569Z	448	451	524	525
2022-01-10T18:09:39.584Z	505	503	498	497
2022-01-10T18:09:59.593Z	562	560	470	468
2022-01-10T18:10:19.598Z	613	615	441	443
2022-01-10T18:10:39.601Z	668	670	416	415
2022-01-10T18:10:59.612Z	720	718	388	387
2022-01-10T18:11:19.623Z	770	767	360	362
2022-01-10T18:11:39.634Z	812	814	333	334
2022-01-10T18:11:59.634Z	854	856	309	308
2022-01-10T18:12:19.645Z	892	890	283	282
2022-01-10T18:12:39.653Z	925	923	258	259
2022-01-10T18:12:59.659Z	950	951	233	234
2022-01-10T18:13:19.669Z	972	972	212	211
2022-01-10T18:13:39.676Z	987	987	189	188
2022-01-10T18:13:59.689Z	996	997	167	168
2022-01-10T18:14:19.693Z	1000	1000	146	147
2022-01-10T18:14:39.704Z	997	997	129	128
2022-01-10T18:14:59.715Z	988	988	110	109
2022-01-10T18:15:19.724Z	974	973	93	94
2022-01-10T18:15:39.736Z	953	951	78	78
2022-01-10T18:15:59.749Z	925	927	64	63
2022-01-10T18:16:19.755Z	896	894	50	51
2022-01-10T18:16:39.761Z	858	857	39	39
2022-01-10T18:16:59.771Z	816	818	29	29
2022-01-10T18:17:19.781Z	770	773	20	21
2022-01-10T18:17:39.787Z	725	723	13	13
2022-01-10T18:17:59.797Z	673	670	8	8
2022-01-10T18:18:19.805Z	619	621	4	4
2022-01-10T18:18:39.814Z	563	565	1	1
2022-01-10T18:18:59.820Z	511	509	0	0
2022-01-10T18:19:19.825Z	454	452	0	1
2022-01-10T18:19:39.839Z	398	400	3	3
2022-01-10T18:19:59.853Z	348	345	6	6
2022-01-10T18:20:19.868Z	295	292	12	11
2022-01-10T18:20:39.884Z	244	246	18	18
2022-01-10T18:20:59.884Z	197	199	26	26
2022-01-10T18:21:19.899Z	157	155	36	35
2022-01-10T18:21:39.900Z	118	116	46	47
2022-01-10T18:21:59.906Z	84	85	59	59
2022-01-10T18:22:19.912Z	57	56	73	72
2022-01-10T18:22:39.925Z	34	33	89	88
2022-01-10T18:22:59.939Z	16	17	104	105
2022-01-10T18:23:19.945Z	5	5	122	121
2022-01-10T18:23:39.949Z	0	0	141	140
2022-01-10T18:23:59.961Z	1	2	161	160
2022-01-10T18:24:19.965Z	9	9	181	182
2022-01-10T18:24:39.975Z	23	22	203	204
2022-01-10T18:24:59.988Z	42	41	226	225
2022-01-10T18:25:19.995Z	65	67	250	249
2022-01-10T18:25:39.996Z	96	98	275	274
2022-01-10T18:26:00.003Z	132	134	298	300
2022-01-10T18:26:20.016Z	173	171	324	326
2022-01-10T18:26:40.028Z	217	215	351	352
2022-01-10T18:27:00.035Z	261	263	378	377
2022-01-10T18:27:20.040Z	312	315	406	405
2022-01-10T18:27:40.043Z	366	368	431	433
2022-01-10T18:28:00.049Z	421	418	459	461
2022-01-10T18:28:20.057Z	477	474	488	489
2022-01-10T18:28:40.059Z	533	531	516	517
2022-01-10T18:29:00.060Z	589	587	544	543
2022-01-10T18:29:20.074Z	639	641	572	571
2022-01-10T18:29:40.085Z	692	694	600	598
2022-01-10T18:30:00.096Z	743	745	625	626
2022-01-10T18:30:20.106Z	790	788	652	653
2022-01-10T18:30:40.110Z	834	832	678	679
2022-01-10T18:31:00.118Z	874	872	704	703
2022-01-10T18:31:20.124Z	906	907	730	729
2022-01-10T18:31:40.127Z	936	938	754	753
2022-01-10T18:32:00.131Z	961	962	776	777
2022-01-10T18:32:20.138Z	980	979	799	800
2022-01-10T18:32:40.148Z	993	992	821	822
2022-01-10T18:33:00.154Z	999	999	842	841
2022-01-10T18:33:20.162Z	1000	999	862	862
2022-01-10T18:33:40.174Z	994	993	881	880
2022-01-10T18:34:00.179Z	982	981	897	898
2022-01-10T18:34:20.183Z	964	965	914	915
2022-01-10T18:34:40.193Z	940	941	929	930
2022-01-10T18:35:00.196Z	910	912	943	942
2022-01-10T18:35:20.207Z	879	877	955	955
2022-01-10T18:35:40.220Z	840	838	966	966
2022-01-10T18:36:00.224Z	796	794	975	975
2022-01-10T18:36:20.227Z	749	751	983	983
2022-01-10T18:36:40.235Z	698	701	989	990
2022-01-10T18:37:00.247Z	645	648	994	994
2022-01-10T18:37:20.254Z	596	593	998	998
2022-01-10T18:37:40.260Z	540	537	1000	1000
2022-01-10T18:38:00.261Z	484	481	1000	1000
2022-01-10T18:38:20.266Z	428	430	999	999
2022-01-10T18:38:40.277Z	372	375	996	996
2022-01-10T18:39:00.285Z	319	321	992	992
2022-01-10T18:39:20.299Z	272	270	986	986
2022-01-10T18:39:40.300Z	224	221	978	979
2022-01-10T18:40:00.305Z	178	176	969	970
2022-01-10T18:40:20.319Z	137	136	960	959
2022-01-10T18:40:40.333Z	101	103	948	947
2022-01-10T18:41:00.334Z	70	71	935	934
2022-01-10T18:41:20.348Z	44	45	920	921
2022-01-10T18:41:40.360Z	25	24	904	905
2022-01-10T18:42:00.363Z	11	10	887	888
2022-01-10T18:42:20.364Z	2	2	870	869
2022-01-10T18:42:40.373Z	0	0	851	850
