time	1-SP	1-T	2-T	2-SP
2021-09-27T09:05:46.060Z	990	990	887	888
2021-09-27T09:06:06.067Z	975	975	905	904
2021-09-27T09:06:26.071Z	955	956	921	920
2021-09-27T09:06:46.084Z	931	929	934	935
2021-09-27T09:07:06.093Z	899	897	948	947
2021-09-27T09:07:26.100Z	862	864	960	959
2021-09-27T09:07:46.111Z	820	822	969	970
2021-09-27T09:08:06.126Z	779	777	978	979
2021-09-27T09:08:26.135Z	730	732	986	986
2021-09-27T09:08:46.141Z	678	680	991	992
2021-09-27T09:09:06.152Z	628	626	996	996
2021-09-27T09:09:26.155Z	573	570	999	999
2021-09-27T09:09:46.165Z	516	518	1000	1000
2021-09-27T09:10:06.176Z	464	461	1000	1000
2021-09-27T09:10:26.185Z	407	405	998	998
2021-09-27T09:10:46.187Z	352	354	994	994
2021-09-27T09:11:06.197Z	298	301	990	989
2021-09-27T09:11:26.212Z	252	250	983	983
2021-09-27T09:11:46.228Z	204	206	975	975
2021-09-27T09:12:06.229Z	160	162	965	966
2021-09-27T09:12:26.233Z	124	122	955	955
2021-09-27T09:12:46.243Z	89	87	943	943
2021-09-27T09:13:06.244Z	59	60	929	929
2021-09-27T09:13:26.247Z	35	36	915	914
2021-09-27T09:13:46.252Z	19	18	898	897
2021-09-27T09:14:06.265Z	6	7	880	881
2021-09-27T09:14:26.273Z	0	1	863	862
2021-09-27T09:14:46.284Z	1	1	843	842
2021-09-27T09:15:06.292Z	8	8	821	822
2021-09-27T09:15:26.304Z	21	20	799	800
2021-09-27T09:15:46.314Z	38	39	778	777
2021-09-27T09:16:06.317Z	63	64	753	754
2021-09-27T09:16:26.333Z	93	92	728	730
2021-09-27T09:16:46.344Z	129	127	705	704
2021-09-27T09:17:06.348Z	166	167	679	677
2021-09-27T09:17:26.360Z	210	208	652	653
2021-09-27T09:17:46.362Z	258	256	624	626
2021-09-27T09:18:06.369Z	305	307	599	598
2021-09-27T09:18:26.370Z	359	361	571	572
2021-09-27T09:18:46.378Z	414	412	543	544
2021-09-27T09:19:06.385Z	471	469	517	515
2021-09-27T09:19:26.396Z	523	526	488	487
2021-09-27T09:19:46.405Z	580	577	460	461
2021-09-27T09:20:06.415Z	636	633	434	432
2021-09-27T09:20:26.420Z	685	687	405	404
2021-09-27T09:20:46.427Z	737	739	378	379
2021-09-27T09:21:06.441Z	785	783	350	351
2021-09-27T09:21:26.447Z	826	828	326	324
2021-09-27T09:21:46.461Z	867	869	299	300
2021-09-27T09:22:06.463Z	904	902	273	274
2021-09-27T09:22:26.465Z	935	933	250	249
2021-09-27T09:22:46.470Z	958	959	226	225
2021-09-27T09:23:06.484Z	978	977	203	204
2021-09-27T09:23:26.489Z	991	991	182	181
2021-09-27T09:23:46.501Z	998	999	161	160
2021-09-27T09:24:06.510Z	1000	1000	140	141
2021-09-27T09:24:26.524Z	995	995	121	122
2021-09-27T09:24:46.530Z	984	984	105	104
2021-09-27T09:25:06.539Z	967	966	88	87
2021-09-27T09:25:26.543Z	944	945	72	73
2021-09-27T09:25:46.550Z	914	916	60	59
2021-09-27T09:26:06.558Z	883	882	47	46
2021-09-27T09:26:26.572Z	844	846	35	36
2021-09-27T09:26:46.586Z	800	803	26	26
2021-09-27T09:27:06.589Z	757	755	18	18
2021-09-27T09:27:26.589Z	707	705	11	12
2021-09-27T09:27:46.595Z	654	656	6	6
2021-09-27T09:28:06.607Z	598	601	3	3
2021-09-27T09:28:26.612Z	547	545	1	0
2021-09-27T09:28:46.624Z	490	493	0	0
2021-09-27T09:29:06.639Z	433	436	1	1
2021-09-27T09:29:26.647Z	382	380	4	4
2021-09-27T09:29:46.649Z	328	325	8	8
2021-09-27T09:30:06.651Z	275	278	14	13
2021-09-27T09:30:26.655Z	230	228	20	21
2021-09-27T09:30:46.656Z	184	182	29	30
2021-09-27T09:31:06.663Z	142	144	39	39
2021-09-27T09:31:26.670Z	105	106	50	51
2021-09-27T09:31:46.675Z	75	74	63	64
2021-09-27T09:32:06.686Z	48	47	78	77
2021-09-27T09:32:26.691Z	26	27	94	93
2021-09-27T09:32:46.700Z	12	12	110	110
2021-09-27T09:33:06.702Z	3	3	128	127
2021-09-27T09:33:26.715Z	0	0	148	147
2021-09-27T09:33:46.729Z	4	3	167	168
2021-09-27T09:41:50.119Z	607	610	554	556
2021-09-27T09:42:10.123Z	662	659	583	581
2021-09-27T09:42:30.125Z	715	712	608	609
2021-09-27T09:42:50.138Z	760	763	636	637
2021-09-27T09:43:10.145Z	807	809	663	662
2021-09-27T09:43:30.158Z	850	848	690	688
2021-09-27T09:43:50.164Z	888	887	713	714
2021-09-27T09:44:38.617Z	607	609	554	555
2021-09-27T09:44:58.620Z	662	659	583	581
2021-09-27T09:45:55.231Z	606	609	554	555
2021-09-27T09:57:13.915Z	606	609	555	554
2021-09-27T09:57:33.928Z	661	664	581	582
2021-09-27T09:57:53.934Z	714	712	609	610
2021-09-27T09:58:13.948Z	760	762	637	635
2021-09-27T09:58:33.960Z	807	809	664	663
2021-09-27T09:58:53.961Z	850	848	688	689
2021-09-27T09:59:13.964Z	888	887	714	713
2021-09-27T09:59:33.969Z	919	920	740	739
2021-09-27T09:59:53.980Z	947	948	762	763
2021-09-27T10:01:11.187Z	607	609	555	554
2021-09-27T10:02:58.974Z	606	609	555	554
2021-09-27T10:03:18.984Z	661	664	581	582
2021-09-27T10:04:10.507Z	607	609	555	554
2021-09-27T10:04:30.515Z	661	664	581	582
2021-09-27T10:04:50.529Z	714	712	609	610
2021-09-27T10:05:10.532Z	764	762	636	635
2021-09-27T10:05:30.533Z	806	808	664	662
2021-09-27T10:05:50.545Z	849	851	688	689
2021-09-27T10:06:10.556Z	887	886	714	715
2021-09-27T10:06:30.565Z	921	919	739	738
2021-09-27T10:06:50.571Z	946	948	764	762
2021-09-27T10:07:10.575Z	969	970	785	786
2021-09-27T10:07:30.578Z	986	985	808	809
2021-09-27T10:07:50.590Z	996	996	830	829
2021-09-27T10:08:10.595Z	1000	1000	851	850
2021-09-27T10:08:30.607Z	998	998	869	869
2021-09-27T10:08:50.613Z	990	990	887	888
2021-09-27T10:09:10.623Z	975	976	905	905
2021-09-27T10:09:30.629Z	956	955	921	920
2021-09-27T10:09:50.639Z	930	929	935	935
2021-09-27T10:10:10.648Z	898	900	947	948
2021-09-27T10:10:30.663Z	862	864	959	960
2021-09-27T10:10:50.667Z	824	822	970	969
2021-09-27T10:11:10.670Z	779	777	979	978
2021-09-27T10:11:30.674Z	730	732	986	986
2021-09-27T10:11:50.678Z	679	681	992	992
2021-09-27T10:12:10.693Z	624	627	996	996
2021-09-27T10:12:30.693Z	574	571	999	999
2021-09-27T10:12:50.700Z	517	514	1000	1000
2021-09-27T10:13:10.706Z	460	463	1000	1000
2021-09-27T10:13:30.710Z	404	406	998	998
2021-09-27T10:13:50.711Z	354	351	994	994
2021-09-27T10:14:10.720Z	300	303	990	989
2021-09-27T10:14:30.727Z	250	252	983	983
2021-09-27T10:14:50.728Z	202	205	975	975
2021-09-27T10:15:10.742Z	163	161	966	966
2021-09-27T10:15:30.747Z	124	122	955	955
2021-09-27T10:15:50.748Z	89	87	943	943
2021-09-27T10:16:10.750Z	60	61	930	929
2021-09-27T10:16:30.761Z	36	37	914	914
2021-09-27T10:16:50.776Z	18	18	898	897
2021-09-27T10:17:10.787Z	7	6	880	881
2021-09-27T10:17:30.794Z	1	1	863	862
2021-09-27T10:17:50.809Z	1	1	843	842
2021-09-27T10:18:10.820Z	8	7	821	822
2021-09-27T10:18:30.835Z	20	21	799	800
2021-09-27T10:18:50.841Z	39	38	778	777
2021-09-27T10:19:10.854Z	64	62	754	752
2021-09-27T10:19:30.854Z	91	93	729	730
2021-09-27T10:19:50.856Z	127	129	705	704
2021-09-27T10:20:10.870Z	167	165	679	678
2021-09-27T10:20:30.881Z	212	210	652	653
2021-09-27T10:20:50.885Z	256	258	625	626
2021-09-27T10:21:10.889Z	307	305	599	598
2021-09-27T10:21:30.900Z	361	358	571	572
2021-09-27T10:21:50.915Z	411	414	543	544
2021-09-27T10:22:10.922Z	468	470	517	516
2021-09-27T10:22:30.931Z	525	522	488	487
2021-09-27T10:22:50.939Z	582	579	460	461
2021-09-27T10:23:10.954Z	632	635	432	433
2021-09-27T10:23:30.961Z	686	689	406	405
2021-09-27T10:23:50.962Z	738	736	378	377
2021-09-27T10:24:10.965Z	782	784	351	352
2021-09-27T10:24:30.981Z	827	829	326	325
2021-09-27T10:24:50.987Z	868	867	300	298
2021-09-27T10:25:11.001Z	901	903	274	275
2021-09-27T10:25:31.001Z	933	934	249	250
2021-09-27T10:25:51.014Z	958	957	227	226
2021-09-27T10:26:11.015Z	978	977	203	204
2021-09-27T10:26:31.030Z	991	991	181	182
2021-09-27T10:26:51.035Z	998	999	161	160
2021-09-27T10:27:11.049Z	1000	1000	141	140
2021-09-27T10:27:31.062Z	995	995	122	122
2021-09-27T10:27:51.069Z	984	983	104	104
2021-09-27T10:28:11.079Z	967	967	88	87
2021-09-27T10:28:31.082Z	943	944	73	73
2021-09-27T10:28:51.087Z	917	915	59	59
2021-09-27T10:29:31.634Z	606	609	555	554
2021-09-27T10:30:17.073Z	606	609	555	554
2021-09-27T10:31:13.527Z	606	609	555	554
2021-09-27T10:31:33.527Z	661	664	581	582
2021-09-27T10:31:53.539Z	714	712	609	610
2021-09-27T10:32:13.545Z	760	762	637	635
2021-09-27T10:32:33.557Z	807	809	661	663
2021-09-27T10:32:53.561Z	850	848	688	689
2021-09-27T10:33:13.565Z	888	887	714	713
2021-09-27T10:33:33.577Z	919	920	740	739
2021-09-27T10:33:53.590Z	947	946	762	763
2021-09-27T10:34:13.595Z	970	969	786	787
2021-09-27T10:34:33.609Z	985	986	809	808
2021-09-27T10:34:53.623Z	996	996	829	830
2021-09-27T10:35:13.638Z	1000	1000	850	851
2021-09-27T10:35:33.653Z	998	998	870	869
2021-09-27T10:35:53.668Z	990	989	888	888
2021-09-27T10:36:13.677Z	975	976	904	905
2021-09-27T10:36:33.681Z	955	956	920	920
2021-09-27T10:36:53.686Z	931	929	935	934
2021-09-27T10:37:13.690Z	899	897	947	948
2021-09-27T10:37:33.703Z	862	864	959	960
2021-09-27T10:37:53.711Z	824	822	970	969
2021-09-27T10:38:13.711Z	779	777	979	978
2021-09-27T10:38:33.722Z	730	732	986	986
2021-09-27T10:38:53.729Z	677	680	992	991
2021-09-27T10:39:13.744Z	628	625	996	996
2021-09-27T10:39:33.756Z	572	575	999	999
2021-09-27T10:39:53.770Z	515	518	1000	1000
2021-09-27T10:40:13.780Z	463	461	1000	1000
2021-09-27T10:40:33.793Z	407	404	998	998
2021-09-27T10:40:53.807Z	351	354	994	994
2021-09-27T10:42:28.680Z	606	609	555	554
2021-09-27T10:42:48.689Z	661	664	581	582
2021-09-27T10:44:10.525Z	607	610	556	554
2021-09-27T10:44:30.527Z	662	659	581	582
2021-09-27T10:44:50.537Z	715	712	609	610
2021-09-27T10:45:10.543Z	760	762	637	636
2021-09-27T10:45:30.549Z	807	809	662	663
2021-09-27T10:45:50.557Z	850	848	688	690
2021-09-27T10:46:10.571Z	888	887	714	713
2021-09-27T10:46:30.579Z	919	920	740	739
2021-09-27T10:46:50.594Z	947	946	762	763
2021-09-27T10:47:10.606Z	970	969	786	787
2021-09-27T10:47:30.608Z	985	986	809	808
2021-09-27T10:47:50.612Z	996	996	829	830
2021-09-27T10:48:10.622Z	1000	1000	850	851
2021-09-27T10:49:07.078Z	607	610	556	554
2021-09-27T10:49:27.091Z	662	660	581	583
2021-09-27T10:50:21.716Z	607	610	553	554
2021-09-27T10:50:41.720Z	662	660	581	583
2021-09-27T10:51:01.730Z	715	713	609	608
2021-09-27T10:51:21.739Z	761	763	637	636
2021-09-27T10:51:41.750Z	808	810	662	663
