time	1-T	2-T
2021-02-21T12:18:59.896Z	780	645
2021-02-21T12:19:01.897Z	784	649
2021-02-21T12:19:03.897Z	788	651
2021-02-21T12:19:05.897Z	792	654
2021-02-21T12:19:07.896Z	798	656
2021-02-21T12:19:09.897Z	802	659
2021-02-21T12:19:11.896Z	804	662
2021-02-21T12:19:13.897Z	812	664
2021-02-21T12:19:15.898Z	815	668
2021-02-21T12:19:17.899Z	819	670
2021-02-21T12:19:19.900Z	823	672
2021-02-21T12:19:21.901Z	827	675
2021-02-21T12:19:23.901Z	833	677
2021-02-21T12:19:25.902Z	836	681
2021-02-21T12:19:27.901Z	840	683
2021-02-21T12:19:29.904Z	844	685
2021-02-21T12:19:31.904Z	849	688
2021-02-21T12:19:33.904Z	853	690
2021-02-21T12:19:35.904Z	856	693
2021-02-21T12:19:37.904Z	860	696
2021-02-21T12:19:39.905Z	863	698
2021-02-21T12:19:41.905Z	868	700
2021-02-21T12:19:43.906Z	872	704
2021-02-21T12:19:45.906Z	875	706
2021-02-21T12:19:47.905Z	878	708
2021-02-21T12:19:49.906Z	883	711
2021-02-21T12:19:51.906Z	886	713
2021-02-21T12:19:53.905Z	890	716
2021-02-21T12:19:55.906Z	893	719
2021-02-21T12:19:57.906Z	896	721
2021-02-21T12:19:59.906Z	900	723
2021-02-21T12:20:01.905Z	903	726
2021-02-21T12:20:03.905Z	906	729
2021-02-21T12:20:05.906Z	909	731
2021-02-21T12:20:07.906Z	912	733
2021-02-21T12:20:09.907Z	916	735
2021-02-21T12:20:11.906Z	919	739
2021-02-21T12:20:13.907Z	922	741
2021-02-21T12:20:15.908Z	924	743
2021-02-21T12:20:17.907Z	928	745
2021-02-21T12:20:19.907Z	931	747
2021-02-21T12:20:21.908Z	933	751
2021-02-21T12:20:23.909Z	936	753
2021-02-21T12:20:25.909Z	938	755
2021-02-21T12:20:27.909Z	942	757
2021-02-21T12:20:29.910Z	944	760
2021-02-21T12:20:31.911Z	947	763
2021-02-21T12:20:33.911Z	949	765
2021-02-21T12:20:35.912Z	951	767
2021-02-21T12:20:37.911Z	954	769
2021-02-21T12:20:39.912Z	956	771
2021-02-21T12:20:41.912Z	959	774
2021-02-21T12:20:43.913Z	960	776
2021-02-21T12:20:45.913Z	962	778
2021-02-21T12:20:47.915Z	965	781
2021-02-21T12:20:49.914Z	967	784
2021-02-21T12:20:51.915Z	969	786
2021-02-21T12:20:53.914Z	970	788
2021-02-21T12:20:55.932Z	973	790
2021-02-21T12:20:57.932Z	974	792
2021-02-21T12:20:59.933Z	976	795
2021-02-21T12:21:01.932Z	978	797
2021-02-21T12:21:03.932Z	979	799
2021-02-21T12:21:05.933Z	981	801
2021-02-21T12:21:07.932Z	982	804
2021-02-21T12:21:09.932Z	984	806
2021-02-21T12:21:11.932Z	985	808
2021-02-21T12:21:13.932Z	986	810
2021-02-21T12:21:15.933Z	988	812
2021-02-21T12:21:17.933Z	989	815
2021-02-21T12:21:19.933Z	990	817
2021-02-21T12:21:21.932Z	991	819
2021-02-21T12:21:23.933Z	992	821
2021-02-21T12:21:25.934Z	993	823
2021-02-21T12:21:27.935Z	994	825
2021-02-21T12:21:29.934Z	995	827
2021-02-21T12:21:31.934Z	995	829
2021-02-21T12:21:33.935Z	996	831
2021-02-21T12:21:35.935Z	997	834
2021-02-21T12:21:37.934Z	997	836
2021-02-21T12:21:39.935Z	998	838
2021-02-21T12:21:41.935Z	998	839
2021-02-21T12:21:43.936Z	999	841
2021-02-21T12:21:45.936Z	999	844
2021-02-21T12:21:47.936Z	999	846
2021-02-21T12:21:49.937Z	1000	848
2021-02-21T12:21:51.938Z	1000	849
2021-02-21T12:21:53.939Z	1000	851
2021-02-21T12:21:55.940Z	1000	854
2021-02-21T12:21:57.939Z	1000	856
2021-02-21T12:21:59.940Z	1000	857
2021-02-21T12:22:01.941Z	1000	859
2021-02-21T12:22:03.940Z	999	862
2021-02-21T12:22:05.940Z	999	863
2021-02-21T12:22:07.941Z	999	865
2021-02-21T12:22:09.940Z	998	867
2021-02-21T12:22:11.940Z	998	869
2021-02-21T12:22:13.941Z	997	871
2021-02-21T12:22:15.941Z	997	873
2021-02-21T12:22:17.940Z	996	874
2021-02-21T12:22:19.940Z	995	876
2021-02-21T12:22:21.941Z	995	879
2021-02-21T12:22:23.942Z	994	880
2021-02-21T12:22:25.942Z	993	882
2021-02-21T12:22:27.943Z	992	883
2021-02-21T12:22:29.942Z	991	885
2021-02-21T12:22:31.943Z	990	887
2021-02-21T12:22:33.943Z	989	889
2021-02-21T12:22:35.944Z	988	891
2021-02-21T12:22:37.945Z	986	892
2021-02-21T12:22:39.944Z	985	894
2021-02-21T12:22:41.945Z	984	896
2021-02-21T12:22:43.944Z	982	898
2021-02-21T12:22:45.945Z	981	899
2021-02-21T12:22:47.945Z	979	901
2021-02-21T12:22:49.944Z	978	903
2021-02-21T12:22:51.944Z	976	904
2021-02-21T12:22:53.944Z	974	906
2021-02-21T12:22:55.944Z	972	907
2021-02-21T12:22:57.945Z	970	909
2021-02-21T12:22:59.946Z	969	911
2021-02-21T12:23:01.946Z	967	912
2021-02-21T12:23:03.945Z	965	914
2021-02-21T12:23:05.945Z	962	915
2021-02-21T12:23:07.946Z	960	916
2021-02-21T12:23:09.947Z	958	919
2021-02-21T12:23:11.946Z	956	920
2021-02-21T12:23:13.947Z	954	921
2021-02-21T12:23:15.946Z	951	923
2021-02-21T12:23:17.946Z	949	925
2021-02-21T12:23:19.947Z	947	926
2021-02-21T12:23:21.947Z	944	927
2021-02-21T12:23:23.948Z	941	928
2021-02-21T12:23:25.948Z	938	930
2021-02-21T12:23:27.948Z	936	932
2021-02-21T12:23:29.948Z	934	933
2021-02-21T12:23:31.948Z	931	934
2021-02-21T12:23:33.947Z	927	935
2021-02-21T12:23:35.947Z	925	937
2021-02-21T12:23:37.947Z	922	938
2021-02-21T12:23:39.947Z	919	940
2021-02-21T12:23:41.948Z	916	941
2021-02-21T12:23:43.948Z	912	942
2021-02-21T12:23:45.948Z	909	944
2021-02-21T12:23:47.948Z	906	945
2021-02-21T12:23:49.948Z	903	946
2021-02-21T12:23:51.947Z	899	947
2021-02-21T12:23:53.948Z	896	948
2021-02-21T12:23:55.948Z	893	950
2021-02-21T12:23:57.949Z	890	951
2021-02-21T12:23:59.949Z	887	952
2021-02-21T12:24:01.949Z	882	953
2021-02-21T12:24:03.950Z	879	955
2021-02-21T12:24:05.949Z	875	956
2021-02-21T12:24:07.949Z	872	957
2021-02-21T12:24:09.949Z	867	958
2021-02-21T12:24:11.949Z	863	959
2021-02-21T12:24:13.949Z	860	960
2021-02-21T12:24:15.949Z	856	961
2021-02-21T12:24:17.949Z	853	962
2021-02-21T12:24:19.949Z	848	963
2021-02-21T12:24:21.951Z	844	964
2021-02-21T12:24:23.950Z	840	966
2021-02-21T12:24:25.951Z	837	966
2021-02-21T12:24:27.951Z	833	967
2021-02-21T12:24:29.952Z	827	968
2021-02-21T12:24:31.951Z	823	970
2021-02-21T12:24:33.951Z	820	970
2021-02-21T12:24:35.952Z	816	971
2021-02-21T12:24:37.952Z	810	972
2021-02-21T12:24:39.952Z	806	973
2021-02-21T12:24:41.953Z	802	974
2021-02-21T12:24:43.953Z	798	975
2021-02-21T12:24:45.953Z	794	976
2021-02-21T12:24:47.954Z	788	976
2021-02-21T12:24:49.954Z	784	978
2021-02-21T12:24:51.955Z	779	978
2021-02-21T12:24:53.955Z	775	979
2021-02-21T12:24:55.956Z	769	980
2021-02-21T12:24:57.956Z	765	980
2021-02-21T12:24:59.956Z	761	981
2021-02-21T12:25:01.956Z	756	982
2021-02-21T12:25:03.957Z	752	983
2021-02-21T12:25:05.956Z	745	983
2021-02-21T12:25:07.957Z	741	984
2021-02-21T12:25:09.957Z	737	985
2021-02-21T12:25:11.958Z	732	986
2021-02-21T12:25:13.958Z	728	986
2021-02-21T12:25:15.959Z	721	987
2021-02-21T12:25:17.960Z	717	988
2021-02-21T12:25:19.959Z	712	988
2021-02-21T12:25:21.959Z	707	989
2021-02-21T12:25:23.959Z	701	989
2021-02-21T12:25:25.959Z	696	990
2021-02-21T12:25:27.959Z	691	990
2021-02-21T12:25:29.959Z	687	991
2021-02-21T12:25:31.960Z	682	991
2021-02-21T12:25:33.960Z	675	992
2021-02-21T12:25:35.960Z	670	993
2021-02-21T12:25:37.960Z	666	993
2021-02-21T12:25:39.960Z	661	993
2021-02-21T12:25:41.960Z	654	994
2021-02-21T12:25:43.961Z	649	994
2021-02-21T12:25:45.961Z	644	995
2021-02-21T12:25:47.962Z	639	995
2021-02-21T12:25:49.961Z	635	995
2021-02-21T12:25:51.961Z	627	996
2021-02-21T12:25:53.962Z	622	996
2021-02-21T12:25:55.961Z	618	997
2021-02-21T12:25:57.961Z	613	997
2021-02-21T12:25:59.961Z	608	997
2021-02-21T12:26:01.962Z	600	997
2021-02-21T12:26:03.962Z	596	998
2021-02-21T12:26:05.961Z	591	998
2021-02-21T12:26:07.962Z	586	998
2021-02-21T12:26:09.962Z	578	998
2021-02-21T12:26:11.962Z	573	999
2021-02-21T12:26:13.963Z	568	999
2021-02-21T12:26:15.963Z	563	999
2021-02-21T12:26:17.964Z	558	999
2021-02-21T12:26:19.964Z	551	999
2021-02-21T12:26:21.965Z	546	999
2021-02-21T12:26:23.965Z	541	1000
2021-02-21T12:26:25.966Z	536	1000
2021-02-21T12:26:27.966Z	529	1000
2021-02-21T12:26:29.967Z	524	1000
2021-02-21T12:26:31.967Z	519	1000
2021-02-21T12:26:33.967Z	514	1000
2021-02-21T12:26:35.969Z	508	1000
2021-02-21T12:26:37.968Z	501	1000
2021-02-21T12:26:39.968Z	496	1000
2021-02-21T12:26:41.969Z	491	1000
2021-02-21T12:26:43.968Z	486	1000
2021-02-21T12:26:45.969Z	481	1000
2021-02-21T12:26:47.969Z	473	1000
2021-02-21T12:26:49.969Z	468	1000
2021-02-21T12:26:51.969Z	463	1000
2021-02-21T12:26:53.969Z	458	1000
2021-02-21T12:26:55.969Z	451	999
2021-02-21T12:26:57.969Z	446	999
2021-02-21T12:26:59.969Z	441	999
2021-02-21T12:27:01.970Z	436	999
2021-02-21T12:27:03.969Z	431	999
2021-02-21T12:27:05.969Z	424	999
2021-02-21T12:27:07.969Z	419	998
2021-02-21T12:27:09.969Z	414	998
2021-02-21T12:27:11.969Z	409	998
2021-02-21T12:27:13.970Z	401	998
2021-02-21T12:27:15.969Z	397	997
2021-02-21T12:27:17.970Z	392	997
2021-02-21T12:27:19.970Z	387	997
2021-02-21T12:27:21.971Z	382	996
2021-02-21T12:27:23.971Z	375	996
2021-02-21T12:27:25.971Z	370	996
2021-02-21T12:27:27.971Z	365	995
2021-02-21T12:27:29.972Z	360	995
2021-02-21T12:27:31.972Z	353	995
2021-02-21T12:27:33.972Z	348	994
2021-02-21T12:27:35.973Z	343	994
2021-02-21T12:27:37.974Z	339	993
2021-02-21T12:27:39.974Z	334	993
2021-02-21T12:27:41.975Z	327	992
2021-02-21T12:27:43.975Z	322	992
2021-02-21T12:27:45.974Z	317	991
2021-02-21T12:27:47.974Z	313	991
2021-02-21T12:27:49.975Z	308	990
2021-02-21T12:27:51.975Z	301	990
2021-02-21T12:27:53.975Z	297	989
2021-02-21T12:27:55.974Z	292	988
2021-02-21T12:27:57.975Z	288	988
2021-02-21T12:27:59.976Z	281	987
2021-02-21T12:28:01.976Z	276	987
2021-02-21T12:28:03.977Z	272	986
2021-02-21T12:28:05.978Z	267	985
2021-02-21T12:28:07.979Z	263	985
2021-02-21T12:28:09.978Z	258	984
2021-02-21T12:28:11.978Z	251	983
2021-02-21T12:28:13.979Z	247	983
2021-02-21T12:28:15.980Z	243	982
2021-02-21T12:28:17.980Z	237	981
2021-02-21T12:28:19.980Z	233	980
2021-02-21T12:28:21.980Z	229	979
2021-02-21T12:28:23.980Z	224	979
2021-02-21T12:28:25.980Z	220	978
2021-02-21T12:28:27.981Z	214	977
2021-02-21T12:28:29.980Z	210	976
2021-02-21T12:28:31.981Z	206	975
2021-02-21T12:28:33.980Z	202	975
2021-02-21T12:28:35.981Z	196	974
2021-02-21T12:28:37.981Z	192	973
2021-02-21T12:28:39.981Z	188	972
2021-02-21T12:28:41.981Z	184	971
2021-02-21T12:28:43.982Z	180	970
2021-02-21T12:28:45.983Z	174	969
2021-02-21T12:28:47.983Z	171	968
2021-02-21T12:28:49.983Z	167	967
2021-02-21T12:28:51.984Z	163	966
2021-02-21T12:28:53.983Z	158	965
2021-02-21T12:28:55.983Z	154	964
2021-02-21T12:28:57.983Z	150	963
2021-02-21T12:28:59.983Z	147	962
2021-02-21T12:29:01.984Z	143	961
2021-02-21T12:29:03.984Z	138	960
2021-02-21T12:29:05.985Z	135	958
2021-02-21T12:29:07.985Z	131	957
2021-02-21T12:29:09.986Z	128	956
2021-02-21T12:29:11.986Z	123	955
2021-02-21T12:29:13.986Z	120	954
2021-02-21T12:29:15.987Z	116	953
2021-02-21T12:29:17.986Z	113	952
2021-02-21T12:29:19.986Z	110	951
2021-02-21T12:29:21.987Z	105	950
2021-02-21T12:29:23.986Z	102	948
2021-02-21T12:29:25.987Z	99	947
2021-02-21T12:29:27.988Z	96	946
2021-02-21T12:29:29.987Z	93	945
2021-02-21T12:29:31.987Z	89	943
2021-02-21T12:29:33.987Z	86	942
2021-02-21T12:29:35.987Z	84	940
2021-02-21T12:29:37.987Z	81	939
2021-02-21T12:29:39.988Z	77	938
2021-02-21T12:29:41.988Z	74	937
2021-02-21T12:29:43.987Z	71	935
2021-02-21T12:29:45.988Z	69	934
2021-02-21T12:29:47.988Z	66	933
2021-02-21T12:29:49.988Z	63	931
2021-02-21T12:29:51.989Z	60	929
2021-02-21T12:29:53.988Z	58	928
2021-02-21T12:29:55.988Z	56	927
2021-02-21T12:29:57.988Z	52	925
2021-02-21T12:29:59.988Z	50	924
2021-02-21T12:30:01.988Z	48	922
2021-02-21T12:30:03.988Z	46	921
2021-02-21T12:30:05.989Z	44	919
2021-02-21T12:30:07.988Z	41	918
2021-02-21T12:30:09.989Z	39	916
2021-02-21T12:30:11.988Z	37	915
2021-02-21T12:30:13.989Z	35	913
2021-02-21T12:30:15.990Z	32	912
2021-02-21T12:30:17.990Z	30	910
2021-02-21T12:30:19.990Z	29	908
2021-02-21T12:30:21.991Z	27	907
2021-02-21T12:30:23.991Z	26	905
2021-02-21T12:30:25.990Z	23	904
2021-02-21T12:30:27.991Z	22	902
2021-02-21T12:30:29.991Z	20	900
2021-02-21T12:30:31.991Z	19	899
2021-02-21T12:30:33.990Z	18	897
2021-02-21T12:30:35.991Z	16	896
2021-02-21T12:30:37.992Z	14	893
2021-02-21T12:30:39.993Z	13	892
2021-02-21T12:30:41.992Z	12	890
2021-02-21T12:30:43.993Z	11	889
2021-02-21T12:30:45.994Z	10	887
2021-02-21T12:30:47.994Z	9	885
2021-02-21T12:30:49.993Z	8	883
2021-02-21T12:30:51.993Z	7	881
2021-02-21T12:30:53.994Z	6	880
2021-02-21T12:30:55.994Z	5	877
2021-02-21T12:30:57.994Z	4	876
2021-02-21T12:30:59.995Z	4	874
2021-02-21T12:31:01.994Z	3	872
2021-02-21T12:31:03.994Z	2	871
2021-02-21T12:31:05.995Z	2	868
2021-02-21T12:31:08.004Z	1	866
2021-02-21T12:31:10.004Z	1	865
2021-02-21T12:31:12.005Z	1	863
2021-02-21T12:31:14.004Z	0	860
2021-02-21T12:31:16.004Z	0	859
2021-02-21T12:31:18.004Z	0	857
2021-02-21T12:31:20.004Z	0	855
2021-02-21T12:31:22.004Z	0	853
2021-02-21T12:31:24.004Z	0	851
2021-02-21T12:31:26.005Z	0	849
2021-02-21T12:31:28.005Z	0	847
2021-02-21T12:31:30.005Z	1	845
2021-02-21T12:31:32.006Z	1	843
2021-02-21T12:31:34.006Z	1	841
2021-02-21T12:31:36.007Z	2	839
2021-02-21T12:31:38.006Z	2	837
2021-02-21T12:31:40.006Z	3	835
2021-02-21T12:31:42.007Z	3	832
2021-02-21T12:31:44.006Z	4	830
2021-02-21T12:31:46.007Z	5	829
2021-02-21T12:31:48.006Z	6	827
2021-02-21T12:31:50.007Z	6	825
2021-02-21T12:31:52.006Z	7	822
2021-02-21T12:31:54.006Z	8	820
2021-02-21T12:31:56.006Z	9	818
2021-02-21T12:31:58.006Z	10	816
2021-02-21T12:32:00.006Z	12	813
2021-02-21T12:32:02.007Z	13	811
2021-02-21T12:32:04.007Z	14	809
2021-02-21T12:32:06.006Z	16	807
2021-02-21T12:32:08.007Z	17	805
2021-02-21T12:32:10.006Z	18	802
2021-02-21T12:32:12.007Z	19	800
2021-02-21T12:32:14.008Z	21	798
2021-02-21T12:32:16.008Z	23	796
2021-02-21T12:32:18.009Z	25	793
2021-02-21T12:32:20.009Z	26	791
2021-02-21T12:32:22.009Z	28	789
2021-02-21T12:32:24.011Z	30	787
2021-02-21T12:32:26.011Z	32	785
2021-02-21T12:32:28.010Z	34	782
2021-02-21T12:32:30.010Z	36	780
2021-02-21T12:32:32.010Z	38	778
2021-02-21T12:32:34.011Z	41	776
2021-02-21T12:32:36.011Z	43	774
2021-02-21T12:32:38.010Z	45	771
2021-02-21T12:32:40.010Z	47	768
2021-02-21T12:32:42.011Z	49	766
2021-02-21T12:32:44.013Z	52	764
2021-02-21T12:32:46.014Z	54	761
2021-02-21T12:32:48.013Z	57	759
2021-02-21T12:32:50.013Z	59	757
2021-02-21T12:32:52.014Z	63	755
2021-02-21T12:32:54.014Z	65	752
2021-02-21T12:32:56.015Z	67	749
2021-02-21T12:32:58.015Z	70	747
2021-02-21T12:33:00.015Z	73	745
2021-02-21T12:33:02.015Z	77	743
2021-02-21T12:33:04.016Z	79	739
2021-02-21T12:33:06.016Z	82	737
2021-02-21T12:33:08.016Z	85	735
2021-02-21T12:33:10.017Z	89	733
2021-02-21T12:33:12.016Z	92	731
2021-02-21T12:33:14.016Z	95	727
2021-02-21T12:33:16.016Z	98	725
2021-02-21T12:33:18.016Z	101	723
2021-02-21T12:33:20.017Z	105	720
2021-02-21T12:33:22.016Z	108	717
2021-02-21T12:33:24.016Z	111	715
2021-02-21T12:33:26.017Z	115	713
2021-02-21T12:33:28.018Z	118	710
2021-02-21T12:33:30.017Z	123	708
2021-02-21T12:33:32.018Z	126	705
2021-02-21T12:33:34.018Z	129	702
2021-02-21T12:33:36.019Z	133	700
2021-02-21T12:33:38.019Z	138	698
2021-02-21T12:33:40.020Z	141	695
2021-02-21T12:33:42.020Z	145	692
2021-02-21T12:33:44.020Z	148	690
2021-02-21T12:33:46.020Z	152	687
2021-02-21T12:33:48.020Z	157	685
2021-02-21T12:33:50.019Z	161	681
2021-02-21T12:33:52.020Z	165	679
2021-02-21T12:33:54.019Z	169	677
2021-02-21T12:33:56.020Z	174	674
2021-02-21T12:33:58.019Z	178	672
2021-02-21T12:34:00.020Z	182	669
2021-02-21T12:34:02.019Z	186	666
2021-02-21T12:34:04.020Z	190	664
2021-02-21T12:34:06.021Z	196	662
2021-02-21T12:34:08.021Z	200	658
2021-02-21T12:34:10.022Z	204	656
2021-02-21T12:34:12.022Z	208	653
2021-02-21T12:34:14.023Z	214	651
2021-02-21T12:34:16.022Z	218	648
2021-02-21T12:34:18.022Z	222	645
2021-02-21T12:34:20.022Z	226	642
2021-02-21T12:34:22.022Z	230	640
2021-02-21T12:34:24.022Z	237	638
2021-02-21T12:34:26.022Z	241	634
2021-02-21T12:34:28.023Z	245	632
2021-02-21T12:34:30.023Z	250	629
2021-02-21T12:34:32.023Z	256	627
2021-02-21T12:34:34.023Z	261	624
2021-02-21T12:34:36.023Z	265	621
2021-02-21T12:34:38.023Z	269	618
2021-02-21T12:34:40.023Z	274	616
2021-02-21T12:34:42.024Z	281	613
2021-02-21T12:34:44.023Z	285	611
2021-02-21T12:34:46.024Z	290	607
2021-02-21T12:34:48.023Z	294	605
2021-02-21T12:34:50.023Z	299	602
2021-02-21T12:34:52.024Z	306	600
2021-02-21T12:34:54.023Z	310	596
2021-02-21T12:34:56.024Z	315	594
2021-02-21T12:34:58.024Z	320	591
2021-02-21T12:35:00.023Z	327	589
2021-02-21T12:35:02.024Z	331	586
2021-02-21T12:35:04.024Z	336	583
2021-02-21T12:35:06.024Z	341	580
2021-02-21T12:35:08.025Z	346	578
2021-02-21T12:35:10.024Z	353	575
2021-02-21T12:35:12.024Z	358	572
2021-02-21T12:35:14.025Z	362	569
2021-02-21T12:35:16.025Z	367	567
2021-02-21T12:35:18.025Z	374	564
2021-02-21T12:35:20.026Z	379	562
2021-02-21T12:35:22.027Z	384	558
2021-02-21T12:35:24.027Z	389	555
2021-02-21T12:35:26.028Z	394	553
2021-02-21T12:35:28.028Z	401	550
2021-02-21T12:35:30.028Z	406	548
2021-02-21T12:35:32.027Z	411	544
2021-02-21T12:35:34.027Z	416	542
2021-02-21T12:35:36.678Z	421	539
2021-02-21T12:35:38.679Z	430	536
2021-02-21T12:35:40.680Z	435	532
2021-02-21T12:35:42.680Z	440	530
2021-02-21T12:35:44.681Z	445	527
2021-02-21T12:35:46.682Z	453	525
2021-02-21T12:35:48.682Z	458	522
2021-02-21T12:35:50.683Z	463	518
2021-02-21T12:35:52.683Z	468	516
2021-02-21T12:35:54.684Z	473	513
2021-02-21T12:35:56.769Z	478	511
2021-02-21T12:35:58.769Z	484	508
2021-02-21T12:36:00.770Z	492	505
2021-02-21T12:36:02.770Z	497	503
2021-02-21T12:36:04.770Z	502	499
2021-02-21T12:36:06.771Z	507	496
2021-02-21T12:36:08.772Z	512	494
2021-02-21T12:36:10.772Z	519	491
2021-02-21T12:36:12.772Z	524	488
2021-02-21T12:36:14.773Z	529	485
2021-02-21T12:36:16.775Z	536	483
2021-02-21T12:36:18.775Z	541	479
2021-02-21T12:36:20.775Z	546	477
2021-02-21T12:36:22.776Z	551	474
2021-02-21T12:36:24.775Z	558	472
2021-02-21T12:36:26.776Z	563	469
2021-02-21T12:36:28.777Z	568	465
2021-02-21T12:36:30.777Z	573	463
2021-02-21T12:36:32.778Z	578	460
2021-02-21T12:36:34.778Z	586	458
2021-02-21T12:36:36.782Z	590	454
2021-02-21T12:36:38.782Z	595	452
2021-02-21T12:36:40.782Z	600	449
2021-02-21T12:36:42.782Z	608	447
2021-02-21T12:36:44.783Z	613	444
2021-02-21T12:36:46.785Z	617	440
2021-02-21T12:36:48.785Z	622	438
2021-02-21T12:36:50.785Z	627	436
2021-02-21T12:36:52.787Z	634	433
2021-02-21T12:36:54.787Z	639	429
2021-02-21T12:36:56.787Z	644	427
2021-02-21T12:36:58.789Z	649	424
2021-02-21T12:37:00.790Z	656	422
2021-02-21T12:37:02.789Z	661	419
2021-02-21T12:37:04.789Z	665	416
2021-02-21T12:37:06.849Z	670	413
2021-02-21T12:37:08.850Z	676	412
2021-02-21T12:37:10.851Z	681	408
2021-02-21T12:37:12.852Z	686	405
2021-02-21T12:37:14.852Z	690	403
2021-02-21T12:37:16.852Z	697	400
2021-02-21T12:37:18.853Z	702	396
2021-02-21T12:37:20.854Z	706	394
2021-02-21T12:37:22.853Z	711	392
2021-02-21T12:37:24.854Z	718	389
2021-02-21T12:37:26.853Z	722	387
2021-02-21T12:37:28.854Z	727	383
2021-02-21T12:37:30.854Z	731	381
2021-02-21T12:37:32.855Z	736	378
2021-02-21T12:37:34.855Z	742	376
2021-02-21T12:37:36.856Z	747	372
2021-02-21T12:37:38.856Z	751	370
2021-02-21T12:37:40.856Z	755	367
2021-02-21T12:37:42.856Z	762	365
2021-02-21T12:37:44.857Z	766	362
2021-02-21T12:37:46.857Z	770	359
2021-02-21T12:37:48.857Z	774	356
2021-02-21T12:37:50.857Z	778	354
2021-02-21T12:37:52.857Z	785	352
2021-02-21T12:37:54.858Z	789	348
2021-02-21T12:37:56.858Z	793	346
2021-02-21T12:37:58.858Z	797	343
2021-02-21T12:38:00.858Z	803	341
2021-02-21T12:38:02.858Z	807	339
2021-02-21T12:38:04.858Z	811	335
2021-02-21T12:38:06.858Z	815	333
2021-02-21T12:38:08.858Z	819	330
2021-02-21T12:38:10.859Z	824	328
2021-02-21T12:38:12.860Z	828	326
2021-02-21T12:38:14.861Z	832	322
2021-02-21T12:38:16.860Z	836	320
2021-02-21T12:38:18.861Z	839	317
2021-02-21T12:38:20.860Z	845	315
2021-02-21T12:38:22.861Z	848	312
2021-02-21T12:38:24.861Z	852	309
2021-02-21T12:38:26.862Z	856	307
2021-02-21T12:38:28.862Z	861	305
2021-02-21T12:38:30.862Z	864	302
2021-02-21T12:38:32.863Z	868	299
2021-02-21T12:38:34.863Z	871	297
2021-02-21T12:38:36.864Z	874	294
2021-02-21T12:38:38.863Z	879	292
2021-02-21T12:38:40.864Z	883	289
2021-02-21T12:38:42.866Z	886	286
2021-02-21T12:38:44.866Z	889	284
2021-02-21T12:38:46.866Z	894	282
2021-02-21T12:38:48.867Z	895	280
2021-02-21T12:38:50.867Z	900	277
2021-02-21T12:38:52.867Z	903	275
2021-02-21T12:38:54.868Z	906	271
2021-02-21T12:38:56.868Z	909	269
2021-02-21T12:38:58.868Z	912	267
2021-02-21T12:39:00.869Z	916	265
2021-02-21T12:39:02.868Z	919	261
2021-02-21T12:39:04.869Z	922	259
2021-02-21T12:39:06.868Z	924	257
2021-02-21T12:39:08.868Z	928	255
2021-02-21T12:39:10.869Z	931	253
2021-02-21T12:39:12.869Z	933	249
2021-02-21T12:39:14.869Z	936	247
2021-02-21T12:39:16.869Z	938	245
2021-02-21T12:39:18.869Z	942	243
2021-02-21T12:39:20.870Z	944	240
2021-02-21T12:39:22.869Z	946	238
