time	1-T	2-T
2021-02-20T21:40:38.357Z	990	817
2021-02-20T21:40:40.362Z	991	819
2021-02-20T21:40:42.373Z	992	820
2021-02-20T21:40:44.388Z	993	822
2021-02-20T21:40:46.389Z	994	824
2021-02-20T21:40:48.392Z	995	827
2021-02-20T21:40:50.406Z	995	829
2021-02-20T21:40:52.421Z	996	831
2021-02-20T21:40:54.433Z	997	833
2021-02-20T21:40:56.443Z	998	835
2021-02-20T21:40:58.456Z	998	837
2021-02-20T21:41:00.458Z	998	840
2021-02-20T21:41:02.472Z	999	842
2021-02-20T21:41:04.483Z	999	844
2021-02-20T21:41:06.490Z	999	846
2021-02-20T21:41:08.503Z	1000	847
2021-02-20T21:41:10.509Z	1000	849
2021-02-20T21:41:12.514Z	1000	851
2021-02-20T21:41:14.528Z	1000	854
2021-02-20T21:41:16.535Z	1000	856
2021-02-20T21:41:18.536Z	1000	857
2021-02-20T21:41:20.547Z	1000	859
2021-02-20T21:41:22.550Z	999	861
2021-02-20T21:41:24.553Z	999	863
2021-02-20T21:41:26.561Z	999	866
2021-02-20T21:41:28.561Z	998	867
2021-02-20T21:41:30.575Z	998	869
2021-02-20T21:41:32.591Z	998	871
2021-02-20T21:41:34.603Z	997	873
2021-02-20T21:41:36.604Z	996	874
2021-02-20T21:41:38.611Z	995	877
2021-02-20T21:41:40.611Z	995	878
2021-02-20T21:41:42.613Z	994	880
2021-02-20T21:41:44.619Z	993	882
2021-02-20T21:41:46.635Z	992	884
2021-02-20T21:41:48.644Z	991	885
2021-02-20T21:41:50.649Z	990	887
2021-02-20T21:41:52.664Z	989	889
2021-02-20T21:41:54.669Z	988	891
2021-02-20T21:41:56.672Z	987	892
2021-02-20T21:41:58.677Z	985	894
2021-02-20T21:42:00.686Z	983	896
2021-02-20T21:42:02.691Z	982	897
2021-02-20T21:42:04.704Z	981	899
2021-02-20T21:42:06.716Z	979	901
2021-02-20T21:42:08.731Z	978	903
2021-02-20T21:42:10.734Z	976	904
2021-02-20T21:42:12.748Z	974	906
2021-02-20T21:42:14.762Z	972	907
2021-02-20T21:42:16.772Z	970	909
2021-02-20T21:42:18.782Z	968	911
2021-02-20T21:42:20.787Z	967	912
2021-02-20T21:42:22.801Z	965	914
2021-02-20T21:42:24.807Z	963	915
2021-02-20T21:42:26.818Z	960	917
2021-02-20T21:42:28.832Z	958	918
2021-02-20T21:42:30.839Z	956	920
2021-02-20T21:42:32.845Z	954	922
2021-02-20T21:42:34.846Z	951	923
2021-02-20T21:42:36.859Z	949	924
2021-02-20T21:42:38.868Z	946	926
2021-02-20T21:42:40.881Z	943	927
2021-02-20T21:42:42.883Z	941	929
2021-02-20T21:42:44.887Z	938	930
2021-02-20T21:42:46.895Z	936	932
2021-02-20T21:42:48.903Z	933	933
2021-02-20T21:42:50.910Z	929	934
2021-02-20T21:42:52.912Z	927	936
2021-02-20T21:42:54.925Z	924	937
2021-02-20T21:42:56.928Z	921	939
2021-02-20T21:42:58.928Z	918	940
2021-02-20T21:43:00.937Z	916	941
2021-02-20T21:43:02.949Z	913	942
2021-02-20T21:43:04.956Z	908	944
2021-02-20T21:43:06.967Z	905	945
2021-02-20T21:43:08.979Z	902	947
2021-02-20T21:43:10.985Z	899	948
2021-02-20T21:43:12.993Z	896	949
2021-02-20T21:43:15.005Z	893	950
2021-02-20T21:43:17.007Z	888	951
2021-02-20T21:43:19.008Z	885	952
2021-02-20T21:43:21.009Z	881	954
2021-02-20T21:43:23.019Z	878	955
2021-02-20T21:43:25.033Z	875	956
2021-02-20T21:43:27.045Z	871	957
2021-02-20T21:43:29.047Z	866	958
2021-02-20T21:43:31.058Z	862	959
2021-02-20T21:43:33.070Z	859	961
2021-02-20T21:43:35.075Z	855	962
2021-02-20T21:43:37.085Z	852	963
2021-02-20T21:43:39.092Z	848	964
2021-02-20T21:43:41.105Z	844	965
2021-02-20T21:43:43.116Z	839	966
2021-02-20T21:43:45.125Z	835	966
2021-02-20T21:43:47.140Z	831	968
2021-02-20T21:43:49.154Z	827	969
2021-02-20T21:43:51.163Z	823	970
2021-02-20T21:43:53.171Z	819	971
2021-02-20T21:43:55.177Z	813	971
2021-02-20T21:43:57.179Z	809	972
2021-02-20T21:43:59.187Z	805	973
2021-02-20T21:44:01.201Z	801	974
2021-02-20T21:44:03.205Z	797	975
2021-02-20T21:44:05.217Z	793	976
2021-02-20T21:44:07.231Z	786	977
2021-02-20T21:44:09.234Z	782	977
2021-02-20T21:44:11.239Z	778	979
2021-02-20T21:44:13.247Z	773	979
2021-02-20T21:44:15.252Z	769	980
2021-02-20T21:44:17.256Z	765	981
2021-02-20T21:44:19.270Z	760	982
2021-02-20T21:44:21.272Z	753	982
2021-02-20T21:44:24.888Z	503	502
2021-02-20T21:44:26.896Z	511	505
2021-02-20T21:44:28.900Z	516	507
2021-02-20T21:44:30.914Z	521	510
2021-02-20T21:44:32.914Z	527	514
2021-02-20T21:44:34.929Z	532	516
2021-02-20T21:44:36.941Z	537	519
2021-02-20T21:44:38.945Z	542	521
2021-02-20T21:44:40.958Z	550	524
2021-02-20T21:44:42.958Z	555	527
2021-02-20T21:44:47.084Z	503	502
2021-02-20T21:44:49.094Z	509	505
2021-02-20T21:44:51.103Z	516	507
2021-02-20T21:44:53.112Z	522	510
2021-02-20T21:44:55.121Z	527	514
2021-02-20T21:44:57.124Z	532	516
2021-02-20T21:44:59.125Z	537	519
2021-02-20T21:45:01.137Z	542	521
2021-02-20T21:45:05.136Z	503	502
2021-02-20T21:45:07.136Z	511	505
2021-02-20T21:45:09.141Z	516	507
2021-02-20T21:45:11.145Z	521	511
2021-02-20T21:45:14.219Z	503	502
2021-02-20T21:45:16.219Z	509	505
2021-02-20T21:45:18.224Z	516	507
2021-02-20T21:45:20.236Z	522	510
2021-02-20T21:45:22.245Z	527	514
2021-02-20T21:45:24.259Z	532	516
2021-02-20T21:45:26.272Z	537	519
2021-02-20T21:45:28.284Z	542	522
2021-02-20T21:45:30.295Z	550	524
2021-02-20T21:45:32.299Z	555	527
2021-02-20T21:45:34.302Z	560	531
2021-02-20T21:45:38.419Z	503	502
2021-02-20T21:45:40.418Z	511	505
2021-02-20T21:45:42.430Z	516	507
2021-02-20T21:45:44.443Z	521	510
2021-02-20T21:45:46.446Z	527	514
2021-02-20T21:45:48.453Z	532	516
2021-02-20T21:45:50.466Z	537	519
2021-02-20T21:45:52.467Z	542	521
2021-02-20T21:45:54.469Z	550	524
2021-02-20T21:45:56.471Z	555	527
2021-02-20T21:45:58.476Z	560	530
2021-02-20T21:46:00.480Z	565	533
2021-02-20T21:46:02.492Z	570	536
2021-02-20T21:46:04.493Z	575	538
2021-02-20T21:46:06.504Z	583	541
2021-02-20T21:46:08.507Z	588	543
2021-02-20T21:46:10.515Z	593	547
2021-02-20T21:46:12.518Z	598	550
2021-02-20T21:46:14.531Z	603	552
2021-02-20T21:46:16.546Z	608	555
2021-02-20T21:46:18.560Z	616	557
2021-02-20T21:46:20.573Z	621	560
2021-02-20T21:46:22.588Z	626	564
2021-02-20T21:46:24.601Z	631	566
2021-02-20T21:46:26.607Z	636	569
2021-02-20T21:46:30.807Z	503	502
2021-02-20T21:46:32.813Z	509	505
2021-02-20T21:46:34.815Z	516	507
2021-02-20T21:46:36.820Z	522	510
2021-02-20T21:46:38.820Z	527	514
2021-02-20T21:46:40.826Z	532	516
2021-02-20T21:46:42.838Z	537	519
2021-02-20T21:46:44.845Z	542	522
2021-02-20T21:46:46.858Z	550	524
2021-02-20T21:46:48.870Z	555	527
2021-02-20T21:46:50.883Z	560	531
2021-02-20T21:46:52.899Z	565	533
2021-02-20T21:46:54.904Z	570	536
2021-02-20T21:46:56.908Z	575	538
2021-02-20T21:46:58.922Z	583	541
2021-02-20T21:47:00.925Z	588	543
2021-02-20T21:47:02.931Z	593	547
2021-02-20T21:47:04.946Z	598	550
2021-02-20T21:47:06.958Z	603	552
2021-02-20T21:47:08.969Z	608	555
2021-02-20T21:47:10.979Z	616	558
2021-02-20T21:47:12.993Z	621	560
2021-02-20T21:47:14.996Z	626	564
2021-02-20T21:47:17.006Z	631	566
2021-02-20T21:47:19.021Z	636	569
2021-02-20T21:47:21.032Z	641	572
2021-02-20T21:47:23.044Z	648	574
2021-02-20T21:47:25.056Z	653	577
2021-02-20T21:47:27.064Z	658	580
2021-02-20T21:47:29.080Z	663	583
2021-02-20T21:47:31.091Z	668	586
2021-02-20T21:47:33.093Z	673	588
2021-02-20T21:47:35.106Z	680	591
2021-02-20T21:47:37.117Z	685	593
2021-02-20T21:47:39.123Z	689	597
2021-02-20T21:47:41.129Z	694	599
2021-02-20T21:47:43.136Z	699	602
2021-02-20T21:47:45.147Z	704	605
2021-02-20T21:47:47.148Z	711	607
2021-02-20T21:47:49.157Z	715	610
2021-02-20T21:47:51.169Z	720	613
2021-02-20T21:47:53.172Z	725	616
2021-02-20T21:47:55.187Z	729	618
2021-02-20T21:47:59.487Z	503	502
2021-02-20T21:48:01.489Z	509	505
2021-02-20T21:48:03.496Z	516	507
2021-02-20T21:48:05.509Z	522	510
2021-02-20T21:48:07.515Z	527	514
2021-02-20T21:48:15.248Z	503	502
2021-02-20T21:48:17.254Z	511	505
2021-02-20T21:48:19.254Z	516	507
2021-02-20T21:48:21.265Z	522	510
2021-02-20T21:48:23.274Z	527	514
2021-02-20T21:48:25.278Z	532	516
2021-02-20T21:48:27.285Z	537	519
2021-02-20T21:48:29.292Z	542	522
2021-02-20T21:48:31.294Z	550	524
2021-02-20T21:48:33.302Z	555	527
2021-02-20T21:48:35.311Z	560	531
2021-02-20T21:48:37.324Z	565	533
2021-02-20T21:48:39.334Z	570	536
2021-02-20T21:48:41.337Z	576	538
2021-02-20T21:48:43.347Z	583	541
2021-02-20T21:48:45.355Z	588	543
2021-02-20T21:48:47.363Z	593	547
2021-02-20T21:48:49.363Z	598	550
2021-02-20T21:48:51.370Z	603	552
2021-02-20T21:48:53.371Z	608	555
2021-02-20T21:48:55.380Z	616	558
2021-02-20T21:48:57.381Z	621	560
2021-02-20T21:48:59.390Z	626	564
2021-02-20T21:49:01.395Z	631	567
2021-02-20T21:49:03.400Z	636	569
2021-02-20T21:49:05.401Z	641	572
2021-02-20T21:49:07.413Z	646	574
2021-02-20T21:49:09.415Z	653	577
2021-02-20T21:49:11.424Z	658	579
2021-02-20T21:49:13.427Z	663	583
2021-02-20T21:49:15.427Z	668	586
2021-02-20T21:49:17.429Z	673	588
2021-02-20T21:49:19.432Z	678	591
2021-02-20T21:49:21.440Z	685	593
2021-02-20T21:49:23.453Z	690	596
2021-02-20T21:49:25.464Z	694	600
2021-02-20T21:49:27.467Z	699	602
2021-02-20T21:49:29.473Z	704	605
2021-02-20T21:49:31.488Z	708	607
2021-02-20T21:49:33.490Z	715	610
2021-02-20T21:49:35.502Z	720	612
2021-02-20T21:49:37.516Z	725	616
2021-02-20T21:49:39.532Z	729	618
2021-02-20T21:49:41.535Z	734	621
2021-02-20T21:49:43.538Z	739	623
2021-02-20T21:49:45.550Z	745	626
2021-02-20T21:49:47.556Z	750	628
2021-02-20T21:49:49.558Z	754	632
2021-02-20T21:49:51.563Z	759	635
2021-02-20T21:49:53.575Z	763	637
2021-02-20T21:49:55.581Z	767	640
2021-02-20T21:49:57.587Z	774	642
2021-02-20T21:49:59.597Z	778	645
2021-02-20T21:50:01.609Z	782	648
2021-02-20T21:50:03.624Z	787	651
2021-02-20T21:50:05.638Z	791	653
2021-02-20T21:50:07.642Z	795	656
2021-02-20T21:50:09.648Z	801	658
2021-02-20T21:50:11.656Z	805	661
2021-02-20T21:50:13.657Z	809	663
2021-02-20T21:50:15.671Z	814	667
2021-02-20T21:50:17.686Z	818	669
2021-02-20T21:50:19.694Z	821	671
2021-02-20T21:50:21.705Z	825	674
2021-02-20T21:50:23.712Z	831	676
2021-02-20T21:50:25.722Z	835	679
2021-02-20T21:50:27.730Z	839	682
2021-02-20T21:50:29.742Z	843	685
2021-02-20T21:50:31.755Z	846	687
2021-02-20T21:50:33.765Z	850	689
2021-02-20T21:50:35.766Z	856	692
2021-02-20T21:50:37.780Z	859	694
2021-02-20T21:50:39.785Z	863	698
2021-02-20T21:50:41.791Z	866	700
2021-02-20T21:50:43.794Z	870	703
2021-02-20T21:50:45.795Z	873	705
2021-02-20T21:50:47.804Z	878	707
2021-02-20T21:50:49.812Z	882	710
2021-02-20T21:50:51.817Z	885	713
2021-02-20T21:50:53.829Z	888	715
2021-02-20T21:50:55.843Z	892	718
2021-02-20T21:50:57.844Z	895	720
2021-02-20T21:50:59.846Z	899	722
2021-02-20T21:51:01.854Z	902	725
2021-02-20T21:51:03.856Z	906	728
2021-02-20T21:51:05.867Z	908	730
2021-02-20T21:51:07.876Z	911	733
2021-02-20T21:51:09.881Z	914	735
2021-02-20T21:51:11.884Z	919	737
2021-02-20T21:51:13.893Z	921	740
2021-02-20T21:51:15.907Z	924	743
2021-02-20T21:51:17.911Z	927	745
2021-02-20T21:51:19.925Z	930	747
2021-02-20T21:51:21.940Z	932	750
2021-02-20T21:51:23.952Z	936	752
2021-02-20T21:51:25.964Z	938	754
2021-02-20T21:51:27.971Z	941	757
2021-02-20T21:51:29.978Z	943	760
2021-02-20T21:51:31.982Z	946	762
2021-02-20T21:51:33.994Z	948	764
2021-02-20T21:51:36.003Z	951	766
2021-02-20T21:51:38.014Z	954	768
2021-02-20T21:51:40.028Z	956	772
2021-02-20T21:51:42.039Z	958	774
2021-02-20T21:51:44.050Z	960	776
2021-02-20T21:51:46.062Z	962	778
2021-02-20T21:51:48.071Z	965	780
2021-02-20T21:51:50.084Z	967	782
2021-02-20T21:51:52.084Z	968	785
2021-02-20T21:51:54.093Z	970	788
2021-02-20T21:51:56.101Z	972	790
2021-02-20T21:51:58.109Z	974	792
2021-02-20T21:52:00.109Z	976	794
2021-02-20T21:52:02.121Z	978	796
2021-02-20T21:52:04.125Z	979	799
2021-02-20T21:52:06.127Z	981	801
2021-02-20T21:52:08.137Z	982	803
2021-02-20T21:52:10.150Z	983	805
2021-02-20T21:52:12.151Z	985	807
2021-02-20T21:52:14.167Z	986	809
2021-02-20T21:52:16.173Z	988	812
2021-02-20T21:52:18.186Z	989	814
2021-02-20T21:52:20.190Z	990	816
2021-02-20T21:52:22.199Z	991	818
2021-02-20T21:52:24.209Z	992	820
2021-02-20T21:52:26.216Z	993	822
2021-02-20T21:52:28.228Z	994	825
2021-02-20T21:52:30.234Z	995	827
2021-02-20T21:52:32.245Z	995	829
2021-02-20T21:52:34.260Z	996	831
2021-02-20T21:52:36.265Z	997	833
2021-02-20T21:52:38.280Z	998	835
2021-02-20T21:52:40.283Z	998	838
2021-02-20T21:52:42.287Z	998	840
2021-02-20T21:52:44.298Z	999	842
2021-02-20T21:52:46.307Z	999	843
2021-02-20T21:52:48.310Z	1000	845
2021-02-20T21:52:50.319Z	1000	847
2021-02-20T21:52:52.334Z	1000	850
2021-02-20T21:52:54.346Z	1000	852
2021-02-20T21:52:56.352Z	1000	854
2021-02-20T21:52:58.360Z	1000	855
2021-02-20T21:53:00.374Z	1000	857
2021-02-20T21:53:02.388Z	1000	859
2021-02-20T21:53:46.745Z	503	502
2021-02-20T21:53:48.746Z	511	505
2021-02-20T21:53:50.757Z	516	507
2021-02-20T21:53:52.761Z	521	511
2021-02-20T21:53:54.765Z	527	514
2021-02-20T21:53:56.768Z	532	516
2021-02-20T21:53:58.779Z	537	519
2021-02-20T21:54:00.792Z	544	521
2021-02-20T21:54:02.793Z	550	524
2021-02-20T21:54:04.801Z	555	528
2021-02-20T21:54:06.812Z	560	530
2021-02-20T21:54:08.812Z	565	533
2021-02-20T21:54:10.824Z	570	536
2021-02-20T21:54:12.837Z	578	538
2021-02-20T21:54:14.850Z	583	541
2021-02-20T21:54:16.851Z	588	545
2021-02-20T21:54:18.856Z	593	547
2021-02-20T21:54:20.860Z	598	550
2021-02-20T21:54:22.867Z	603	552
2021-02-20T21:54:24.877Z	611	555
2021-02-20T21:54:26.881Z	616	557
2021-02-20T21:54:28.881Z	621	561
2021-02-20T21:54:30.884Z	626	564
2021-02-20T21:54:32.898Z	630	566
2021-02-20T21:54:34.906Z	635	569
2021-02-20T21:54:36.911Z	643	571
2021-02-20T21:54:38.926Z	648	574
2021-02-20T21:54:40.938Z	653	578
2021-02-20T21:54:42.945Z	658	580
2021-02-20T21:54:44.952Z	662	583
2021-02-20T21:54:46.961Z	667	585
2021-02-20T21:54:48.962Z	675	588
2021-02-20T21:54:50.967Z	679	590
2021-02-20T21:54:52.971Z	684	594
2021-02-20T21:54:54.980Z	689	597
2021-02-20T21:54:56.984Z	694	599
2021-02-20T21:54:58.998Z	698	602
2021-02-20T21:55:01.006Z	706	604
2021-02-20T21:55:03.014Z	710	607
2021-02-20T21:55:05.014Z	715	611
2021-02-20T21:55:07.027Z	719	613
2021-02-20T21:55:09.034Z	724	616
2021-02-20T21:55:25.831Z	503	502
2021-02-20T21:55:27.830Z	511	505
2021-02-20T21:55:29.832Z	516	507
2021-02-20T21:55:31.835Z	521	511
2021-02-20T21:55:33.835Z	526	514
2021-02-20T21:55:35.840Z	532	516
2021-02-20T21:55:37.847Z	537	519
2021-02-20T21:55:39.848Z	544	521
2021-02-20T21:55:41.850Z	549	524
2021-02-20T21:55:43.852Z	555	528
2021-02-20T21:55:45.865Z	560	530
2021-02-20T21:55:47.874Z	565	533
2021-02-20T21:55:49.880Z	570	535
2021-02-20T21:55:51.890Z	578	538
2021-02-20T21:55:53.903Z	583	541
2021-02-20T21:55:55.907Z	588	544
2021-02-20T21:55:57.909Z	593	547
2021-02-20T21:55:59.915Z	598	550
2021-02-20T21:56:01.922Z	603	552
2021-02-20T21:56:03.922Z	610	555
2021-02-20T21:56:05.938Z	615	557
2021-02-20T21:56:07.947Z	620	561
2021-02-20T21:56:09.948Z	626	564
2021-02-20T21:56:11.959Z	631	566
2021-02-20T21:56:13.974Z	636	569
2021-02-20T21:56:15.986Z	643	571
2021-02-20T21:56:17.996Z	648	574
2021-02-20T21:56:19.999Z	653	578
2021-02-20T21:56:22.013Z	658	580
2021-02-20T21:56:24.021Z	663	583
2021-02-20T21:56:26.036Z	667	585
2021-02-20T21:56:28.045Z	675	588
2021-02-20T21:56:30.052Z	679	590
2021-02-20T21:56:32.053Z	684	594
2021-02-20T21:56:34.062Z	689	597
2021-02-20T21:56:36.069Z	694	599
2021-02-20T21:56:38.078Z	699	602
2021-02-20T21:56:40.093Z	706	604
2021-02-20T21:56:42.094Z	710	607
2021-02-20T21:56:44.104Z	715	611
2021-02-20T21:56:46.114Z	720	613
2021-02-20T21:56:48.116Z	724	616
2021-02-20T21:56:50.131Z	729	618
2021-02-20T21:56:52.139Z	736	621
2021-02-20T21:56:54.148Z	740	623
2021-02-20T21:56:56.161Z	745	627
2021-02-20T21:56:58.163Z	749	629
2021-02-20T21:57:00.178Z	754	632
2021-02-20T21:57:02.190Z	758	634
2021-02-20T21:57:04.204Z	765	637
2021-02-20T21:57:06.215Z	769	639
2021-02-20T21:57:08.228Z	773	643
2021-02-20T21:57:10.239Z	778	645
2021-02-20T21:57:13.957Z	503	502
2021-02-20T21:57:15.966Z	511	505
2021-02-20T21:57:17.969Z	516	507
2021-02-20T21:57:19.976Z	521	511
2021-02-20T21:57:21.982Z	527	514
2021-02-20T21:57:23.986Z	532	516
2021-02-20T21:57:25.988Z	537	519
2021-02-20T21:57:27.991Z	544	521
2021-02-20T21:57:30.000Z	550	524
2021-02-20T21:57:32.003Z	555	528
2021-02-20T21:57:34.018Z	560	530
2021-02-20T21:57:36.028Z	565	533
2021-02-20T21:57:38.042Z	570	536
2021-02-20T21:57:40.045Z	578	538
2021-02-20T21:57:42.044Z	583	541
2021-02-20T21:57:44.048Z	588	545
2021-02-20T21:57:46.048Z	593	547
2021-02-20T21:57:48.063Z	598	550
2021-02-20T21:57:50.071Z	603	552
2021-02-20T21:57:52.084Z	611	555
2021-02-20T21:57:54.086Z	616	557
2021-02-20T21:57:56.100Z	621	561
2021-02-20T21:57:58.106Z	626	564
2021-02-20T21:58:00.107Z	631	566
2021-02-20T21:58:02.109Z	636	569
2021-02-20T21:58:04.118Z	640	571
2021-02-20T21:58:06.122Z	648	574
2021-02-20T21:58:08.127Z	653	576
2021-02-20T21:58:10.138Z	658	580
2021-02-20T21:58:12.149Z	663	583
2021-02-20T21:58:14.162Z	667	585
2021-02-20T21:58:16.172Z	672	588
2021-02-20T21:58:18.181Z	680	590
2021-02-20T21:58:20.189Z	684	593
2021-02-20T21:58:22.199Z	689	597
2021-02-20T21:58:24.202Z	694	599
2021-02-20T21:58:26.209Z	699	602
2021-02-20T21:58:28.211Z	703	604
2021-02-20T21:58:30.215Z	710	607
2021-02-20T21:58:32.217Z	715	609
2021-02-20T21:58:34.231Z	720	613
2021-02-20T21:58:36.244Z	724	616
2021-02-20T21:58:38.254Z	729	618
2021-02-20T21:58:40.264Z	733	621
2021-02-20T21:58:42.278Z	740	623
2021-02-20T21:58:44.291Z	745	626
2021-02-20T21:58:46.305Z	749	629
2021-02-20T21:58:48.316Z	754	632
2021-02-20T21:58:50.326Z	758	634
2021-02-20T21:58:52.328Z	763	637
2021-02-20T21:58:54.339Z	769	639
2021-02-20T21:58:56.349Z	774	642
2021-02-20T21:58:58.361Z	778	646
2021-02-20T21:59:00.373Z	782	648
2021-02-20T21:59:02.384Z	786	651
2021-02-20T21:59:04.389Z	791	653
2021-02-20T21:59:06.403Z	797	655
2021-02-20T21:59:08.414Z	801	658
2021-02-20T21:59:10.427Z	805	662
2021-02-20T21:59:12.443Z	809	664
2021-02-20T21:59:14.443Z	813	666
2021-02-20T21:59:16.451Z	817	669
2021-02-20T21:59:18.462Z	823	671
2021-02-20T21:59:20.468Z	827	674
2021-02-20T21:59:22.479Z	831	677
2021-02-20T21:59:24.490Z	835	680
2021-02-20T21:59:26.497Z	838	682
2021-02-20T21:59:28.512Z	842	684
2021-02-20T21:59:30.527Z	848	687
2021-02-20T21:59:32.538Z	852	689
2021-02-20T21:59:34.551Z	855	693
2021-02-20T21:59:36.563Z	859	695
2021-02-20T21:59:38.573Z	862	698
2021-02-20T21:59:40.579Z	866	700
2021-02-20T21:59:42.585Z	871	702
2021-02-20T21:59:44.589Z	875	705
2021-02-20T21:59:46.603Z	878	708
2021-02-20T21:59:48.615Z	881	711
2021-02-20T21:59:50.618Z	885	713
2021-02-20T21:59:52.626Z	888	715
2021-02-20T21:59:54.641Z	891	718
2021-02-20T21:59:56.648Z	896	720
2021-02-20T21:59:58.660Z	899	722
2021-02-20T22:00:00.661Z	902	726
